HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N3.HOG0011689	OG0008613	n0					JC_09688-RA, JC_14934-RA, JC_15976-RA, JC_13359-RA, JC_04564-RA			Vcard_DToL13158-RA, Vcard_DToL09558-RA	
N3.HOG0011690	OG0008614	n0			HEL_005718-RA	HMEL004012g1.t1					XP_026495856.1
N3.HOG0011691	OG0008615	n0				HMEL020910g1.t1	JC_12372-RA			Vcard_DToL14728-RA	XP_026489656.1
N3.HOG0011692	OG0008616	n0				HMEL036415g1.t1	JC_05619-RA			Vcard_DToL10031-RA	XP_026493078.1
N3.HOG0011693	OG0008617	n0			HEL_002526-RA	HMEL004073g1.t1				Vcard_DToL00940-RA	XP_026486605.1
N3.HOG0011694	OG0008618	n0			HEL_003679-RA	HMEL038017g1.t1				Vcard_DToL14549-RA	XP_026494204.1
N3.HOG0011695	OG0008619	n0			HEL_004945-RA		JC_14426-RA			Vcard_DToL16580-RA	XP_026497666.1
N3.HOG0011696	OG0008620	n0			HEL_010232-RA	HMEL004496g1.t1	JC_09817-RA			Vcard_DToL06437-RA	XP_026492623.1
N3.HOG0011697	OG0008621	n0			HEL_005719-RA	HMEL008222g1.t1				Vcard_DToL12962-RA	XP_026495797.1
N3.HOG0011698	OG0008622	n0			HEL_011298-RA		JC_16129-RA			Vcard_DToL17739-RA	XP_026488742.1
N3.HOG0011699	OG0008623	n4			HEL_010234-RA					Vcard_DToL06440-RA	XP_026500478.1
N3.HOG0011700	OG0008623	n6								Vcard_DToL06441-RA	
N3.HOG0011701	OG0008624	n0			HEL_003672-RA	HMEL007637g1.t1				Vcard_DToL14559-RA	XP_026494297.1
N3.HOG0011702	OG0008625	n0				HMEL004493g1.t1	JC_09819-RA			Vcard_DToL06442-RA	XP_026500507.1
N3.HOG0011703	OG0008626	n0				HMEL003200g1.t1	JC_10623-RA			Vcard_DToL12958-RA	XP_026495858.1
N3.HOG0011704	OG0008627	n0			HEL_010122-RA	HMEL014563g1.t1	JC_16408-RA				XP_026483473.1
N3.HOG0011705	OG0008628	n0			HEL_013608-RA	HMEL037217g1.t1, HMEL030556g1.t1, HMEL015132g1.t1	JC_03950-RA				XP_026494128.1
N3.HOG0011706	OG0008629	n0			HEL_003671-RA	HMEL007636g1.t1	JC_12519-RA				XP_026494296.1
N3.HOG0011707	OG0008630	n0			HEL_011108-RA	HMEL012928g1.t1	JC_06183-RA				XP_026498420.1
N3.HOG0011708	OG0008631	n0					JC_16606-RA, JC_16607-RA			Vcard_DToL18831-RA	XP_026486420.1
N3.HOG0011709	OG0008632	n0			HEL_003558-RA	HMEL002722g1.t1	JC_07432-RA			Vcard_DToL09598-RA	
N3.HOG0011710	OG0008633	n0			HEL_005725-RA	HMEL036628g1.t1	JC_10626-RA				XP_026496034.1
N3.HOG0011711	OG0008634	n0			HEL_011309-RA		JC_16135-RA			Vcard_DToL17753-RA	XP_026488743.1
N3.HOG0011712	OG0008635	n0				HMEL038020g1.t1	JC_12512-RA			Vcard_DToL14569-RA	XP_026494203.1
N3.HOG0011713	OG0008636	n0			HEL_002530-RA	HMEL004076g1.t1				Vcard_DToL00944-RA	XP_026486588.1
N3.HOG0011714	OG0008637	n0			HEL_010113-RA	HMEL012323g1.t1				Vcard_DToL18363-RA	XP_026483393.1
N3.HOG0011715	OG0008638	n0				HMEL022169g1.t1	JC_14033-RA			Vcard_DToL14055-RA	XP_026490368.1
N3.HOG0011716	OG0008639	n0			HEL_002135-RA	HMEL009269g1.t1	JC_12918-RA				XP_026500105.1
N3.HOG0011717	OG0008640	n4			HEL_011312-RA	HMEL011163g1.t1	JC_16139-RA				
N3.HOG0011718	OG0008640	n6			HEL_011314-RA						
N3.HOG0011719	OG0008641	n0				HMEL037956g1.t1	JC_12502-RA			Vcard_DToL14582-RA	XP_026494414.1
N3.HOG0011720	OG0008642	n0			HEL_006021-RA	HMEL006764g1.t1	JC_08738-RA			Vcard_DToL07070-RA	
N3.HOG0011721	OG0008643	n0				HMEL009945g1.t1	JC_03579-RA			Vcard_DToL04090-RA	XP_026499027.1
N3.HOG0011722	OG0008644	n0			HEL_002138-RA	HMEL009272g1.t1				Vcard_DToL15025-RA	XP_026500193.1
N3.HOG0011723	OG0008645	n0				HMEL021302g1.t1	JC_03575-RA			Vcard_DToL04085-RA	XP_026499030.1
N3.HOG0011724	OG0008646	n0				HMEL015092g1.t1	JC_00704-RA			Vcard_DToL01886-RA	XP_026484342.1
N3.HOG0011725	OG0008647	n0				HMEL004729g1.t1	JC_12497-RA				XP_026494261.1
N3.HOG0011726	OG0008648	n0				HMEL033940g1.t1	JC_02437-RA			Vcard_DToL03438-RA	XP_026491324.1
N3.HOG0011727	OG0008649	n0			HEL_008047-RA	HMEL020237g1.t1				Vcard_DToL06467-RA	XP_026484561.1
N3.HOG0011728	OG0008650	n0			HEL_011317-RA	HMEL037368g1.t1	JC_16146-RA				XP_026488760.1
N3.HOG0011729	OG0008651	n0			HEL_011318-RA	HMEL037369g1.t1				Vcard_DToL17759-RA	XP_026488761.1
N3.HOG0011730	OG0008652	n4			HEL_005957-RA		JC_12476-RA				
N3.HOG0011731	OG0008652	n5					JC_15371-RA				
N3.HOG0011732	OG0008653	n0				HMEL008294g1.t1	JC_06201-RA			Vcard_DToL10727-RA	XP_026498485.1
N3.HOG0011733	OG0008654	n0				HMEL032848g1.t1, HMEL032845g1.t1	JC_03475-RA				
N3.HOG0011734	OG0008655	n0				HMEL015089g1.t1	JC_00703-RA			Vcard_DToL01890-RA	XP_026484456.1
N3.HOG0011735	OG0008656	n0				HMEL034629g1.t1	JC_14840-RA			Vcard_DToL16109-RA	XP_026498712.1
N3.HOG0011736	OG0008657	n0				HMEL003874g1.t1	JC_12903-RA			Vcard_DToL15036-RA	XP_026500244.1
N3.HOG0011737	OG0008658	n0			HEL_002296-RA	HMEL017260g1.t1	JC_08009-RA			Vcard_DToL06217-RA	XP_026488142.1
N3.HOG0011738	OG0008659	n0			HEL_009046-RA		JC_03750-RA			Vcard_DToL08939-RA	XP_026489899.1
N3.HOG0011739	OG0008660	n1				HMEL034853g1.t1					
N3.HOG0011740	OG0008660	n2			HEL_008042-RA	HMEL034852g1.t1				Vcard_DToL06455-RA	
N3.HOG0011741	OG0008661	n0			HEL_000806-RA	HMEL037503g1.t1	JC_06837-RA			Vcard_DToL12369-RA	
N3.HOG0011742	OG0008662	n0			HEL_000808-RA	HMEL037507g1.t1	JC_06840-RA				XP_026488964.1
N3.HOG0011743	OG0008663	n0			HEL_001701-RA	HMEL015087g1.t1				Vcard_DToL01893-RA	XP_026484759.1
N3.HOG0011744	OG0008664	n0					JC_00043-RA				
N3.HOG0011745	OG0008665	n0			HEL_011069-RA	HMEL011484g1.t1	JC_06216-RA				XP_026489528.1
N3.HOG0011746	OG0008666	n0					JC_04542-RA			Vcard_DToL04764-RA	XP_026499457.1
N3.HOG0011747	OG0008667	n0			HEL_011840-RA	HMEL006179g1.t1				Vcard_DToL16104-RA	XP_026498704.1
N3.HOG0011748	OG0008668	n0				HMEL006611g1.t1				Vcard_DToL04761-RA	XP_026499467.1
N3.HOG0011749	OG0008669	n0				HMEL021917g1.t1	JC_02454-RA			Vcard_DToL03442-RA	XP_026491429.1
N3.HOG0011750	OG0008670	n0				HMEL008360g1.t1	JC_10701-RA			Vcard_DToL12945-RA	XP_026495912.1
N3.HOG0011751	OG0008671	n0			HEL_005824-RA	HMEL008918g1.t1	JC_10735-RA			Vcard_DToL12833-RA	XP_026495537.1
N3.HOG0011752	OG0008672	n0				HMEL037508g1.t1	JC_06844-RA			Vcard_DToL12364-RA	XP_026489119.1
N3.HOG0011753	OG0008673	n0			HEL_000812-RA	HMEL037509g1.t1				Vcard_DToL12363-RA	XP_026489105.1
N3.HOG0011754	OG0008674	n0				HMEL035337g1.t1	JC_16360-RA				XP_026483552.1, XP_026483553.1
N3.HOG0011755	OG0008675	n0			HEL_011793-RA	HMEL022632g1.t1	JC_16670-RA			Vcard_DToL18844-RA	XP_026486411.1
N3.HOG0011756	OG0008676	n0				HMEL035336g1.t1	JC_16359-RA				XP_026483555.1
N3.HOG0011757	OG0008677	n0			HEL_006420-RA	HMEL005631g1.t1				Vcard_DToL13487-RA	XP_026492885.1
N3.HOG0011758	OG0008678	n0			HEL_006421-RA	HMEL032468g1.t1				Vcard_DToL13485-RA	XP_026492897.1
N3.HOG0011759	OG0008679	n0			HEL_005817-RA	HMEL015046g1.t1	JC_10730-RA				XP_026495731.1
N3.HOG0011760	OG0008680	n0				HMEL021982g1.t1	JC_06846-RA			Vcard_DToL12361-RA	XP_026489115.1
N3.HOG0011761	OG0008681	n0				HMEL017878g1.t1	JC_09664-RA			Vcard_DToL06449-RA	XP_026501156.1
N3.HOG0011762	OG0008682	n0				HMEL013202g1.t1	JC_14404-RA				XP_026497692.1
N3.HOG0011763	OG0008683	n0			HEL_009058-RA		JC_03763-RA			Vcard_DToL08927-RA	XP_026494820.1
N3.HOG0011764	OG0008684	n0				HMEL032234g1.t1	JC_14025-RA			Vcard_DToL14045-RA	XP_026490359.1
N3.HOG0011765	OG0008685	n0			HEL_002156-RA	HMEL009669g1.t1	JC_12889-RA				XP_026500232.1
N3.HOG0011766	OG0008686	n0			HEL_014563-RA	HMEL013030g1.t1	JC_12474-RA				XP_026494259.1
N3.HOG0011767	OG0008687	n0			HEL_010094-RA	HMEL003738g1.t1				Vcard_DToL18377-RA	XP_026483432.1
N3.HOG0011768	OG0008688	n0			HEL_004655-RA	HMEL034485g1.t1	JC_15701-RA				XP_026486922.1
N3.HOG0011769	OG0008689	n0			HEL_012064-RA	HMEL009808g1.t1	JC_01917-RA				XP_026500813.1
N3.HOG0011770	OG0008690	n0			HEL_014035-RA	HMEL002620g1.t1					XP_026491187.1
N3.HOG0011771	OG0008691	n0			HEL_003564-RA	HMEL014456g1.t1	JC_07502-RA				XP_026492307.1
N3.HOG0011772	OG0008692	n0				HMEL034086g1.t1	JC_17042-RA				XP_026500314.1
N3.HOG0011773	OG0008693	n0				HMEL034884g1.t1	JC_09660-RA			Vcard_DToL06891-RA	XP_026483195.1
N3.HOG0011774	OG0008694	n0			HEL_000730-RA	HMEL013852g1.t1	JC_09464-RA				XP_026500781.1
N3.HOG0011775	OG0008695	n3				HMEL034085g1.t1					
N3.HOG0011776	OG0008695	n5					JC_17040-RA				
N3.HOG0011777	OG0008696	n0			HEL_004986-RA	HMEL031391g1.t1	JC_14390-RA				XP_026490428.1
N3.HOG0011778	OG0008697	n0					JC_01927-RA			Vcard_DToL00146-RA	XP_026500783.1
N3.HOG0011779	OG0008698	n0				HMEL017307g1.t1	JC_10157-RA			Vcard_DToL13474-RA	XP_026490530.1
N3.HOG0011780	OG0008699	n0			HEL_010840-RA	HMEL016235-RA				Vcard_DToL03182-RA	XP_026496288.1
N3.HOG0011781	OG0008700	n0			HEL_006433-RA	HMEL017308g1.t1				Vcard_DToL13473-RA	XP_026490506.1
N3.HOG0011782	OG0008701	n0				HMEL002549g1.t1	JC_08752-RA			Vcard_DToL07048-RA	XP_026484294.1
N3.HOG0011783	OG0008702	n0			HEL_010089-RA	HMEL035329g1.t1				Vcard_DToL18387-RA	XP_026483477.1
N3.HOG0011784	OG0008703	n0			HEL_014524-RA	HMEL014752g1.t1				Vcard_DToL18165-RA	XP_026489383.1
N3.HOG0011785	OG0008704	n0			HEL_011831-RA	HMEL006170g1.t1	JC_14858-RA				XP_026498805.1
N3.HOG0011786	OG0008705	n0				HMEL010526g1.t1	JC_07485-RA			Vcard_DToL09583-RA	XP_026492193.1
N3.HOG0011787	OG0008706	n0			HEL_007831-RA		JC_08760-RA			Vcard_DToL07195-RA	XP_026496806.1
N3.HOG0011788	OG0008707	n0			HEL_004376-RA	HMEL036167g1.t1	JC_06348-RA				
N3.HOG0011789	OG0008708	n0			HEL_007689-RA	HMEL031821g1.t1					XP_026490132.1, XP_026490133.1
N3.HOG0011790	OG0008709	n0				HMEL031823g1.t1				Vcard_DToL04890-RA, Vcard_DToL04889-RA	XP_026490091.1
N3.HOG0011791	OG0008710	n0			HEL_002165-RA	HMEL009678g1.t1				Vcard_DToL15061-RA	XP_026500216.1
N3.HOG0011792	OG0008711	n0			HEL_007695-RA	HMEL017997g1.t1	JC_04392-RA				XP_026490125.1
N3.HOG0011793	OG0008712	n0				HMEL009679g1.t1	JC_12874-RA			Vcard_DToL15062-RA	XP_026500207.1
N3.HOG0011794	OG0008713	n0			HEL_009078-RA		JC_03781-RA			Vcard_DToL08900-RA	XP_026494848.1
N3.HOG0011795	OG0008714	n0			HEL_009079-RA	HMEL012539g1.t1				Vcard_DToL08899-RA	XP_026494849.1
N3.HOG0011796	OG0008715	n0			HEL_009083-RA		JC_03785-RA			Vcard_DToL08892-RA	XP_026494966.1
N3.HOG0011797	OG0008716	n0				HMEL037976g1.t1	JC_12456-RA			Vcard_DToL14622-RA	XP_026494403.1
N3.HOG0011798	OG0008717	n0				HMEL035025g1.t1	JC_03788-RA			Vcard_DToL08889-RA	XP_026494970.1
N3.HOG0011799	OG0008718	n0				HMEL017227g1.t1	JC_08047-RA			Vcard_DToL06157-RA	XP_026488562.1
N3.HOG0011800	OG0008719	n0				HMEL032229g1.t1	JC_14016-RA			Vcard_DToL14027-RA	XP_026490357.1
N3.HOG0011801	OG0008720	n0			HEL_002329-RA		JC_08049-RA			Vcard_DToL06155-RA	XP_026488552.1
N3.HOG0011802	OG0008722	n0				HMEL017225g1.t1	JC_08051-RA			Vcard_DToL06154-RA	XP_026488580.1
N3.HOG0011803	OG0008723	n0			HEL_002244-RA		JC_07933-RA			Vcard_DToL06307-RA	XP_026489336.1
N3.HOG0011804	OG0008724	n0			HEL_004366-RA	HMEL025003g1.t1	JC_06354-RA			Vcard_DToL10593-RA	
N3.HOG0011805	OG0008725	n0				HMEL031828g1.t1	JC_04381-RA			Vcard_DToL04896-RA	XP_026490138.1
N3.HOG0011806	OG0008726	n0			HEL_014229-RA		JC_12452-RA			Vcard_DToL14629-RA	XP_026494406.1
N3.HOG0011807	OG0008727	n0			HEL_009283-RA	HMEL016960g1.t1	JC_14993-RA				XP_026492416.1
N3.HOG0011808	OG0008728	n0			HEL_008084-RA	HMEL010759g1.t1	JC_09640-RA				XP_026489515.1
N3.HOG0011809	OG0008729	n0			HEL_009740-RA	HMEL008390g1.t1				Vcard_DToL10245-RA	XP_026493270.1
N3.HOG0011810	OG0008730	n0			HEL_007702-RA	HMEL007198g1.t1				Vcard_DToL04900-RA	XP_026490143.1
N3.HOG0011811	OG0008731	n0				HMEL022250g1.t1	JC_03497-RA			Vcard_DToL04151-RA	XP_026487188.1
N3.HOG0011812	OG0008732	n0					JC_03946-RA, JC_03947-RA			Vcard_DToL17966-RA	XP_026494118.1
N3.HOG0011813	OG0008733	n0			HEL_006440-RA		JC_10150-RA			Vcard_DToL13465-RA	XP_026492703.1
N3.HOG0011814	OG0008734	n0				HMEL037390g1.t1	JC_16120-RA			Vcard_DToL17615-RA	XP_026483740.1
N3.HOG0011815	OG0008735	n0			HEL_004644-RA		JC_15689-RA			Vcard_DToL16969-RA	XP_026486447.1
N3.HOG0011816	OG0008736	n0			HEL_011204-RA	HMEL033586g1.t1				Vcard_DToL11207-RA	XP_026494657.1
N3.HOG0011817	OG0008737	n0				HMEL010338g1.t1	JC_00670-RA			Vcard_DToL01940-RA	
N3.HOG0011818	OG0008738	n0			HEL_010083-RA		JC_16329-RA			Vcard_DToL18397-RA	XP_026483569.1
N3.HOG0011819	OG0008739	n0			HEL_010828-RA	HMEL017481g1.t1	JC_05445-RA				XP_026496320.1
N3.HOG0011820	OG0008740	n0			HEL_012060-RA		JC_01910-RA			Vcard_DToL00133-RA, Vcard_DToL16233-RA	XP_026500894.1
N3.HOG0011821	OG0008741	n0				HMEL037198g1.t1	JC_16487-RA			Vcard_DToL18583-RA	
N3.HOG0011822	OG0008742	n0			HEL_014228-RA	HMEL037968g1.t1	JC_12448-RA			Vcard_DToL14631-RA	XP_026494272.1
N3.HOG0011823	OG0008743	n0				HMEL034352g1.t1	JC_02175-RA			Vcard_DToL03193-RA	XP_026496327.1
N3.HOG0011824	OG0008744	n0			HEL_014387-RA	HMEL011590g1.t1	JC_12834-RA				XP_026500150.1
N3.HOG0011825	OG0008745	n0				HMEL037966g1.t1	JC_12445-RA			Vcard_DToL14633-RA	XP_026494282.1
N3.HOG0011826	OG0008746	n0				HMEL022344g1.t1	JC_12446-RA			Vcard_DToL14634-RA	XP_026494280.1
N3.HOG0011827	OG0008747	n0			HEL_012058-RA	HMEL009815g1.t1	JC_01907-RA			Vcard_DToL00131-RA	XP_026500818.1
N3.HOG0011828	OG0008748	n0			HEL_014503-RA	HMEL007042g1.t1	JC_12176-RA				XP_026488845.1
N3.HOG0011829	OG0008749	n0			HEL_001666-RA	HMEL010347g1.t1				Vcard_DToL01945-RA	XP_026484723.1
N3.HOG0011830	OG0008750	n0			HEL_014501-RA	HMEL003572g1.t1	JC_12173-RA			Vcard_DToL07687-RA	
N3.HOG0011831	OG0008751	n0			HEL_001665-RA	HMEL010348g1.t1				Vcard_DToL01946-RA	XP_026484724.1
N3.HOG0011832	OG0008752	n0					JC_12842-RA			Vcard_DToL14959-RA	XP_026500167.1
N3.HOG0011833	OG0008753	n0			HEL_008087-RA	HMEL034871g1.t1				Vcard_DToL06912-RA	XP_026501067.1
N3.HOG0011834	OG0008754	n0			HEL_009699-RA	HMEL035716g1.t1, HMEL009818g1.t1	JC_01904-RA				XP_026500845.1
N3.HOG0011835	OG0008755	n0				HMEL035032g1.t1	JC_03798-RA			Vcard_DToL08879-RA	XP_026495146.1
N3.HOG0011836	OG0008756	n0			HEL_007710-RA		JC_04551-RA			Vcard_DToL04912-RA	XP_026499540.1
N3.HOG0011837	OG0008757	n0				HMEL030508g1.t1	JC_12849-RA			Vcard_DToL14964-RA	XP_026500142.1
N3.HOG0011838	OG0008758	n0				HMEL034830g1.t1	JC_09639-RA			Vcard_DToL06918-RA	XP_026489513.1
N3.HOG0011839	OG0008759	n0				HMEL016431g1.t1	JC_09636-RA			Vcard_DToL06920-RA	XP_026489512.1
N3.HOG0011840	OG0008760	n0				HMEL014895g1.t1	JC_12857-RA			Vcard_DToL14975-RA	XP_026500101.1
N3.HOG0011841	OG0008761	n0				HMEL011211g1.t1	JC_16108-RA, JC_16109-RA				XP_026483859.1
N3.HOG0011842	OG0008762	n0				HMEL014894g1.t1	JC_12858-RA			Vcard_DToL14976-RA	XP_026500100.1
N3.HOG0011843	OG0008763	n0				HMEL037203g1.t1	JC_16490-RA			Vcard_DToL18584-RA	XP_026483220.1
N3.HOG0011844	OG0008764	n0			HEL_011383-RA	HMEL011210g1.t1				Vcard_DToL17627-RA	XP_026483857.1
N3.HOG0011845	OG0008765	n0			HEL_007977-RA	HMEL016422g1.t1	JC_09606-RA			Vcard_DToL06594-RA	XP_026501034.1
N3.HOG0011846	OG0008766	n0			HEL_004342-RA	HMEL025050-RA	JC_06383-RA			Vcard_DToL10567-RA	XP_026485604.1
N3.HOG0011847	OG0008767	n0			HEL_013259-RA	HMEL009251g1.t1				Vcard_DToL00020-RA	XP_026500501.1
N3.HOG0011848	OG0008768	n0			HEL_004336-RA	HMEL025052-RA	JC_06385-RA				XP_026485411.1
N3.HOG0011849	OG0008769	n0			HEL_011183-RA	HMEL002783g1.t1				Vcard_DToL11182-RA	XP_026494617.1
N3.HOG0011850	OG0008770	n0			HEL_014393-RA	HMEL015516g1.t1	JC_12144-RA				XP_026489113.1
N3.HOG0011851	OG0008771	n0				HMEL034152g1.t1	JC_16794-RA			Vcard_DToL18196-RA	XP_026489757.1
N3.HOG0011852	OG0008772	n0				HMEL032223g1.t1	JC_14005-RA			Vcard_DToL14014-RA	XP_026490361.1
N3.HOG0011853	OG0008773	n0				HMEL016419g1.t1	JC_09604-RA			Vcard_DToL06599-RA	XP_026485443.1
N3.HOG0011854	OG0008774	n0			HEL_011182-RA	HMEL002782g1.t1				Vcard_DToL11180-RA	XP_026494616.1
N3.HOG0011855	OG0008775	n0			HEL_011181-RA	HMEL004389g1.t1				Vcard_DToL11179-RA	XP_026494615.1
N3.HOG0011856	OG0008776	n0			HEL_006381-RA	HMEL032993g1.t1					XP_026501809.1, XP_026487153.1, XP_026494130.1, XP_026493371.1, XP_026496530.1
N3.HOG0011857	OG0008777	n0				HMEL013459g1.t1	JC_16813-RA			Vcard_DToL18185-RA	XP_026489398.1
N3.HOG0011858	OG0008778	n0			HEL_007985-RA, HEL_007986-RA	HMEL034837g1.t1	JC_09598-RA				
N3.HOG0011859	OG0008779	n0			HEL_001940-RA	HMEL009461g1.t1				Vcard_DToL15256-RA	XP_026497295.1
N3.HOG0011860	OG0008780	n0			HEL_001948-RA	HMEL009458g1.t1	JC_13099-RA			Vcard_DToL15253-RA	XP_026497300.1
N3.HOG0011861	OG0008781	n0				HMEL033146g1.t1					
N3.HOG0011862	OG0008782	n0			HEL_009108-RA		JC_03809-RA			Vcard_DToL08870-RA	XP_026494874.1
N3.HOG0011863	OG0008783	n0			HEL_001653-RA		JC_00652-RA			Vcard_DToL01966-RA	XP_026484637.1
N3.HOG0011864	OG0008784	n0			HEL_008845-RA		JC_02507-RA			Vcard_DToL03499-RA	XP_026491752.1
N3.HOG0011865	OG0008785	n0			HEL_008841-RA	HMEL021821g1.t1	JC_02509-RA			Vcard_DToL03501-RA	XP_026491252.1
N3.HOG0011866	OG0008786	n0			HEL_009670-RA		JC_02245-RA			Vcard_DToL00086-RA	XP_026500283.1
N3.HOG0011867	OG0008787	n0					JC_16864-RA			Vcard_DToL18234-RA	XP_026496045.1
N3.HOG0011868	OG0008788	n0				HMEL037392g1.t1	JC_15958-RA			Vcard_DToL17573-RA	XP_026483787.1
N3.HOG0011869	OG0008789	n0			HEL_002363-RA	HMEL017186g1.t1	JC_08100-RA				XP_026487125.1
N3.HOG0011870	OG0008790	n0			HEL_009247-RA	HMEL014463g1.t1	JC_15019-RA				XP_026501715.1
N3.HOG0011871	OG0008791	n0					JC_17009-RA			Vcard_DToL18062-RA	XP_026488626.1, XP_026488627.1
N3.HOG0011872	OG0008792	n0				HMEL015364g1.t1	JC_04571-RA			Vcard_DToL04938-RA	XP_026486276.1
N3.HOG0011873	OG0008793	n0			HEL_004933-RA	HMEL031379g1.t1				Vcard_DToL16466-RA	XP_026499363.1
N3.HOG0011874	OG0008794	n0			HEL_009119-RA	HMEL007730g1.t1	JC_03819-RA				XP_026495320.1
N3.HOG0011875	OG0008795	n0			HEL_007723-RA		JC_04572-RA			Vcard_DToL04939-RA	XP_026486274.1
N3.HOG0011876	OG0008796	n0			HEL_010809-RA	HMEL017493-RA				Vcard_DToL03202-RA	XP_026496314.1
N3.HOG0011877	OG0008797	n0				HMEL013578g1.t1	JC_00642-RA			Vcard_DToL01984-RA	XP_026484446.1
N3.HOG0011878	OG0008798	n0				HMEL007206g1.t1	JC_10635-RA			Vcard_DToL12873-RA	XP_026495556.1
N3.HOG0011879	OG0008799	n0				HMEL035045g1.t1	JC_03827-RA			Vcard_DToL08854-RA	XP_026494835.1
N3.HOG0011880	OG0008800	n0			HEL_011154-RA	HMEL022521-RA	JC_11316-RA			Vcard_DToL11156-RA	XP_026494679.1
N3.HOG0011881	OG0008801	n0			HEL_013686-RA	HMEL005227g1.t1	JC_16942-RA			Vcard_DToL18096-RA	XP_026488643.1
N3.HOG0011882	OG0008802	n0			HEL_013766-RA	HMEL007438g1.t1	JC_06042-RA				XP_026493396.1
N3.HOG0011883	OG0008803	n0			HEL_002368-RA	HMEL030209g1.t1	JC_08108-RA				XP_026487113.1
N3.HOG0011884	OG0008804	n0			HEL_011171-RA	HMEL004400g1.t1	JC_11333-RA				XP_026494604.1
N3.HOG0011885	OG0008805	n0			HEL_011148-RA	HMEL010237g1.t1	JC_11310-RA				XP_026494635.1
N3.HOG0011886	OG0008806	n0				HMEL006525g1.t1				Vcard_DToL01985-RA	XP_026484783.1
N3.HOG0011887	OG0008807	n0				HMEL031376g1.t1	JC_14334-RA			Vcard_DToL16460-RA	XP_026499393.1
N3.HOG0011888	OG0008808	n0			HEL_009136-RA	HMEL003820g1.t1	JC_03837-RA				XP_026494975.1
N3.HOG0011889	OG0008809	n0			HEL_009799-RA	HMEL017290g1.t1				Vcard_DToL11941-RA	XP_026486794.1
N3.HOG0011890	OG0008810	n0			HEL_001639-RA		JC_00638-RA			Vcard_DToL01992-RA	XP_026484556.1
N3.HOG0011891	OG0008811	n0			HEL_008016-RA	HMEL008752g1.t1	JC_09568-RA			Vcard_DToL06634-RA	XP_026484411.1
N3.HOG0011892	OG0008812	n0				HMEL022589g1.t1	JC_12236-RA			Vcard_DToL07667-RA	XP_026487931.1
N3.HOG0011893	OG0008813	n0			HEL_005118-RA		JC_12766-RA			Vcard_DToL14882-RA	XP_026490975.1
N3.HOG0011894	OG0008814	n0			HEL_010808-RA	HMEL017500-RA				Vcard_DToL03204-RA	XP_026496319.1
N3.HOG0011895	OG0008815	n0			HEL_009149-RA, HEL_009148-RA	HMEL003825g1.t1	JC_03841-RA			Vcard_DToL08836-RA	XP_026495354.1
N3.HOG0011896	OG0008816	n0					JC_15671-RA			Vcard_DToL16953-RA	XP_026486842.1
N3.HOG0011897	OG0008817	n0				HMEL033568g1.t1	JC_11301-RA			Vcard_DToL11141-RA	XP_026493929.1
N3.HOG0011898	OG0008818	n0			HEL_000383-RA	HMEL032205g1.t1	JC_13977-RA				XP_026491851.1
N3.HOG0011899	OG0008819	n0			HEL_010694-RA	HMEL011904g1.t1	JC_07459-RA				XP_026492343.1
N3.HOG0011900	OG0008820	n0			HEL_013274-RA	HMEL008095g1.t1	JC_04586-RA				XP_026486192.1
N3.HOG0011901	OG0008821	n0			HEL_011139-RA	HMEL033566g1.t1				Vcard_DToL11140-RA	XP_026494000.1
N3.HOG0011902	OG0008822	n0			HEL_001638-RA	HMEL007185g1.t1				Vcard_DToL01994-RA	XP_026484795.1
N3.HOG0011903	OG0008823	n0			HEL_004329-RA	HMEL025056-RA				Vcard_DToL10557-RA	XP_026485353.1
N3.HOG0011904	OG0008824	n0				HMEL021388g1.t1	JC_04587-RA			Vcard_DToL04949-RA	XP_026485838.1
N3.HOG0011905	OG0008825	n0				HMEL012392g1.t1	JC_08118-RA			Vcard_DToL06083-RA	XP_026488644.1
N3.HOG0011906	OG0008826	n0			HEL_002379-RA		JC_08119-RA			Vcard_DToL06082-RA	XP_026488634.1
N3.HOG0011907	OG0008827	n0				HMEL004769g1.t1	JC_10115-RA			Vcard_DToL13424-RA	XP_026495592.1
N3.HOG0011908	OG0008828	n0				HMEL020720g1.t1	JC_04589-RA			Vcard_DToL04951-RA	XP_026486141.1
N3.HOG0011909	OG0008829	n0			HEL_006482-RA		JC_10112-RA			Vcard_DToL13421-RA	XP_026495572.1
N3.HOG0011910	OG0008830	n0			HEL_006485-RA	HMEL020919g1.t1	JC_10110-RA			Vcard_DToL13420-RA	XP_026495035.1
N3.HOG0011911	OG0008831	n0			HEL_010704-RA	HMEL011913g1.t1	JC_07448-RA				XP_026492252.1
N3.HOG0011912	OG0008832	n0			HEL_009795-RA	HMEL009221g1.t1				Vcard_DToL11936-RA	XP_026486939.1
N3.HOG0011913	OG0008833	n0			HEL_008098-RA	HMEL017882g1.t1				Vcard_DToL06578-RA	XP_026501237.1
N3.HOG0011914	OG0008834	n0				HMEL013451g1.t1	JC_06510-RA			Vcard_DToL18146-RA	XP_026489373.1
N3.HOG0011915	OG0008835	n0			HEL_009156-RA	HMEL006222g1.t1				Vcard_DToL08828-RA	XP_026494956.1
