HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N6.HOG0010201	OG0008414	n0			HEL_010973-RA						
N6.HOG0010202	OG0008415	n0			HEL_005375-RA	HMEL006061g1.t1					
N6.HOG0010203	OG0008416	n0			HEL_003462-RA	HMEL004742g1.t1					
N6.HOG0010204	OG0008417	n0			HEL_002238-RA	HMEL011604g1.t1					
N6.HOG0010205	OG0008418	n0			HEL_001867-RA	HMEL030367g1.t1					
N6.HOG0010206	OG0008419	n0				HMEL034002g1.t1					
N6.HOG0010207	OG0008420	n0			HEL_001865-RA						
N6.HOG0010208	OG0008421	n0			HEL_007118-RA	HMEL035589g1.t1					
N6.HOG0010209	OG0008422	n0			HEL_012520-RA	HMEL002997g1.t1					
N6.HOG0010210	OG0008423	n0				HMEL030101g1.t1					
N6.HOG0010211	OG0008424	n0				HMEL032890g1.t1					
N6.HOG0010212	OG0008425	n0				HMEL008682g1.t1					
N6.HOG0010213	OG0008426	n0				HMEL030102g1.t1					
N6.HOG0010214	OG0008427	n0			HEL_006986-RA	HMEL030697g1.t1					
N6.HOG0010215	OG0008428	n0			HEL_005317-RA						
N6.HOG0010216	OG0008429	n0				HMEL007479g1.t1					
N6.HOG0010217	OG0008430	n0			HEL_012526-RA	HMEL002992g1.t1					
N6.HOG0010218	OG0008431	n0			HEL_013060-RA	HMEL010821g1.t1					
N6.HOG0010219	OG0008432	n0				HMEL007484g1.t1					
N6.HOG0010220	OG0008433	n0			HEL_012531-RA						
N6.HOG0010221	OG0008434	n0			HEL_003382-RA	HMEL016367g1.t1					
N6.HOG0010222	OG0008435	n0			HEL_001862-RA	HMEL030364g1.t1					
N6.HOG0010223	OG0008436	n0			HEL_001712-RA	HMEL004916g1.t1					
N6.HOG0010224	OG0008437	n0				HMEL031234g1.t1					
N6.HOG0010225	OG0008438	n0				HMEL004918g1.t1					
N6.HOG0010226	OG0008439	n0			HEL_006994-RA	HMEL010482g1.t1					
N6.HOG0010227	OG0008440	n0			HEL_009277-RA						
N6.HOG0010228	OG0008441	n0			HEL_004032-RA	HMEL034042g1.t1					
N6.HOG0010229	OG0008442	n0				HMEL020783g1.t1					
N6.HOG0010230	OG0008443	n0				HMEL020899g1.t1					
N6.HOG0010231	OG0008444	n0				HMEL012819g1.t1					
N6.HOG0010232	OG0008445	n0			HEL_007613-RA	HMEL013359g1.t1					
N6.HOG0010233	OG0008446	n0			HEL_002203-RA						
N6.HOG0010234	OG0008447	n0			HEL_007733-RA	HMEL010586g1.t1					
N6.HOG0010235	OG0008448	n0			HEL_000465-RA	HMEL005621-RA					
N6.HOG0010236	OG0008449	n0			HEL_002247-RA						
N6.HOG0010237	OG0008450	n0			HEL_005306-RA	HMEL007951g1.t1					
N6.HOG0010238	OG0008451	n0			HEL_012540-RA	HMEL036607g1.t1					
N6.HOG0010239	OG0008452	n0			HEL_009655-RA						
N6.HOG0010240	OG0008453	n0			HEL_007730-RA	HMEL004891g1.t1					
N6.HOG0010241	OG0008454	n0			HEL_004059-RA						
N6.HOG0010242	OG0008455	n0			HEL_011676-RA	HMEL037249g1.t1					
N6.HOG0010243	OG0008456	n0			HEL_003361-RA	HMEL031446g1.t1					
N6.HOG0010244	OG0008457	n0				HMEL014502g1.t1					
N6.HOG0010245	OG0008458	n0				HMEL036390g1.t1					
N6.HOG0010246	OG0008459	n0				HMEL032906g1.t1					
N6.HOG0010247	OG0008460	n0			HEL_002212-RA	HMEL004281g1.t1					
N6.HOG0010248	OG0008461	n0			HEL_013864-RA	HMEL014624g1.t1					
N6.HOG0010249	OG0008462	n0			HEL_012396-RA	HMEL009007g1.t1					
N6.HOG0010250	OG0008463	n0			HEL_012642-RA	HMEL012877g1.t1					
N6.HOG0010251	OG0008464	n0				HMEL011715g1.t1					
N6.HOG0010252	OG0008465	n0			HEL_011672-RA	HMEL037251g1.t1					
N6.HOG0010253	OG0008466	n0			HEL_005280-RA	HMEL010059g1.t1					
N6.HOG0010254	OG0008467	n0			HEL_012399-RA	HMEL009010g1.t1					
N6.HOG0010255	OG0008468	n0			HEL_010185-RA	HMEL013746g1.t1					
N6.HOG0010256	OG0008469	n0			HEL_003502-RA	HMEL017119g1.t1					
N6.HOG0010257	OG0008470	n0				HMEL032909g1.t1					
N6.HOG0010258	OG0008471	n0			HEL_005403-RA						
N6.HOG0010259	OG0008472	n0			HEL_008917-RA	HMEL011712g1.t1					
N6.HOG0010260	OG0008473	n0			HEL_007597-RA	HMEL004736g1.t1					
N6.HOG0010261	OG0008474	n0				HMEL033622g1.t1					
N6.HOG0010262	OG0008475	n4			HEL_014467-RA	HMEL016283g1.t1					
N6.HOG0010263	OG0008475	n5			HEL_014468-RA	HMEL016282g1.t1, HMEL022310g1.t1					
N6.HOG0010264	OG0008476	n2			HEL_009238-RA	HMEL002354g1.t1					
N6.HOG0010265	OG0008477	n0			HEL_008914-RA	HMEL011709g1.t1					
N6.HOG0010266	OG0008478	n0				HMEL011706g1.t1					
N6.HOG0010267	OG0008480	n0				HMEL020353g1.t1					
N6.HOG0010268	OG0008481	n0				HMEL004189g1.t1					
N6.HOG0010269	OG0008482	n0			HEL_002264-RA	HMEL002856g1.t1					
N6.HOG0010270	OG0008483	n0				HMEL016480g1.t1					
N6.HOG0010271	OG0008484	n0			HEL_002219-RA, HEL_002216-RA	HMEL010947g1.t1					
N6.HOG0010272	OG0008485	n0				HMEL011703g1.t1					
N6.HOG0010273	OG0008486	n0				HMEL020644g1.t1					
N6.HOG0010274	OG0008487	n0			HEL_013215-RA	HMEL036289g1.t1					
N6.HOG0010275	OG0008489	n0			HEL_013214-RA						
N6.HOG0010276	OG0008490	n0			HEL_008901-RA	HMEL011699g1.t1					
N6.HOG0010277	OG0008491	n0				HMEL032397g1.t1					
N6.HOG0010278	OG0008492	n0				HMEL015438g1.t1					
N6.HOG0010279	OG0008493	n0			HEL_013504-RA	HMEL003522g1.t1					
N6.HOG0010280	OG0008494	n0			HEL_005415-RA	HMEL034437g1.t1					
N6.HOG0010281	OG0008495	n0			HEL_012410-RA	HMEL009020g1.t1					
N6.HOG0010282	OG0008496	n0				HMEL011696g1.t1					
N6.HOG0010283	OG0008498	n0			HEL_014585-RA						
N6.HOG0010284	OG0008499	n0				HMEL032387g1.t1					
N6.HOG0010285	OG0008500	n0			HEL_012412-RA	HMEL009022g1.t1					
N6.HOG0010286	OG0008501	n0			HEL_003970-RA	HMEL033981g1.t1					
N6.HOG0010287	OG0008502	n0				HMEL003460g1.t1					
N6.HOG0010288	OG0008503	n0				HMEL037254g1.t1					
N6.HOG0010289	OG0008504	n0			HEL_013206-RA	HMEL009546g1.t1					
N6.HOG0010290	OG0008505	n0				HMEL015431g1.t1					
N6.HOG0010291	OG0008506	n0				HMEL003461g1.t1					
N6.HOG0010292	OG0008507	n0			HEL_004078-RA	HMEL002975g1.t1					
N6.HOG0010293	OG0008508	n0			HEL_013061-RA						
N6.HOG0010294	OG0008509	n0			HEL_002068-RA	HMEL010770g1.t1					
N6.HOG0010295	OG0008510	n0				HMEL004656g1.t1					
N6.HOG0010296	OG0008511	n0				HMEL021486g1.t1					
N6.HOG0010297	OG0008512	n0				HMEL033668g1.t1					
N6.HOG0010298	OG0008513	n0			HEL_000763-RA	HMEL005504g1.t1					
N6.HOG0010299	OG0008514	n0			HEL_013895-RA	HMEL035368g1.t1					
N6.HOG0010300	OG0008515	n0				HMEL008713g1.t1					
N6.HOG0010301	OG0008516	n2				HMEL002192g1.t1					
N6.HOG0010302	OG0008517	n0				HMEL033975g1.t1					
N6.HOG0010303	OG0008518	n0			HEL_001753-RA	HMEL015423g1.t1					
N6.HOG0010304	OG0008519	n0				HMEL004341g1.t1, HMEL035483g1.t1					
N6.HOG0010305	OG0008520	n0			HEL_002267-RA	HMEL003502g1.t1					
N6.HOG0010306	OG0008521	n0				HMEL031247g1.t1					
N6.HOG0010307	OG0008522	n0			HEL_000774-RA	HMEL037486g1.t1					
N6.HOG0010308	OG0008523	n0			HEL_005262-RA	HMEL017840g1.t1					
N6.HOG0010309	OG0008524	n0				HMEL015412g1.t1					
N6.HOG0010310	OG0008525	n0			HEL_008236-RA	HMEL003360g1.t1					
N6.HOG0010311	OG0008526	n0			HEL_011763-RA	HMEL003813g1.t1					
N6.HOG0010312	OG0008527	n0			HEL_013189-RA	HMEL003471g1.t1					
N6.HOG0010313	OG0008528	n0			HEL_013912-RA	HMEL006338-RA					
N6.HOG0010314	OG0008530	n0			HEL_011761-RA, HEL_011760-RA	HMEL009557g1.t1					
N6.HOG0010315	OG0008531	n0			HEL_013186-RA						
N6.HOG0010316	OG0008532	n0			HEL_003514-RA	HMEL012621g1.t1					
N6.HOG0010317	OG0008533	n0				HMEL022270g1.t1					
N6.HOG0010318	OG0008534	n0				HMEL003469g1.t1					
N6.HOG0010319	OG0008535	n0				HMEL021147g1.t1					
N6.HOG0010320	OG0008536	n0			HEL_005246-RA	HMEL003630g1.t1					
N6.HOG0010321	OG0008537	n0				HMEL012750g1.t1					
N6.HOG0010322	OG0008538	n0				HMEL030722g1.t1					
N6.HOG0010323	OG0008539	n0			HEL_013185-RA	HMEL003468g1.t1					
N6.HOG0010324	OG0008540	n0				HMEL007658g1.t1					
N6.HOG0010325	OG0008541	n0			HEL_009020-RA	HMEL017745g1.t1					
N6.HOG0010326	OG0008542	n0			HEL_005673-RA						
N6.HOG0010327	OG0008543	n0			HEL_013182-RA	HMEL036266g1.t1					
N6.HOG0010328	OG0008544	n0			HEL_011244-RA						
N6.HOG0010329	OG0008545	n0			HEL_011242-RA	HMEL035738g1.t1, HMEL037343g1.t1					
N6.HOG0010330	OG0008546	n0				HMEL007887g1.t1					
N6.HOG0010331	OG0008547	n0			HEL_011240-RA						
N6.HOG0010332	OG0008548	n0			HEL_004085-RA	HMEL008105g1.t1					
N6.HOG0010333	OG0008549	n0			HEL_010201-RA	HMEL008847g1.t1					
N6.HOG0010334	OG0008550	n0			HEL_010546-RA	HMEL017039g1.t1					
N6.HOG0010335	OG0008551	n0			HEL_008213-RA	HMEL006358g1.t1					
N6.HOG0010336	OG0008552	n0			HEL_010151-RA	HMEL035359g1.t1					
N6.HOG0010337	OG0008553	n0				HMEL009646g1.t1					
N6.HOG0010338	OG0008554	n0			HEL_001773-RA	HMEL010027g1.t1					
N6.HOG0010339	OG0008555	n0			HEL_001775-RA						
N6.HOG0010340	OG0008556	n0				HMEL010024g1.t1					
N6.HOG0010341	OG0008557	n0			HEL_005684-RA						
N6.HOG0010342	OG0008558	n0			HEL_014301-RA	HMEL032425g1.t1					
N6.HOG0010343	OG0008559	n0			HEL_014304-RA	HMEL013981-RA					
N6.HOG0010344	OG0008560	n0			HEL_012433-RA	HMEL009648g1.t1					
N6.HOG0010345	OG0008561	n0			HEL_010203-RA	HMEL005295g1.t1					
N6.HOG0010346	OG0008562	n0			HEL_003318-RA						
N6.HOG0010347	OG0008563	n0				HMEL032435g1.t1					
N6.HOG0010348	OG0008564	n0			HEL_007574-RA	HMEL017852g1.t1					
N6.HOG0010349	OG0008565	n0			HEL_001789-RA	HMEL010014g1.t1					
N6.HOG0010350	OG0008566	n0			HEL_008875-RA	HMEL017533g1.t1					
N6.HOG0010351	OG0008567	n0			HEL_013166-RA	HMEL017403g1.t1					
N6.HOG0010352	OG0008568	n0			HEL_010548-RA	HMEL017040g1.t1					
N6.HOG0010353	OG0008569	n0			HEL_006411-RA						
N6.HOG0010354	OG0008570	n0			HEL_004024-RA	HMEL034045g1.t1					
N6.HOG0010355	OG0008571	n0			HEL_005233-RA						
N6.HOG0010356	OG0008572	n0			HEL_013165-RA	HMEL017404g1.t1					
N6.HOG0010357	OG0008573	n0				HMEL010444g1.t1					
N6.HOG0010358	OG0008574	n0			HEL_005430-RA						
N6.HOG0010359	OG0008575	n0			HEL_014318-RA	HMEL020813g1.t1					
N6.HOG0010360	OG0008576	n0			HEL_010207-RA	HMEL018010g1.t1					
N6.HOG0010361	OG0008577	n0			HEL_010556-RA	HMEL017627g1.t1, HMEL017046g1.t1					
N6.HOG0010362	OG0008578	n0			HEL_010557-RA	HMEL035005g1.t1					
N6.HOG0010363	OG0008579	n0			HEL_010560-RA	HMEL017050g1.t1					
N6.HOG0010364	OG0008580	n0			HEL_010561-RA	HMEL035007g1.t1					
N6.HOG0010365	OG0008581	n0			HEL_006393-RA	HMEL010988-RA					
N6.HOG0010366	OG0008582	n0			HEL_010269-RA	HMEL014151g1.t1					
N6.HOG0010367	OG0008583	n0			HEL_010268-RA	HMEL022186g1.t1, HMEL014149g1.t1					
N6.HOG0010368	OG0008584	n0			HEL_004105-RA	HMEL034053g1.t1					
N6.HOG0010369	OG0008585	n0			HEL_005046-RA						
N6.HOG0010370	OG0008586	n0			HEL_005224-RA						
N6.HOG0010371	OG0008587	n0			HEL_005047-RA	HMEL016546g1.t1					
N6.HOG0010372	OG0008588	n0				HMEL017415g1.t1					
N6.HOG0010373	OG0008589	n0				HMEL006198g1.t1					
N6.HOG0010374	OG0008590	n0			HEL_006399-RA	HMEL032449g1.t1					
N6.HOG0010375	OG0008591	n0				HMEL035011g1.t1					
N6.HOG0010376	OG0008592	n0			HEL_009675-RA	HMEL035672g1.t1, HMEL010380g1.t1					
N6.HOG0010377	OG0008593	n0				HMEL031761g1.t1					
N6.HOG0010378	OG0008595	n0				HMEL031526g1.t1					
N6.HOG0010379	OG0008596	n0				HMEL021611g1.t1					
N6.HOG0010380	OG0008597	n0			HEL_006404-RA	HMEL032453g1.t1					
N6.HOG0010381	OG0008598	n0			HEL_011127-RA	HMEL007163g1.t1					
N6.HOG0010382	OG0008600	n0			HEL_005059-RA	HMEL005537g1.t1					
N6.HOG0010383	OG0008601	n0			HEL_010859-RA	HMEL016212g1.t1					
N6.HOG0010384	OG0008602	n0				HMEL009900g1.t1					
N6.HOG0010385	OG0008603	n0			HEL_009722-RA	HMEL016045g1.t1					
N6.HOG0010386	OG0008604	n0			HEL_009366-RA	HMEL013959g1.t1					
N6.HOG0010387	OG0008605	n0			HEL_009723-RA	HMEL036412g1.t1					
N6.HOG0010388	OG0008606	n0				HMEL008660g1.t1					
N6.HOG0010389	OG0008607	n0			HEL_003547-RA	HMEL002712g1.t1					
N6.HOG0010390	OG0008608	n0				HMEL032276g1.t1					
N6.HOG0010391	OG0008609	n3			HEL_011295-RA	HMEL009521g1.t1					
N6.HOG0010392	OG0008610	n0			HEL_005711-RA	HMEL008248g1.t1					
N6.HOG0010393	OG0008611	n0				HMEL004063g1.t1					
N6.HOG0010394	OG0008612	n0			HEL_003554-RA	HMEL002718g1.t1					
N6.HOG0010395	OG0008614	n0			HEL_005718-RA	HMEL004012g1.t1					
N6.HOG0010396	OG0008615	n0				HMEL020910g1.t1					
N6.HOG0010397	OG0008616	n0				HMEL036415g1.t1					
N6.HOG0010398	OG0008617	n0			HEL_002526-RA	HMEL004073g1.t1					
N6.HOG0010399	OG0008618	n0			HEL_003679-RA	HMEL038017g1.t1					
N6.HOG0010400	OG0008619	n0			HEL_004945-RA						
N6.HOG0010401	OG0008620	n0			HEL_010232-RA	HMEL004496g1.t1					
N6.HOG0010402	OG0008621	n0			HEL_005719-RA	HMEL008222g1.t1					
N6.HOG0010403	OG0008622	n0			HEL_011298-RA						
N6.HOG0010404	OG0008623	n4			HEL_010234-RA						
N6.HOG0010405	OG0008624	n0			HEL_003672-RA	HMEL007637g1.t1					
N6.HOG0010406	OG0008625	n0				HMEL004493g1.t1					
N6.HOG0010407	OG0008626	n0				HMEL003200g1.t1					
N6.HOG0010408	OG0008627	n0			HEL_010122-RA	HMEL014563g1.t1					
N6.HOG0010409	OG0008628	n0			HEL_013608-RA	HMEL037217g1.t1, HMEL030556g1.t1, HMEL015132g1.t1					
N6.HOG0010410	OG0008629	n0			HEL_003671-RA	HMEL007636g1.t1					
N6.HOG0010411	OG0008630	n0			HEL_011108-RA	HMEL012928g1.t1					
N6.HOG0010412	OG0008632	n0			HEL_003558-RA	HMEL002722g1.t1					
N6.HOG0010413	OG0008633	n0			HEL_005725-RA	HMEL036628g1.t1					
N6.HOG0010414	OG0008634	n0			HEL_011309-RA						
N6.HOG0010415	OG0008635	n0				HMEL038020g1.t1					
N6.HOG0010416	OG0008636	n0			HEL_002530-RA	HMEL004076g1.t1					
N6.HOG0010417	OG0008637	n0			HEL_010113-RA	HMEL012323g1.t1					
N6.HOG0010418	OG0008638	n0				HMEL022169g1.t1					
N6.HOG0010419	OG0008639	n0			HEL_002135-RA	HMEL009269g1.t1					
N6.HOG0010420	OG0008640	n4			HEL_011312-RA	HMEL011163g1.t1					
N6.HOG0010421	OG0008640	n6			HEL_011314-RA						
N6.HOG0010422	OG0008641	n0				HMEL037956g1.t1					
N6.HOG0010423	OG0008642	n0			HEL_006021-RA	HMEL006764g1.t1					
N6.HOG0010424	OG0008643	n0				HMEL009945g1.t1					
N6.HOG0010425	OG0008644	n0			HEL_002138-RA	HMEL009272g1.t1					
N6.HOG0010426	OG0008645	n0				HMEL021302g1.t1					
N6.HOG0010427	OG0008646	n0				HMEL015092g1.t1					
N6.HOG0010428	OG0008647	n0				HMEL004729g1.t1					
N6.HOG0010429	OG0008648	n0				HMEL033940g1.t1					
N6.HOG0010430	OG0008649	n0			HEL_008047-RA	HMEL020237g1.t1					
N6.HOG0010431	OG0008650	n0			HEL_011317-RA	HMEL037368g1.t1					
N6.HOG0010432	OG0008651	n0			HEL_011318-RA	HMEL037369g1.t1					
N6.HOG0010433	OG0008652	n4			HEL_005957-RA						
N6.HOG0010434	OG0008653	n0				HMEL008294g1.t1					
N6.HOG0010435	OG0008654	n0				HMEL032848g1.t1, HMEL032845g1.t1					
N6.HOG0010436	OG0008655	n0				HMEL015089g1.t1					
N6.HOG0010437	OG0008656	n0				HMEL034629g1.t1					
N6.HOG0010438	OG0008657	n0				HMEL003874g1.t1					
N6.HOG0010439	OG0008658	n0			HEL_002296-RA	HMEL017260g1.t1					
N6.HOG0010440	OG0008659	n0			HEL_009046-RA						
N6.HOG0010441	OG0008660	n1				HMEL034853g1.t1					
N6.HOG0010442	OG0008660	n2			HEL_008042-RA	HMEL034852g1.t1					
N6.HOG0010443	OG0008661	n0			HEL_000806-RA	HMEL037503g1.t1					
N6.HOG0010444	OG0008662	n0			HEL_000808-RA	HMEL037507g1.t1					
N6.HOG0010445	OG0008663	n0			HEL_001701-RA	HMEL015087g1.t1					
N6.HOG0010446	OG0008665	n0			HEL_011069-RA	HMEL011484g1.t1					
N6.HOG0010447	OG0008667	n0			HEL_011840-RA	HMEL006179g1.t1					
N6.HOG0010448	OG0008668	n0				HMEL006611g1.t1					
N6.HOG0010449	OG0008669	n0				HMEL021917g1.t1					
N6.HOG0010450	OG0008670	n0				HMEL008360g1.t1					
N6.HOG0010451	OG0008671	n0			HEL_005824-RA	HMEL008918g1.t1					
N6.HOG0010452	OG0008672	n0				HMEL037508g1.t1					
N6.HOG0010453	OG0008673	n0			HEL_000812-RA	HMEL037509g1.t1					
N6.HOG0010454	OG0008674	n0				HMEL035337g1.t1					
N6.HOG0010455	OG0008675	n0			HEL_011793-RA	HMEL022632g1.t1					
N6.HOG0010456	OG0008676	n0				HMEL035336g1.t1					
N6.HOG0010457	OG0008677	n0			HEL_006420-RA	HMEL005631g1.t1					
N6.HOG0010458	OG0008678	n0			HEL_006421-RA	HMEL032468g1.t1					
N6.HOG0010459	OG0008679	n0			HEL_005817-RA	HMEL015046g1.t1					
N6.HOG0010460	OG0008680	n0				HMEL021982g1.t1					
N6.HOG0010461	OG0008681	n0				HMEL017878g1.t1					
N6.HOG0010462	OG0008682	n0				HMEL013202g1.t1					
N6.HOG0010463	OG0008683	n0			HEL_009058-RA						
N6.HOG0010464	OG0008684	n0				HMEL032234g1.t1					
N6.HOG0010465	OG0008685	n0			HEL_002156-RA	HMEL009669g1.t1					
N6.HOG0010466	OG0008686	n0			HEL_014563-RA	HMEL013030g1.t1					
N6.HOG0010467	OG0008687	n0			HEL_010094-RA	HMEL003738g1.t1					
N6.HOG0010468	OG0008688	n0			HEL_004655-RA	HMEL034485g1.t1					
N6.HOG0010469	OG0008689	n0			HEL_012064-RA	HMEL009808g1.t1					
N6.HOG0010470	OG0008690	n0			HEL_014035-RA	HMEL002620g1.t1					
N6.HOG0010471	OG0008691	n0			HEL_003564-RA	HMEL014456g1.t1					
N6.HOG0010472	OG0008692	n0				HMEL034086g1.t1					
N6.HOG0010473	OG0008693	n0				HMEL034884g1.t1					
N6.HOG0010474	OG0008694	n0			HEL_000730-RA	HMEL013852g1.t1					
N6.HOG0010475	OG0008695	n3				HMEL034085g1.t1					
N6.HOG0010476	OG0008696	n0			HEL_004986-RA	HMEL031391g1.t1					
N6.HOG0010477	OG0008698	n0				HMEL017307g1.t1					
N6.HOG0010478	OG0008699	n0			HEL_010840-RA	HMEL016235-RA					
N6.HOG0010479	OG0008700	n0			HEL_006433-RA	HMEL017308g1.t1					
N6.HOG0010480	OG0008701	n0				HMEL002549g1.t1					
N6.HOG0010481	OG0008702	n0			HEL_010089-RA	HMEL035329g1.t1					
N6.HOG0010482	OG0008703	n0			HEL_014524-RA	HMEL014752g1.t1					
N6.HOG0010483	OG0008704	n0			HEL_011831-RA	HMEL006170g1.t1					
N6.HOG0010484	OG0008705	n0				HMEL010526g1.t1					
N6.HOG0010485	OG0008706	n0			HEL_007831-RA						
N6.HOG0010486	OG0008707	n0			HEL_004376-RA	HMEL036167g1.t1					
N6.HOG0010487	OG0008708	n0			HEL_007689-RA	HMEL031821g1.t1					
N6.HOG0010488	OG0008709	n0				HMEL031823g1.t1					
N6.HOG0010489	OG0008710	n0			HEL_002165-RA	HMEL009678g1.t1					
N6.HOG0010490	OG0008711	n0			HEL_007695-RA	HMEL017997g1.t1					
N6.HOG0010491	OG0008712	n0				HMEL009679g1.t1					
N6.HOG0010492	OG0008713	n0			HEL_009078-RA						
N6.HOG0010493	OG0008714	n0			HEL_009079-RA	HMEL012539g1.t1					
N6.HOG0010494	OG0008715	n0			HEL_009083-RA						
N6.HOG0010495	OG0008716	n0				HMEL037976g1.t1					
N6.HOG0010496	OG0008717	n0				HMEL035025g1.t1					
N6.HOG0010497	OG0008718	n0				HMEL017227g1.t1					
N6.HOG0010498	OG0008719	n0				HMEL032229g1.t1					
N6.HOG0010499	OG0008720	n0			HEL_002329-RA						
N6.HOG0010500	OG0008722	n0				HMEL017225g1.t1					
N6.HOG0010501	OG0008723	n0			HEL_002244-RA						
N6.HOG0010502	OG0008724	n0			HEL_004366-RA	HMEL025003g1.t1					
N6.HOG0010503	OG0008725	n0				HMEL031828g1.t1					
N6.HOG0010504	OG0008726	n0			HEL_014229-RA						
N6.HOG0010505	OG0008727	n0			HEL_009283-RA	HMEL016960g1.t1					
N6.HOG0010506	OG0008728	n0			HEL_008084-RA	HMEL010759g1.t1					
N6.HOG0010507	OG0008729	n0			HEL_009740-RA	HMEL008390g1.t1					
N6.HOG0010508	OG0008730	n0			HEL_007702-RA	HMEL007198g1.t1					
N6.HOG0010509	OG0008731	n0				HMEL022250g1.t1					
N6.HOG0010510	OG0008733	n0			HEL_006440-RA						
N6.HOG0010511	OG0008734	n0				HMEL037390g1.t1					
N6.HOG0010512	OG0008735	n0			HEL_004644-RA						
N6.HOG0010513	OG0008736	n0			HEL_011204-RA	HMEL033586g1.t1					
N6.HOG0010514	OG0008737	n0				HMEL010338g1.t1					
N6.HOG0010515	OG0008738	n0			HEL_010083-RA						
N6.HOG0010516	OG0008739	n0			HEL_010828-RA	HMEL017481g1.t1					
N6.HOG0010517	OG0008740	n0			HEL_012060-RA						
N6.HOG0010518	OG0008741	n0				HMEL037198g1.t1					
N6.HOG0010519	OG0008742	n0			HEL_014228-RA	HMEL037968g1.t1					
N6.HOG0010520	OG0008743	n0				HMEL034352g1.t1					
N6.HOG0010521	OG0008744	n0			HEL_014387-RA	HMEL011590g1.t1					
N6.HOG0010522	OG0008745	n0				HMEL037966g1.t1					
N6.HOG0010523	OG0008746	n0				HMEL022344g1.t1					
N6.HOG0010524	OG0008747	n0			HEL_012058-RA	HMEL009815g1.t1					
N6.HOG0010525	OG0008748	n0			HEL_014503-RA	HMEL007042g1.t1					
N6.HOG0010526	OG0008749	n0			HEL_001666-RA	HMEL010347g1.t1					
N6.HOG0010527	OG0008750	n0			HEL_014501-RA	HMEL003572g1.t1					
N6.HOG0010528	OG0008751	n0			HEL_001665-RA	HMEL010348g1.t1					
N6.HOG0010529	OG0008753	n0			HEL_008087-RA	HMEL034871g1.t1					
N6.HOG0010530	OG0008754	n0			HEL_009699-RA	HMEL035716g1.t1, HMEL009818g1.t1					
N6.HOG0010531	OG0008755	n0				HMEL035032g1.t1					
N6.HOG0010532	OG0008756	n0			HEL_007710-RA						
N6.HOG0010533	OG0008757	n0				HMEL030508g1.t1					
N6.HOG0010534	OG0008758	n0				HMEL034830g1.t1					
N6.HOG0010535	OG0008759	n0				HMEL016431g1.t1					
N6.HOG0010536	OG0008760	n0				HMEL014895g1.t1					
N6.HOG0010537	OG0008761	n0				HMEL011211g1.t1					
N6.HOG0010538	OG0008762	n0				HMEL014894g1.t1					
N6.HOG0010539	OG0008763	n0				HMEL037203g1.t1					
N6.HOG0010540	OG0008764	n0			HEL_011383-RA	HMEL011210g1.t1					
N6.HOG0010541	OG0008765	n0			HEL_007977-RA	HMEL016422g1.t1					
N6.HOG0010542	OG0008766	n0			HEL_004342-RA	HMEL025050-RA					
N6.HOG0010543	OG0008767	n0			HEL_013259-RA	HMEL009251g1.t1					
N6.HOG0010544	OG0008768	n0			HEL_004336-RA	HMEL025052-RA					
N6.HOG0010545	OG0008769	n0			HEL_011183-RA	HMEL002783g1.t1					
N6.HOG0010546	OG0008770	n0			HEL_014393-RA	HMEL015516g1.t1					
N6.HOG0010547	OG0008771	n0				HMEL034152g1.t1					
N6.HOG0010548	OG0008772	n0				HMEL032223g1.t1					
N6.HOG0010549	OG0008773	n0				HMEL016419g1.t1					
N6.HOG0010550	OG0008774	n0			HEL_011182-RA	HMEL002782g1.t1					
N6.HOG0010551	OG0008775	n0			HEL_011181-RA	HMEL004389g1.t1					
N6.HOG0010552	OG0008776	n0			HEL_006381-RA	HMEL032993g1.t1					
N6.HOG0010553	OG0008777	n0				HMEL013459g1.t1					
N6.HOG0010554	OG0008778	n0			HEL_007985-RA, HEL_007986-RA	HMEL034837g1.t1					
N6.HOG0010555	OG0008779	n0			HEL_001940-RA	HMEL009461g1.t1					
N6.HOG0010556	OG0008780	n0			HEL_001948-RA	HMEL009458g1.t1					
N6.HOG0010557	OG0008781	n0				HMEL033146g1.t1					
N6.HOG0010558	OG0008782	n0			HEL_009108-RA						
N6.HOG0010559	OG0008783	n0			HEL_001653-RA						
N6.HOG0010560	OG0008784	n0			HEL_008845-RA						
N6.HOG0010561	OG0008785	n0			HEL_008841-RA	HMEL021821g1.t1					
N6.HOG0010562	OG0008786	n0			HEL_009670-RA						
N6.HOG0010563	OG0008788	n0				HMEL037392g1.t1					
N6.HOG0010564	OG0008789	n0			HEL_002363-RA	HMEL017186g1.t1					
N6.HOG0010565	OG0008790	n0			HEL_009247-RA	HMEL014463g1.t1					
N6.HOG0010566	OG0008792	n0				HMEL015364g1.t1					
N6.HOG0010567	OG0008793	n0			HEL_004933-RA	HMEL031379g1.t1					
N6.HOG0010568	OG0008794	n0			HEL_009119-RA	HMEL007730g1.t1					
N6.HOG0010569	OG0008795	n0			HEL_007723-RA						
N6.HOG0010570	OG0008796	n0			HEL_010809-RA	HMEL017493-RA					
N6.HOG0010571	OG0008797	n0				HMEL013578g1.t1					
