HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N7.HOG0009568	OG0007916	n0								Vcard_DToL05272-RA	XP_026486256.1
N7.HOG0009569	OG0007917	n0								Vcard_DToL02534-RA	XP_026484509.1
N7.HOG0009570	OG0007918	n0								Vcard_DToL04617-RA	XP_026490837.1
N7.HOG0009571	OG0007919	n0									XP_026492661.1
N7.HOG0009572	OG0007920	n0								Vcard_DToL00612-RA	XP_026497178.1
N7.HOG0009573	OG0007921	n0								Vcard_DToL00614-RA	XP_026497106.1
N7.HOG0009574	OG0007922	n0								Vcard_DToL05619-RA	XP_026487488.1
N7.HOG0009575	OG0007923	n0								Vcard_DToL08150-RA	XP_026494497.1
N7.HOG0009576	OG0007924	n0								Vcard_DToL06991-RA	XP_026489488.1
N7.HOG0009577	OG0007925	n0								Vcard_DToL08149-RA	XP_026494505.1
N7.HOG0009578	OG0007926	n0								Vcard_DToL01697-RA	XP_026492602.1
N7.HOG0009579	OG0007927	n0								Vcard_DToL10894-RA	XP_026490266.1
N7.HOG0009580	OG0007928	n0								Vcard_DToL04620-RA	XP_026490915.1
N7.HOG0009581	OG0007929	n0								Vcard_DToL04621-RA	XP_026490911.1
N7.HOG0009582	OG0007930	n0								Vcard_DToL08145-RA	XP_026494494.1
N7.HOG0009583	OG0007931	n0								Vcard_DToL09140-RA	XP_026488172.1
N7.HOG0009584	OG0007932	n0								Vcard_DToL10896-RA	XP_026490267.1
N7.HOG0009585	OG0007933	n0								Vcard_DToL08147-RA	XP_026494501.1
N7.HOG0009586	OG0007934	n0								Vcard_DToL08146-RA	XP_026494489.1
N7.HOG0009587	OG0007935	n2								Vcard_DToL08434-RA	
N7.HOG0009588	OG0007935	n4								Vcard_DToL08435-RA	
N7.HOG0009589	OG0007936	n0								Vcard_DToL10900-RA	XP_026490257.1
N7.HOG0009590	OG0007937	n0								Vcard_DToL03867-RA	XP_026491697.1
N7.HOG0009591	OG0007938	n0								Vcard_DToL10288-RA	XP_026493003.1
N7.HOG0009592	OG0007939	n0								Vcard_DToL09132-RA	XP_026488175.1
N7.HOG0009593	OG0007940	n0								Vcard_DToL10287-RA	XP_026492996.1
N7.HOG0009594	OG0007941	n0								Vcard_DToL02542-RA	XP_026484654.1
N7.HOG0009595	OG0007942	n0								Vcard_DToL08144-RA	XP_026494504.1
N7.HOG0009596	OG0007943	n0								Vcard_DToL09130-RA	XP_026488177.1
N7.HOG0009597	OG0007944	n0								Vcard_DToL02544-RA	XP_026484645.1
N7.HOG0009598	OG0007945	n0								Vcard_DToL10280-RA	XP_026493002.1
N7.HOG0009599	OG0007946	n0								Vcard_DToL02550-RA	XP_026484653.1
N7.HOG0009600	OG0007947	n0								Vcard_DToL00780-RA	XP_026500695.1
N7.HOG0009601	OG0007948	n0								Vcard_DToL10277-RA	XP_026492999.1, XP_026493000.1
N7.HOG0009602	OG0007949	n0								Vcard_DToL09128-RA	XP_026488140.1
N7.HOG0009603	OG0007950	n0								Vcard_DToL07001-RA	XP_026489503.1
N7.HOG0009604	OG0007951	n0								Vcard_DToL09127-RA	XP_026488162.1
N7.HOG0009605	OG0007952	n0								Vcard_DToL09126-RA	XP_026488164.1
N7.HOG0009606	OG0007953	n0								Vcard_DToL11878-RA	XP_026499955.1
N7.HOG0009607	OG0007954	n0								Vcard_DToL01691-RA	XP_026492673.1
N7.HOG0009608	OG0007955	n0								Vcard_DToL11877-RA	XP_026499947.1
N7.HOG0009609	OG0007956	n0								Vcard_DToL09123-RA	XP_026488165.1
N7.HOG0009610	OG0007957	n0								Vcard_DToL01690-RA	XP_026492668.1
N7.HOG0009611	OG0007958	n0								Vcard_DToL11873-RA	XP_026499960.1
N7.HOG0009612	OG0007959	n0								Vcard_DToL09121-RA	XP_026488153.1
N7.HOG0009613	OG0007960	n0								Vcard_DToL07005-RA	XP_026486471.1
N7.HOG0009614	OG0007961	n0								Vcard_DToL03876-RA	XP_026491057.1
N7.HOG0009615	OG0007962	n0								Vcard_DToL09118-RA	XP_026488145.1
N7.HOG0009616	OG0007963	n0								Vcard_DToL11871-RA	XP_026499918.1
N7.HOG0009617	OG0007964	n0								Vcard_DToL02563-RA	XP_026484648.1
N7.HOG0009618	OG0007965	n0								Vcard_DToL02834-RA	XP_026489820.1
N7.HOG0009619	OG0007966	n0								Vcard_DToL11868-RA	XP_026499938.1
N7.HOG0009620	OG0007967	n0								Vcard_DToL02564-RA	XP_026485114.1
N7.HOG0009621	OG0007968	n0								Vcard_DToL04624-RA	XP_026490799.1
N7.HOG0009622	OG0007969	n0								Vcard_DToL02838-RA	XP_026489808.1
N7.HOG0009623	OG0007970	n0								Vcard_DToL11860-RA	XP_026499911.1
N7.HOG0009624	OG0007971	n0								Vcard_DToL09116-RA	XP_026488176.1
N7.HOG0009625	OG0007972	n0								Vcard_DToL10271-RA	XP_026498364.1
N7.HOG0009626	OG0007973	n0								Vcard_DToL08296-RA	XP_026501436.1
N7.HOG0009627	OG0007974	n0								Vcard_DToL05265-RA	XP_026485803.1
N7.HOG0009628	OG0007975	n0								Vcard_DToL09115-RA	XP_026488135.1
N7.HOG0009629	OG0007976	n0								Vcard_DToL09114-RA	XP_026488137.1
N7.HOG0009630	OG0007977	n0								Vcard_DToL07008-RA	XP_026486468.1
N7.HOG0009631	OG0007978	n0								Vcard_DToL09113-RA	XP_026488139.1
N7.HOG0009632	OG0007979	n0								Vcard_DToL07010-RA	XP_026486467.1
N7.HOG0009633	OG0007980	n0								Vcard_DToL03881-RA	XP_026491481.1
N7.HOG0009634	OG0007981	n0								Vcard_DToL05614-RA	XP_026487502.1
N7.HOG0009635	OG0007982	n0								Vcard_DToL10903-RA	XP_026490295.1
N7.HOG0009636	OG0007983	n0								Vcard_DToL05613-RA	XP_026487482.1
N7.HOG0009637	OG0007984	n0								Vcard_DToL08298-RA	XP_026501412.1
N7.HOG0009638	OG0007985	n0								Vcard_DToL07012-RA	XP_026486470.1
N7.HOG0009639	OG0007986	n0								Vcard_DToL10268-RA	XP_026498344.1
N7.HOG0009640	OG0007987	n0								Vcard_DToL03882-RA	XP_026491172.1
N7.HOG0009641	OG0007988	n0									XP_026498396.1
N7.HOG0009642	OG0007989	n0								Vcard_DToL04629-RA	XP_026490896.1
N7.HOG0009643	OG0007990	n0								Vcard_DToL02570-RA	XP_026485120.1
N7.HOG0009644	OG0007991	n0								Vcard_DToL04631-RA	XP_026490813.1
N7.HOG0009645	OG0007992	n0								Vcard_DToL05608-RA	XP_026487495.1
N7.HOG0009646	OG0007993	n0								Vcard_DToL00756-RA	XP_026500667.1
N7.HOG0009647	OG0007994	n0								Vcard_DToL08299-RA	XP_026501448.1
N7.HOG0009648	OG0007995	n0								Vcard_DToL03067-RA	XP_026488543.1
N7.HOG0009649	OG0007996	n0								Vcard_DToL07014-RA	XP_026486474.1
N7.HOG0009650	OG0007997	n0								Vcard_DToL02574-RA	XP_026485122.1
N7.HOG0009651	OG0007998	n0								Vcard_DToL03890-RA	XP_026491072.1
N7.HOG0009652	OG0007999	n0								Vcard_DToL02577-RA	XP_026485126.1
N7.HOG0009653	OG0008000	n0								Vcard_DToL02578-RA	XP_026485127.1
N7.HOG0009654	OG0008001	n0								Vcard_DToL03065-RA	XP_026488538.1
N7.HOG0009655	OG0008002	n0								Vcard_DToL02580-RA	XP_026485110.1
N7.HOG0009656	OG0008003	n0								Vcard_DToL03893-RA	XP_026491533.1
N7.HOG0009657	OG0008004	n0								Vcard_DToL00736-RA	XP_026500704.1
N7.HOG0009658	OG0008005	n0								Vcard_DToL08305-RA	XP_026501658.1
N7.HOG0009659	OG0008006	n0								Vcard_DToL00737-RA	XP_026500702.1
N7.HOG0009660	OG0008007	n0								Vcard_DToL08306-RA	XP_026501467.1
N7.HOG0009661	OG0008008	n0								Vcard_DToL04636-RA	XP_026490814.1
N7.HOG0009662	OG0008009	n0								Vcard_DToL03894-RA	XP_026491534.1
N7.HOG0009663	OG0008010	n0								Vcard_DToL00738-RA	XP_026500705.1
N7.HOG0009664	OG0008011	n0								Vcard_DToL02582-RA	XP_026484859.1
N7.HOG0009665	OG0008012	n0								Vcard_DToL11099-RA	XP_026493850.1
N7.HOG0009666	OG0008013	n0								Vcard_DToL05603-RA	XP_026487503.1
N7.HOG0009667	OG0008014	n0								Vcard_DToL08309-RA	XP_026501479.1
N7.HOG0009668	OG0008015	n0								Vcard_DToL10262-RA	XP_026498341.1
N7.HOG0009669	OG0008016	n0									XP_026493475.1
N7.HOG0009670	OG0008017	n0								Vcard_DToL07023-RA	XP_026486451.1
N7.HOG0009671	OG0008018	n0								Vcard_DToL07025-RA	XP_026486446.1
N7.HOG0009672	OG0008019	n0								Vcard_DToL02583-RA	XP_026484733.1
N7.HOG0009673	OG0008020	n0								Vcard_DToL15752-RA	XP_026491930.1
N7.HOG0009674	OG0008021	n0								Vcard_DToL07026-RA	XP_026486444.1
N7.HOG0009675	OG0008022	n0								Vcard_DToL11098-RA	XP_026493821.1
N7.HOG0009676	OG0008023	n0								Vcard_DToL10156-RA	XP_026493319.1
N7.HOG0009677	OG0008024	n0								Vcard_DToL07027-RA	XP_026486448.1
N7.HOG0009678	OG0008025	n3								Vcard_DToL11853-RA	XP_026499925.1
N7.HOG0009679	OG0008026	n0								Vcard_DToL07028-RA	XP_026486472.1
N7.HOG0009680	OG0008027	n0								Vcard_DToL07600-RA	XP_026489196.1
N7.HOG0009681	OG0008028	n0								Vcard_DToL00740-RA	XP_026500650.1
N7.HOG0009682	OG0008029	n0								Vcard_DToL17088-RA	XP_026501775.1
N7.HOG0009683	OG0008030	n0								Vcard_DToL07601-RA	XP_026489191.1
N7.HOG0009684	OG0008031	n0								Vcard_DToL15760-RA	XP_026491874.1
N7.HOG0009685	OG0008032	n0								Vcard_DToL04658-RA	XP_026490898.1
N7.HOG0009686	OG0008033	n0									XP_026491873.1
N7.HOG0009687	OG0008034	n0								Vcard_DToL07602-RA	XP_026489172.1
N7.HOG0009688	OG0008035	n0								Vcard_DToL09105-RA	XP_026494560.1
N7.HOG0009689	OG0008036	n0								Vcard_DToL08099-RA	XP_026498395.1
N7.HOG0009690	OG0008037	n0								Vcard_DToL09104-RA	XP_026494563.1
N7.HOG0009691	OG0008038	n0								Vcard_DToL08322-RA	XP_026501622.1
N7.HOG0009692	OG0008039	n0								Vcard_DToL11849-RA	XP_026499928.1
N7.HOG0009693	OG0008040	n0								Vcard_DToL01658-RA	XP_026492592.1
N7.HOG0009694	OG0008041	n0								Vcard_DToL07029-RA	XP_026486454.1
N7.HOG0009695	OG0008042	n0								Vcard_DToL00747-RA	XP_026500646.1
N7.HOG0009696	OG0008043	n0								Vcard_DToL10254-RA	XP_026498345.1
N7.HOG0009697	OG0008044	n0								Vcard_DToL03899-RA	XP_026491094.1
N7.HOG0009698	OG0008045	n0								Vcard_DToL04667-RA	XP_026486994.1
N7.HOG0009699	OG0008046	n0								Vcard_DToL11833-RA	XP_026499919.1, XP_026499920.1
N7.HOG0009700	OG0008047	n0								Vcard_DToL08084-RA	XP_026487115.1
N7.HOG0009701	OG0008048	n0								Vcard_DToL09099-RA	XP_026494559.1
N7.HOG0009702	OG0008049	n0								Vcard_DToL11832-RA	XP_026488667.1, XP_026499922.1
N7.HOG0009703	OG0008050	n0								Vcard_DToL01655-RA	XP_026492591.1
N7.HOG0009704	OG0008051	n0								Vcard_DToL09097-RA	XP_026487213.1
N7.HOG0009705	OG0008052	n0								Vcard_DToL01653-RA	XP_026492583.1
N7.HOG0009706	OG0008053	n0								Vcard_DToL07617-RA	XP_026489200.1
N7.HOG0009707	OG0008054	n0								Vcard_DToL01649-RA	XP_026492732.1
N7.HOG0009708	OG0008055	n0								Vcard_DToL07620-RA	XP_026489176.1
N7.HOG0009709	OG0008056	n0								Vcard_DToL09090-RA	XP_026487217.1
N7.HOG0009710	OG0008057	n0								Vcard_DToL02600-RA	XP_026484738.1
N7.HOG0009711	OG0008058	n0								Vcard_DToL15775-RA	XP_026491931.1
N7.HOG0009712	OG0008059	n0								Vcard_DToL05252-RA	XP_026485845.1, XP_026485987.1, XP_026485986.1
N7.HOG0009713	OG0008060	n0								Vcard_DToL08082-RA	XP_026487105.1
N7.HOG0009714	OG0008061	n0								Vcard_DToL01636-RA	XP_026492624.1
N7.HOG0009715	OG0008062	n0								Vcard_DToL01635-RA	XP_026492688.1
N7.HOG0009716	OG0008063	n0								Vcard_DToL01633-RA	XP_026492697.1
N7.HOG0009717	OG0008064	n0								Vcard_DToL00755-RA	XP_026500767.1, XP_026500766.1, XP_026500765.1
N7.HOG0009718	OG0008065	n0								Vcard_DToL15778-RA	XP_026491997.1
N7.HOG0009719	OG0008066	n0								Vcard_DToL05244-RA	XP_026485983.1
N7.HOG0009720	OG0008067	n0								Vcard_DToL03904-RA	XP_026491162.1
N7.HOG0009721	OG0008068	n0								Vcard_DToL08079-RA	XP_026487112.1
N7.HOG0009722	OG0008069	n0								Vcard_DToL05243-RA	XP_026486129.1
N7.HOG0009723	OG0008070	n0								Vcard_DToL01630-RA	XP_026492694.1
N7.HOG0009724	OG0008071	n0								Vcard_DToL09081-RA	XP_026483228.1
N7.HOG0009725	OG0008072	n0								Vcard_DToL03906-RA	XP_026491382.1
N7.HOG0009726	OG0008073	n0									XP_026492006.1
N7.HOG0009727	OG0008074	n5								Vcard_DToL15782-RA	XP_026492004.1
N7.HOG0009728	OG0008074	n7								Vcard_DToL15781-RA	
N7.HOG0009729	OG0008075	n0								Vcard_DToL05240-RA	XP_026486011.1
N7.HOG0009730	OG0008076	n0								Vcard_DToL00765-RA	XP_026500625.1
N7.HOG0009731	OG0008077	n0								Vcard_DToL08078-RA	XP_026487108.1
N7.HOG0009732	OG0008078	n0								Vcard_DToL09078-RA	XP_026483225.1
N7.HOG0009733	OG0008079	n0								Vcard_DToL05238-RA	XP_026486305.1
N7.HOG0009734	OG0008080	n0								Vcard_DToL01622-RA	XP_026492704.1
N7.HOG0009735	OG0008081	n0								Vcard_DToL03910-RA	XP_026491383.1
N7.HOG0009736	OG0008082	n0								Vcard_DToL05234-RA	XP_026486314.1
N7.HOG0009737	OG0008083	n0								Vcard_DToL03911-RA	XP_026491381.1
N7.HOG0009738	OG0008084	n0								Vcard_DToL15788-RA	XP_026491897.1
N7.HOG0009739	OG0008085	n0								Vcard_DToL05233-RA	XP_026486303.1
N7.HOG0009740	OG0008086	n0								Vcard_DToL15789-RA	XP_026491896.1
N7.HOG0009741	OG0008087	n0								Vcard_DToL01620-RA	XP_026492699.1
N7.HOG0009742	OG0008088	n0								Vcard_DToL01295-RA	XP_026493697.1
N7.HOG0009743	OG0008089	n0								Vcard_DToL01297-RA	XP_026493698.1
N7.HOG0009744	OG0008090	n0								Vcard_DToL15797-RA	XP_026491914.1
N7.HOG0009745	OG0008091	n0								Vcard_DToL07633-RA	XP_026489151.1
N7.HOG0009746	OG0008092	n0								Vcard_DToL08069-RA	XP_026487127.1
N7.HOG0009747	OG0008093	n0								Vcard_DToL09070-RA	XP_026486505.1
N7.HOG0009748	OG0008094	n0								Vcard_DToL09068-RA	XP_026486504.1
N7.HOG0009749	OG0008095	n0								Vcard_DToL15799-RA	XP_026491926.1
N7.HOG0009750	OG0008096	n0								Vcard_DToL05213-RA	XP_026486243.1
N7.HOG0009751	OG0008097	n0								Vcard_DToL04682-RA	XP_026488133.1
N7.HOG0009752	OG0008098	n0								Vcard_DToL00774-RA	XP_026500730.1
N7.HOG0009753	OG0008099	n0								Vcard_DToL08064-RA	XP_026487138.1
N7.HOG0009754	OG0008100	n0								Vcard_DToL01298-RA	XP_026497116.1
N7.HOG0009755	OG0008101	n0								Vcard_DToL02604-RA	XP_026485062.1
N7.HOG0009756	OG0008102	n0								Vcard_DToL01301-RA	XP_026497145.1
N7.HOG0009757	OG0008103	n0								Vcard_DToL02606-RA	XP_026485055.1
N7.HOG0009758	OG0008104	n0								Vcard_DToL02607-RA	XP_026485061.1
N7.HOG0009759	OG0008105	n0								Vcard_DToL08058-RA	XP_026487141.1
N7.HOG0009760	OG0008106	n0								Vcard_DToL08056-RA	XP_026487144.1
N7.HOG0009761	OG0008107	n2								Vcard_DToL02609-RA	XP_026485063.1
N7.HOG0009762	OG0008107	n5								Vcard_DToL02608-RA	
N7.HOG0009763	OG0008108	n0								Vcard_DToL02611-RA	XP_026484731.1
N7.HOG0009764	OG0008109	n0								Vcard_DToL04684-RA	XP_026488127.1
N7.HOG0009765	OG0008110	n0								Vcard_DToL02612-RA	XP_026485045.1
N7.HOG0009766	OG0008111	n0								Vcard_DToL05209-RA	XP_026486254.1
N7.HOG0009767	OG0008112	n0								Vcard_DToL04689-RA	XP_026488124.1
N7.HOG0009768	OG0008113	n0								Vcard_DToL15807-RA	XP_026499977.1
N7.HOG0009769	OG0008114	n0								Vcard_DToL15811-RA	XP_026499755.1
N7.HOG0009770	OG0008115	n0								Vcard_DToL05454-RA	XP_026486029.1
N7.HOG0009771	OG0008116	n0								Vcard_DToL15812-RA	XP_026491971.1
N7.HOG0009772	OG0008117	n0								Vcard_DToL04690-RA	XP_026488131.1
N7.HOG0009773	OG0008118	n0								Vcard_DToL00713-RA	XP_026500726.1
N7.HOG0009774	OG0008119	n0								Vcard_DToL08286-RA	XP_026486425.1
N7.HOG0009775	OG0008120	n6									XP_026491879.1
N7.HOG0009776	OG0008121	n0								Vcard_DToL08356-RA	XP_026501460.1
N7.HOG0009777	OG0008122	n0								Vcard_DToL15814-RA	XP_026491915.1
N7.HOG0009778	OG0008123	n0								Vcard_DToL01316-RA	XP_026497069.1
N7.HOG0009779	OG0008124	n0								Vcard_DToL08360-RA	XP_026501452.1
N7.HOG0009780	OG0008125	n0								Vcard_DToL04709-RA	XP_026497981.1
N7.HOG0009781	OG0008126	n0								Vcard_DToL08284-RA	XP_026486429.1
N7.HOG0009782	OG0008127	n0								Vcard_DToL08280-RA	XP_026500037.1
N7.HOG0009783	OG0008128	n0								Vcard_DToL02624-RA	XP_026484496.1
N7.HOG0009784	OG0008129	n0								Vcard_DToL05478-RA	XP_026490501.1
N7.HOG0009785	OG0008130	n0								Vcard_DToL02626-RA	XP_026484498.1
N7.HOG0009786	OG0008131	n0									XP_026497979.1
N7.HOG0009787	OG0008132	n0								Vcard_DToL02629-RA	XP_026484514.1
N7.HOG0009788	OG0008133	n0								Vcard_DToL00760-RA	XP_026500706.1
N7.HOG0009789	OG0008134	n0								Vcard_DToL08368-RA	XP_026501513.1
N7.HOG0009790	OG0008135	n0								Vcard_DToL02631-RA	XP_026484519.1
N7.HOG0009791	OG0008136	n0								Vcard_DToL01319-RA	XP_026497097.1
N7.HOG0009792	OG0008137	n0								Vcard_DToL08272-RA	XP_026488585.1
N7.HOG0009793	OG0008138	n0								Vcard_DToL08374-RA	XP_026501508.1
N7.HOG0009794	OG0008139	n0								Vcard_DToL02635-RA	XP_026485031.1
N7.HOG0009795	OG0008140	n0								Vcard_DToL02636-RA	XP_026485030.1
N7.HOG0009796	OG0008141	n0								Vcard_DToL15818-RA	XP_026491936.1
N7.HOG0009797	OG0008142	n0								Vcard_DToL08267-RA	XP_026488587.1
N7.HOG0009798	OG0008143	n0								Vcard_DToL02637-RA	XP_026485036.1
N7.HOG0009799	OG0008144	n0								Vcard_DToL01322-RA	XP_026497109.1
N7.HOG0009800	OG0008145	n0								Vcard_DToL01323-RA	XP_026497105.1, XP_026497107.1
N7.HOG0009801	OG0008146	n0								Vcard_DToL08266-RA	XP_026488590.1
N7.HOG0009802	OG0008147	n0								Vcard_DToL01326-RA	XP_026497113.1
N7.HOG0009803	OG0008148	n0								Vcard_DToL08380-RA	XP_026501497.1
N7.HOG0009804	OG0008149	n0								Vcard_DToL08382-RA	XP_026501514.1
N7.HOG0009805	OG0008150	n0								Vcard_DToL01329-RA	XP_026497061.1
N7.HOG0009806	OG0008151	n0								Vcard_DToL08384-RA	XP_026501516.1
N7.HOG0009807	OG0008152	n0								Vcard_DToL08385-RA	XP_026501521.1
N7.HOG0009808	OG0008153	n0								Vcard_DToL02642-RA	XP_026484323.1
N7.HOG0009809	OG0008154	n0								Vcard_DToL02643-RA	XP_026485174.1
N7.HOG0009810	OG0008155	n0								Vcard_DToL04716-RA	XP_026497970.1
N7.HOG0009811	OG0008156	n0								Vcard_DToL01337-RA	XP_026497151.1
N7.HOG0009812	OG0008157	n0								Vcard_DToL05494-RA	XP_026490552.1
N7.HOG0009813	OG0008158	n0								Vcard_DToL08003-RA	XP_026501370.1
N7.HOG0009814	OG0008159	n0								Vcard_DToL08004-RA	XP_026501383.1
N7.HOG0009815	OG0008160	n0								Vcard_DToL15825-RA	XP_026491958.1
N7.HOG0009816	OG0008161	n0								Vcard_DToL15826-RA	XP_026491959.1
N7.HOG0009817	OG0008162	n0								Vcard_DToL15827-RA	XP_026491966.1
N7.HOG0009818	OG0008163	n0								Vcard_DToL02647-RA	XP_026484476.1
N7.HOG0009819	OG0008164	n0								Vcard_DToL05499-RA	XP_026490526.1
N7.HOG0009820	OG0008165	n0								Vcard_DToL05199-RA	XP_026485789.1
N7.HOG0009821	OG0008166	n0								Vcard_DToL04720-RA	XP_026497968.1
N7.HOG0009822	OG0008167	n0								Vcard_DToL02649-RA	XP_026485049.1
N7.HOG0009823	OG0008168	n0								Vcard_DToL05501-RA	XP_026490528.1
N7.HOG0009824	OG0008169	n0								Vcard_DToL03920-RA	XP_026491354.1
N7.HOG0009825	OG0008170	n0								Vcard_DToL01339-RA	
N7.HOG0009826	OG0008171	n0								Vcard_DToL03922-RA	XP_026491384.1
N7.HOG0009827	OG0008172	n0								Vcard_DToL04739-RA	XP_026486657.1
N7.HOG0009828	OG0008173	n0								Vcard_DToL05514-RA	XP_026490438.1
N7.HOG0009829	OG0008174	n0								Vcard_DToL03926-RA	XP_026491376.1
N7.HOG0009830	OG0008175	n0								Vcard_DToL03927-RA	XP_026491378.1
N7.HOG0009831	OG0008176	n0								Vcard_DToL08010-RA	XP_026501381.1
N7.HOG0009832	OG0008177	n0								Vcard_DToL03928-RA	XP_026491375.1
N7.HOG0009833	OG0008178	n0								Vcard_DToL04734-RA	XP_026486641.1
N7.HOG0009834	OG0008179	n0								Vcard_DToL02653-RA	XP_026484455.1
N7.HOG0009835	OG0008180	n0								Vcard_DToL03931-RA	XP_026491371.1
N7.HOG0009836	OG0008181	n0								Vcard_DToL04731-RA	XP_026486642.1
N7.HOG0009837	OG0008182	n0								Vcard_DToL03932-RA	XP_026491366.1
N7.HOG0009838	OG0008183	n0								Vcard_DToL08013-RA	XP_026501380.1
N7.HOG0009839	OG0008184	n0								Vcard_DToL08014-RA	XP_026501379.1
N7.HOG0009840	OG0008185	n0								Vcard_DToL08017-RA	XP_026501376.1
N7.HOG0009841	OG0008186	n0								Vcard_DToL08018-RA	XP_026501321.1
N7.HOG0009842	OG0008187	n0								Vcard_DToL15835-RA	XP_026491961.1
N7.HOG0009843	OG0008188	n0								Vcard_DToL08024-RA	XP_026501408.1
N7.HOG0009844	OG0008189	n0								Vcard_DToL08027-RA	XP_026501410.1
N7.HOG0009845	OG0008190	n0								Vcard_DToL04729-RA	XP_026486663.1
N7.HOG0009846	OG0008191	n0								Vcard_DToL05531-RA	XP_026490460.1
N7.HOG0009847	OG0008192	n0								Vcard_DToL04728-RA	XP_026486653.1
N7.HOG0009848	OG0008193	n0								Vcard_DToL05533-RA	XP_026490483.1
N7.HOG0009849	OG0008194	n0								Vcard_DToL08031-RA	XP_026501300.1
N7.HOG0009850	OG0008195	n0								Vcard_DToL01343-RA	XP_026497090.1
N7.HOG0009851	OG0008196	n0								Vcard_DToL03941-RA	XP_026491540.1
N7.HOG0009852	OG0008197	n0								Vcard_DToL03942-RA	XP_026491537.1
N7.HOG0009853	OG0008198	n0								Vcard_DToL03944-RA	XP_026491536.1
N7.HOG0009854	OG0008199	n0								Vcard_DToL08037-RA	XP_026501331.1
N7.HOG0009855	OG0008200	n0								Vcard_DToL03951-RA	XP_026491541.1
N7.HOG0009856	OG0008201	n0								Vcard_DToL01348-RA	XP_026497120.1
N7.HOG0009857	OG0008202	n0								Vcard_DToL08042-RA	XP_026501294.1
N7.HOG0009858	OG0008203	n0								Vcard_DToL01351-RA	XP_026497161.1
N7.HOG0009859	OG0008204	n0								Vcard_DToL02667-RA	XP_026484858.1
N7.HOG0009860	OG0008205	n0								Vcard_DToL03958-RA	XP_026491080.1
N7.HOG0009861	OG0008206	n0								Vcard_DToL00626-RA	XP_026498431.1
N7.HOG0009862	OG0008207	n1								Vcard_DToL02670-RA	
N7.HOG0009863	OG0008207	n4								Vcard_DToL02678-RA	
N7.HOG0009864	OG0008207	n5								Vcard_DToL02680-RA	
N7.HOG0009865	OG0008207	n7								Vcard_DToL05780-RA	
N7.HOG0009866	OG0008208	n0								Vcard_DToL15840-RA	XP_026491960.1
N7.HOG0009867	OG0008209	n0								Vcard_DToL08405-RA	XP_026501610.1
N7.HOG0009868	OG0008210	n0								Vcard_DToL03962-RA	XP_026491078.1
N7.HOG0009869	OG0008211	n0								Vcard_DToL15842-RA	XP_026491964.1
N7.HOG0009870	OG0008212	n0								Vcard_DToL08411-RA	XP_026501417.1
N7.HOG0009871	OG0008213	n0								Vcard_DToL15844-RA	XP_026491963.1
N7.HOG0009872	OG0008214	n0								Vcard_DToL05551-RA	XP_026490449.1
N7.HOG0009873	OG0008215	n0								Vcard_DToL05553-RA	XP_026490442.1
N7.HOG0009874	OG0008216	n0								Vcard_DToL00633-RA	XP_026498362.1
N7.HOG0009875	OG0008217	n0								Vcard_DToL08433-RA	XP_026501597.1
N7.HOG0009876	OG0008218	n0								Vcard_DToL01356-RA	XP_026497086.1
N7.HOG0009877	OG0008219	n0								Vcard_DToL08432-RA	XP_026501586.1
N7.HOG0009878	OG0008220	n0								Vcard_DToL08430-RA	XP_026501463.1
N7.HOG0009879	OG0008221	n0								Vcard_DToL03964-RA	XP_026491501.1
N7.HOG0009880	OG0008222	n0								Vcard_DToL05555-RA	XP_026490511.1
N7.HOG0009881	OG0008223	n0								Vcard_DToL05556-RA	XP_026490520.1
N7.HOG0009882	OG0008224	n0								Vcard_DToL01360-RA	XP_026497058.1
N7.HOG0009883	OG0008225	n0								Vcard_DToL05562-RA	XP_026490505.1
N7.HOG0009884	OG0008226	n0								Vcard_DToL05566-RA	XP_026490507.1
N7.HOG0009885	OG0008227	n0								Vcard_DToL05568-RA	XP_026490476.1
N7.HOG0009886	OG0008228	n0								Vcard_DToL02676-RA	XP_026484805.1
N7.HOG0009887	OG0008229	n0								Vcard_DToL08424-RA	XP_026501608.1
N7.HOG0009888	OG0008230	n0								Vcard_DToL15857-RA	XP_026492008.1
N7.HOG0009889	OG0008231	n0									XP_026492007.1
N7.HOG0009890	OG0008232	n0								Vcard_DToL08420-RA	XP_026501416.1
N7.HOG0009891	OG0008233	n0								Vcard_DToL08419-RA	XP_026501415.1
N7.HOG0009892	OG0008234	n0								Vcard_DToL03976-RA	XP_026491781.1
N7.HOG0009893	OG0008235	n0								Vcard_DToL15866-RA	XP_026491894.1
N7.HOG0009894	OG0008236	n0								Vcard_DToL03777-RA	XP_026491648.1
N7.HOG0009895	OG0008237	n0								Vcard_DToL15882-RA	XP_026500074.1
N7.HOG0009896	OG0008238	n0								Vcard_DToL05576-RA	XP_026488793.1
N7.HOG0009897	OG0008239	n0								Vcard_DToL03770-RA	XP_026491760.1
N7.HOG0009898	OG0008240	n0								Vcard_DToL05583-RA	XP_026488783.1
N7.HOG0009899	OG0008241	n0								Vcard_DToL00642-RA	XP_026498544.1
N7.HOG0009900	OG0008242	n0								Vcard_DToL05588-RA	XP_026488796.1
