HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N1.HOG0013186	OG0010304	n0	Bany_05502-RA		HEL_008730-RA	HMEL010096g1.t1			XP_039745795.1	Vcard_DToL12613-RA	XP_026495640.1
N1.HOG0013187	OG0010305	n0	Bany_13946-RA			HMEL008560g1.t1	JC_06883-RA	XP_034831548.1	XP_039755839.1	Vcard_DToL12313-RA	
N1.HOG0013188	OG0010306	n0	Bany_15707-RA			HMEL009748g1.t1		XP_034829338.1	XP_039754841.1	Vcard_DToL02848-RA	XP_026489825.1
N1.HOG0013189	OG0010307	n0	Bany_03823-RA		HEL_002500-RA	HMEL002216-RA			XP_039763965.1	Vcard_DToL05944-RA	XP_026487623.1
N1.HOG0013190	OG0010308	n0	Bany_10186-RA			HMEL031905g1.t1	JC_04706-RA	XP_034824792.1	XP_039749310.1		XP_026485785.1
N1.HOG0013191	OG0010309	n0	Bany_02971-RA			HMEL014071g1.t1		XP_034840515.1	XP_039747434.1	Vcard_DToL08736-RA	XP_026495122.1
N1.HOG0013192	OG0010310	n0	Bany_15136-RA				JC_05962-RA	XP_034833668.1	XP_039758523.1	Vcard_DToL09840-RA	XP_026493116.1
N1.HOG0013193	OG0010311	n0	Bany_17999-RA		HEL_011883-RA	HMEL013172g1.t1		XP_034837305.1	XP_039760796.1		XP_026498737.1
N1.HOG0013194	OG0010312	n1			HEL_001838-RA						
N1.HOG0013195	OG0010312	n2	Bany_17271-RA		HEL_001839-RA	HMEL013605g1.t1	JC_13200-RA				
N1.HOG0013196	OG0010313	n0	Bany_13348-RA				JC_11168-RA	XP_034832712.1	XP_039756956.1	Vcard_DToL10964-RA	XP_026493983.1
N1.HOG0013197	OG0010314	n0	Bany_12088-RA			HMEL010604g1.t1		XP_034830049.1	XP_039749928.1	Vcard_DToL07309-RA	XP_026496961.1
N1.HOG0013198	OG0010315	n0	Bany_07484-RA		HEL_007173-RA	HMEL013863g1.t1	JC_02056-RA			Vcard_DToL00229-RA	XP_026500857.1
N1.HOG0013199	OG0010316	n0	Bany_02991-RA			HMEL005036g1.t1		XP_034840477.1	XP_039746999.1	Vcard_DToL08720-RA	XP_026495086.1
N1.HOG0013200	OG0010317	n0	Bany_18015-RA		HEL_009582-RA	HMEL034677g1.t1, HMEL030443g1.t1	JC_14700-RA			Vcard_DToL16269-RA	
N1.HOG0013201	OG0010318	n0	Bany_14599-RA				JC_10786-RA	XP_034834584.1	XP_039756520.1	Vcard_DToL12781-RA	XP_026495586.1
N1.HOG0013202	OG0010319	n0	Bany_18019-RA		HEL_009581-RA	HMEL008565g1.t1	JC_14697-RA		XP_039760449.1	Vcard_DToL16266-RA	
N1.HOG0013203	OG0010320	n0	Bany_04689-RA		HEL_002872-RA		JC_01163-RA	XP_034832518.1	XP_039760242.1	Vcard_DToL01553-RA	XP_026486402.1
N1.HOG0013204	OG0010321	n0	Bany_06919-RA		HEL_000648-RA	HMEL015866g1.t1	JC_15799-RA	XP_034838433.1	XP_039748391.1		
N1.HOG0013205	OG0010322	n0	Bany_14607-RA			HMEL035754g1.t1		XP_034834371.1	XP_039756074.1	Vcard_DToL12790-RA	XP_026495688.1
N1.HOG0013206	OG0010323	n0	Bany_14608-RA			HMEL035755g1.t1		XP_034834366.1	XP_039756493.1	Vcard_DToL12791-RA	XP_026495708.1
N1.HOG0013207	OG0010324	n0	Bany_10907-RA		HEL_004253-RA			XP_034828746.1	XP_039750628.1	Vcard_DToL10464-RA	XP_026485356.1
N1.HOG0013208	OG0010325	n0	Bany_09663-RA			HMEL015594g1.t1	JC_12265-RA	XP_034833879.1	XP_039757611.1		XP_026494379.1
N1.HOG0013209	OG0010326	n0	Bany_18025-RA		HEL_009579-RA, HEL_009580-RA	HMEL002709g1.t1	JC_14694-RA		XP_039760499.1		
N1.HOG0013210	OG0010327	n0	Bany_03010-RA			HMEL035135g1.t1		XP_034840266.1	XP_039746979.1	Vcard_DToL08696-RA	XP_026495125.1
N1.HOG0013211	OG0010328	n0	Bany_11554-RA				JC_09855-RA	XP_034835230.1	XP_039759255.1	Vcard_DToL13173-RA	XP_026493746.1
N1.HOG0013212	OG0010329	n0	Bany_09667-RA			HMEL015589g1.t1		XP_034834031.1	XP_039758009.1	Vcard_DToL14460-RA	XP_026494342.1
N1.HOG0013213	OG0010330	n0	Bany_12102-RA		HEL_006128-RA	HMEL016761g1.t1		XP_034829790.1	XP_039750059.1		XP_026496936.1
N1.HOG0013214	OG0010331	n0	Bany_10210-RA				JC_04744-RA	XP_034824485.1	XP_039748833.1	Vcard_DToL05093-RA	XP_026486352.1
N1.HOG0013215	OG0010332	n0	Bany_11562-RA		HEL_014097-RA	HMEL032626g1.t1	JC_09849-RA			Vcard_DToL13165-RA	XP_026492295.1
N1.HOG0013216	OG0010333	n0	Bany_14614-RA			HMEL012229g1.t1	JC_17214-RA	XP_034834969.1	XP_039756572.1		XP_026495960.1
N1.HOG0013217	OG0010334	n0	Bany_11565-RA, Bany_11564-RA					XP_034835177.1	XP_039759139.1	Vcard_DToL13162-RA	XP_026491202.1
N1.HOG0013218	OG0010335	n0	Bany_06941-RA		HEL_000678-RA	HMEL015889g1.t1	JC_15819-RA		XP_039748099.1		XP_026483808.1
N1.HOG0013219	OG0010336	n0	Bany_15744-RA			HMEL034299g1.t1	JC_05326-RA, JC_05329-RA, JC_05331-RA		XP_039755225.1		XP_026489786.1
N1.HOG0013220	OG0010337	n0	Bany_12108-RA				JC_08854-RA	XP_034829797.1	XP_039749810.1	Vcard_DToL07332-RA	XP_026496873.1
N1.HOG0013221	OG0010338	n0	Bany_03028-RA				JC_04021-RA	XP_034840245.1	XP_039747317.1	Vcard_DToL08673-RA	XP_026495104.1
N1.HOG0013222	OG0010339	n0	Bany_12114-RA		HEL_006118-RA	HMEL016771g1.t1	JC_08850-RA	XP_034829800.1	XP_039749466.1		XP_026496818.1
N1.HOG0013223	OG0010340	n0	Bany_15748-RA		HEL_005579-RA	HMEL006511g1.t1	JC_05323-RA			Vcard_DToL02922-RA	XP_026489776.1
N1.HOG0013224	OG0010341	n0	Bany_11568-RA		HEL_014101-RA	HMEL009127g1.t1	JC_09844-RA			Vcard_DToL13156-RA, Vcard_DToL13157-RA	
N1.HOG0013225	OG0010342	n0	Bany_01319-RA		HEL_014214-RA		JC_12120-RA	XP_034827995.1	XP_039752300.1		XP_026489079.1
N1.HOG0013226	OG0010343	n0	Bany_13972-RA			HMEL037698g1.t1	JC_07160-RA	XP_034831488.1	XP_039755334.1		XP_026486928.1
N1.HOG0013227	OG0010344	n0	Bany_03036-RA			HMEL012113g1.t1		XP_034840264.1	XP_039747015.1	Vcard_DToL08666-RA	XP_026495118.1
N1.HOG0013228	OG0010345	n0	Bany_13379-RA			HMEL033503g1.t1	JC_11200-RA	XP_034832548.1	XP_039757284.1		XP_026493984.1
N1.HOG0013229	OG0010346	n0	Bany_03852-RA		HEL_002964-RA	HMEL030274g1.t1		XP_034829498.1	XP_039764554.1	Vcard_DToL05913-RA	XP_026487607.1
N1.HOG0013230	OG0010347	n0	Bany_14625-RA		HEL_005846-RA	HMEL008943g1.t1	JC_10757-RA	XP_034834973.1	XP_039756524.1		XP_026495773.1
N1.HOG0013231	OG0010348	n0	Bany_00423-RA		HEL_001498-RA		JC_00507-RA	XP_034824037.1	XP_039765683.1		XP_026484304.1
N1.HOG0013232	OG0010349	n0	Bany_08269-RA				JC_03345-RA	XP_034830904.1	XP_039753916.1	Vcard_DToL04321-RA	XP_026488498.1
N1.HOG0013233	OG0010350	n0	Bany_07511-RA		HEL_007132-RA	HMEL035599g1.t1		XP_034839843.1	XP_039764148.1	Vcard_DToL00187-RA	XP_026500275.1
N1.HOG0013234	OG0010351	n0	Bany_01333-RA		HEL_009893-RA	HMEL033260g1.t1	JC_11707-RA	XP_034827515.1		Vcard_DToL08256-RA	
N1.HOG0013235	OG0010352	n0	Bany_18046-RA		HEL_009561-RA	HMEL016878g1.t1		XP_034837269.1	XP_039760524.1		XP_026494517.1
N1.HOG0013236	OG0010353	n0	Bany_13559-RA, Bany_07520-RA			HMEL034619g1.t1		XP_034839783.1	XP_039764065.1		XP_026496605.1
N1.HOG0013237	OG0010354	n0	Bany_14630-RA		HEL_005841-RA	HMEL008938g1.t1	JC_10752-RA	XP_034834966.1		Vcard_DToL12810-RA	
N1.HOG0013238	OG0010355	n0	Bany_10240-RA		HEL_010942-RA	HMEL031934g1.t1		XP_034824625.1	XP_039749127.1	Vcard_DToL05133-RA	
N1.HOG0013239	OG0010356	n0	Bany_16736-RA			HMEL014719g1.t1		XP_034836626.1	XP_039747955.1	Vcard_DToL14136-RA	XP_026483254.1
N1.HOG0013240	OG0010357	n0	Bany_03062-RA				JC_04055-RA	XP_034840221.1	XP_039747429.1	Vcard_DToL08638-RA	XP_026494823.1
N1.HOG0013241	OG0010358	n0	Bany_01348-RA					XP_034828278.1, XP_034828279.1	XP_039752220.1, XP_039752221.1	Vcard_DToL07895-RA	
N1.HOG0013242	OG0010359	n0	Bany_07547-RA, Bany_14635-RA		HEL_010455-RA	HMEL013495g1.t1	JC_02127-RA		XP_039763453.1		
N1.HOG0013243	OG0010360	n0	Bany_08291-RA		HEL_007484-RA	HMEL005387g1.t1	JC_03322-RA		XP_039754047.1	Vcard_DToL04349-RA	XP_026488376.1
N1.HOG0013244	OG0010361	n0	Bany_02280-RA		HEL_006963-RA	HMEL005877g1.t1		XP_034826537.1	XP_039754323.1		XP_026498140.1
N1.HOG0013245	OG0010362	n0	Bany_02283-RA			HMEL030683g1.t1, HMEL030682g1.t1	JC_13734-RA		XP_039746997.1	Vcard_DToL15498-RA	
N1.HOG0013246	OG0010363	n0	Bany_08994-RA			HMEL012691g1.t1		XP_034832321.1	XP_039753500.1	Vcard_DToL09448-RA	XP_026492368.1
N1.HOG0013247	OG0010364	n0	Bany_06280-RA				JC_09425-RA	XP_034827184.1	XP_039751641.1	Vcard_DToL06704-RA	XP_026501022.1
N1.HOG0013248	OG0010365	n0	Bany_01362-RA		HEL_009959-RA	HMEL010498g1.t1	JC_11928-RA	XP_034827820.1	XP_039752082.1		XP_026488973.1
N1.HOG0013249	OG0010366	n0	Bany_04747-RA		HEL_002810-RA			XP_034836153.1	XP_039755632.1	Vcard_DToL01290-RA	XP_026493745.1
N1.HOG0013250	OG0010367	n0	Bany_03074-RA				JC_04071-RA	XP_034839731.1	XP_039746835.1	Vcard_DToL08623-RA	XP_026495253.1
N1.HOG0013251	OG0010368	n0	Bany_14652-RA		HEL_012737-RA	HMEL036743g1.t1		XP_034834609.1	XP_039756156.1		XP_026495616.1
N1.HOG0013252	OG0010369	n0	Bany_15186-RA		HEL_014015-RA	HMEL010546g1.t1		XP_034833126.1	XP_039758751.1		XP_026498170.1
N1.HOG0013253	OG0010370	n0	Bany_06979-RA					XP_034837740.1	XP_039761790.1	Vcard_DToL17269-RA	XP_026484148.1
N1.HOG0013254	OG0010371	n0	Bany_10932-RA		HEL_004229-RA	HMEL002454g1.t1	JC_06509-RA			Vcard_DToL10436-RA	XP_026485398.1
N1.HOG0013255	OG0010372	n0	Bany_06985-RA			HMEL003403g1.t1	JC_15351-RA	XP_034837739.1	XP_039761452.1		XP_026484150.1
N1.HOG0013256	OG0010373	n0	Bany_18062-RA		HEL_009543-RA		JC_14716-RA	XP_034837209.1	XP_039760742.1	Vcard_DToL16226-RA	XP_026489555.1
N1.HOG0013257	OG0010374	n0	Bany_03085-RA				JC_04085-RA	XP_034840051.1	XP_039747261.1	Vcard_DToL08608-RA	XP_026495244.1
N1.HOG0013258	OG0010375	n0	Bany_10942-RA		HEL_004221-RA	HMEL017869g1.t1	JC_06519-RA	XP_034828833.1			XP_026485540.1
N1.HOG0013259	OG0010376	n0	Bany_12141-RA		HEL_006094-RA	HMEL002924g1.t1		XP_034829881.1	XP_039750017.1		XP_026497020.1
N1.HOG0013260	OG0010377	n0	Bany_03884-RA			HMEL030283g1.t1	JC_08297-RA	XP_034840419.1		Vcard_DToL05868-RA	XP_026487510.1
N1.HOG0013261	OG0010378	n0	Bany_13402-RA				JC_11221-RA	XP_034832992.1	XP_039757140.1	Vcard_DToL11033-RA	XP_026493906.1
N1.HOG0013262	OG0010379	n0	Bany_00470-RA			HMEL015176g1.t1	JC_00313-RA	XP_034841275.1	XP_039745204.1		XP_026485002.1
N1.HOG0013263	OG0010380	n0	Bany_03887-RA		HEL_002993-RA	HMEL030286g1.t1		XP_034829624.1	XP_039763641.1		XP_026487694.1
N1.HOG0013264	OG0010381	n0	Bany_01393-RA				JC_11963-RA	XP_034827581.1	XP_039752148.1	Vcard_DToL07996-RA	XP_026501320.1
N1.HOG0013265	OG0010382	n0	Bany_16798-RA				JC_13810-RA	XP_034836526.1	XP_039747989.1	Vcard_DToL14223-RA	XP_026498308.1
N1.HOG0013266	OG0010383	n0	Bany_01399-RA			HMEL033283g1.t1		XP_034827848.1	XP_039752438.1	Vcard_DToL07992-RA	XP_026501392.1
N1.HOG0013267	OG0010384	n0	Bany_15218-RA		HEL_012912-RA			XP_034833181.1	XP_039758683.1	Vcard_DToL09772-RA	XP_026498151.1
N1.HOG0013268	OG0010385	n0	Bany_11619-RA		HEL_012760-RA	HMEL021477g1.t1	JC_09917-RA		XP_039759606.1	Vcard_DToL13219-RA	XP_026493695.1
N1.HOG0013269	OG0010386	n0	Bany_15804-RA		HEL_005526-RA		JC_05269-RA	XP_034829382.1	XP_039754870.1	Vcard_DToL02971-RA	
N1.HOG0013270	OG0010387	n0	Bany_02321-RA			HMEL030666g1.t1	JC_13703-RA	XP_034825813.1	XP_039748508.1		XP_026488560.1
N1.HOG0013271	OG0010388	n0	Bany_03107-RA			HMEL015615g1.t1		XP_034840663.1	XP_039747390.1	Vcard_DToL08574-RA	XP_026494997.1
N1.HOG0013272	OG0010389	n0	Bany_18080-RA			HMEL034655g1.t1	JC_14742-RA	XP_034837429.1	XP_039760548.1	Vcard_DToL16207-RA	
N1.HOG0013273	OG0010390	n0	Bany_08340-RA		HEL_007443-RA	HMEL010491g1.t1	JC_03276-RA		XP_039753798.1	Vcard_DToL04394-RA	
N1.HOG0013274	OG0010391	n0	Bany_14681-RA			HMEL020778g1.t1		XP_034834757.1	XP_039756684.1	Vcard_DToL12680-RA	XP_026495877.1
N1.HOG0013275	OG0010392	n0	Bany_15814-RA		HEL_005516-RA	HMEL034266g1.t1	JC_05259-RA		XP_039755107.1	Vcard_DToL02984-RA	
N1.HOG0013276	OG0010393	n0	Bany_14682-RA			HMEL020251g1.t1	JC_10889-RA	XP_034834442.1	XP_039756702.1	Vcard_DToL12679-RA	XP_026495876.1
N1.HOG0013277	OG0010394	n0	Bany_04784-RA		HEL_002773-RA			XP_034836402.1	XP_039752031.1	Vcard_DToL01247-RA	XP_026493770.1
N1.HOG0013278	OG0010395	n0	Bany_13999-RA			HMEL007363g1.t1		XP_034831505.1	XP_039755593.1	Vcard_DToL12003-RA	XP_026486965.1
N1.HOG0013279	OG0010396	n0	Bany_12153-RA		HEL_006080-RA, HEL_006081-RA	HMEL017103g1.t1	JC_08807-RA			Vcard_DToL07387-RA	
N1.HOG0013280	OG0010397	n0	Bany_10953-RA			HMEL008040g1.t1		XP_034828623.1	XP_039750616.1	Vcard_DToL10414-RA	XP_026485294.1
N1.HOG0013281	OG0010398	n0	Bany_06316-RA		HEL_006295-RA	HMEL034755g1.t1	JC_09391-RA			Vcard_DToL06739-RA, Vcard_DToL06747-RA	
N1.HOG0013282	OG0010399	n0	Bany_06317-RA			HMEL034757g1.t1		XP_034826748.1	XP_039751362.1	Vcard_DToL06748-RA, Vcard_DToL06740-RA	XP_026495657.1
N1.HOG0013283	OG0010400	n0	Bany_00510-RA				JC_00352-RA	XP_034823892.1	XP_039765775.1	Vcard_DToL02327-RA	XP_026485007.1
N1.HOG0013284	OG0010401	n0	Bany_03919-RA		HEL_003020-RA	HMEL007326g1.t1	JC_08325-RA	XP_034827703.1			XP_026487796.1
N1.HOG0013285	OG0010402	n0	Bany_09742-RA				JC_12281-RA	XP_034834240.1	XP_039758038.1	Vcard_DToL14438-RA	XP_026494340.1
N1.HOG0013286	OG0010403	n0	Bany_11640-RA		HEL_008209-RA	HMEL032370g1.t1		XP_034835047.1	XP_039759691.1	Vcard_DToL13683-RA	XP_026495482.1
N1.HOG0013287	OG0010404	n0	Bany_09746-RA			HMEL004999g1.t1	JC_12283-RA	XP_034833777.1	XP_039758155.1		XP_026494380.1
N1.HOG0013288	OG0010405	n0	Bany_03928-RA			HMEL006819g1.t1		XP_034827725.1	XP_039763044.1	Vcard_DToL05821-RA	XP_026487799.1
N1.HOG0013289	OG0010406	n0	Bany_11647-RA				JC_10351-RA	XP_034835497.1	XP_039759552.1	Vcard_DToL13689-RA	XP_026495451.1
N1.HOG0013290	OG0010407	n0	Bany_17320-RA		HEL_012357-RA	HMEL007620g1.t1		XP_034835755.1	XP_039760045.1		XP_026497378.1
N1.HOG0013291	OG0010408	n0	Bany_14016-RA		HEL_001100-RA			XP_034831310.1	XP_039755414.1	Vcard_DToL12015-RA	XP_026486806.1
N1.HOG0013292	OG0010409	n0	Bany_11651-RA		HEL_008201-RA	HMEL005012g1.t1		XP_034835569.1	XP_039759380.1		
N1.HOG0013293	OG0010410	n0	Bany_11654-RA			HMEL005009g1.t1		XP_034835573.1	XP_039759502.1	Vcard_DToL13696-RA	XP_026495445.1
N1.HOG0013294	OG0010411	n0	Bany_14020-RA		HEL_001105-RA		JC_07116-RA		XP_039755381.1	Vcard_DToL12021-RA	XP_026486975.1
N1.HOG0013295	OG0010412	n0	Bany_04814-RA			HMEL030823g1.t1	JC_01279-RA	XP_034833076.1	XP_039761584.1		XP_026493716.1
N1.HOG0013296	OG0010413	n0	Bany_07589-RA			HMEL035519g1.t1		XP_034839592.1	XP_039764121.1	Vcard_DToL00500-RA	XP_026499575.1
N1.HOG0013297	OG0010414	n0	Bany_14697-RA				JC_10906-RA, JC_10907-RA	XP_034834982.1	XP_039756371.1	Vcard_DToL12651-RA	XP_026495925.1
N1.HOG0013298	OG0010415	n0	Bany_14702-RA				JC_10913-RA	XP_034834559.1	XP_039756360.1, XP_039756361.1	Vcard_DToL12645-RA	
N1.HOG0013299	OG0010416	n0	Bany_14708-RA				JC_10917-RA	XP_034834560.1	XP_039756328.1	Vcard_DToL12640-RA	XP_026495615.1
N1.HOG0013300	OG0010417	n0	Bany_09067-RA			HMEL031648g1.t1		XP_034831746.1	XP_039753256.1	Vcard_DToL09306-RA	XP_026499715.1
N1.HOG0013301	OG0010418	n0	Bany_07022-RA		HEL_002170-RA	HMEL014546g1.t1	JC_15242-RA		XP_039761435.1		XP_026484017.1
N1.HOG0013302	OG0010419	n0	Bany_03138-RA				JC_04132-RA	XP_034840459.1	XP_039747049.1	Vcard_DToL08545-RA	XP_026495273.1
N1.HOG0013303	OG0010420	n0	Bany_11672-RA			HMEL020038g1.t1		XP_034835599.1	XP_039759143.1	Vcard_DToL13712-RA	XP_026495441.1
N1.HOG0013304	OG0010421	n0	Bany_07603-RA			HMEL015056g1.t1		XP_034839741.1	XP_039764007.1	Vcard_DToL00485-RA	XP_026499597.1
N1.HOG0013305	OG0010422	n0	Bany_03145-RA			HMEL004700g1.t1		XP_034840652.1	XP_039747105.1	Vcard_DToL08538-RA	XP_026494958.1
N1.HOG0013306	OG0010423	n0	Bany_11675-RA			HMEL020042g1.t1		XP_034835598.1	XP_039758914.1	Vcard_DToL13717-RA	XP_026495402.1
N1.HOG0013307	OG0010424	n0	Bany_07604-RA					XP_034839732.1	XP_039763612.1	Vcard_DToL00483-RA	XP_026499608.1
N1.HOG0013308	OG0010425	n0	Bany_15841-RA		HEL_005501-RA	HMEL014930g1.t1	JC_05235-RA	XP_034829443.1		Vcard_DToL03005-RA	
N1.HOG0013309	OG0010426	n0	Bany_05630-RA			HMEL033800g1.t1	JC_02743-RA	XP_034825609.1	XP_039746093.1	Vcard_DToL03763-RA	XP_026491679.1
N1.HOG0013310	OG0010427	n0	Bany_15259-RA		HEL_007318-RA			XP_034833416.1	XP_039758245.1	Vcard_DToL09953-RA	XP_026493559.1
N1.HOG0013311	OG0010428	n0	Bany_09765-RA, Bany_09764-RA		HEL_003833-RA	HMEL038137g1.t1	JC_12305-RA, JC_12304-RA				
N1.HOG0013312	OG0010429	n0	Bany_05637-RA		HEL_008239-RA	HMEL004660g1.t1		XP_034835214.1	XP_039759696.1	Vcard_DToL13651-RA	
N1.HOG0013313	OG0010430	n0	Bany_15268-RA		HEL_007310-RA		JC_05710-RA	XP_034833421.1	XP_039758573.1		XP_026493301.1
N1.HOG0013314	OG0010431	n0	Bany_15851-RA			HMEL034253g1.t1		XP_034829026.1	XP_039755106.1	Vcard_DToL03016-RA	XP_026498645.1
N1.HOG0013315	OG0010432	n0	Bany_15276-RA			HMEL036365g1.t1		XP_034833420.1	XP_039758276.1	Vcard_DToL10166-RA	XP_026493104.1
N1.HOG0013316	OG0010433	n0	Bany_04837-RA			HMEL005952g1.t1		XP_034832855.1	XP_039755800.1	Vcard_DToL01207-RA	XP_026487861.1
N1.HOG0013317	OG0010434	n0	Bany_01503-RA		HEL_013157-RA		JC_12041-RA	XP_034827468.1		Vcard_DToL07808-RA	XP_026489049.1
N1.HOG0013318	OG0010435	n0	Bany_11696-RA				JC_10397-RA	XP_034835453.1	XP_039759416.1	Vcard_DToL13750-RA	XP_026496508.1
N1.HOG0013319	OG0010436	n0	Bany_15290-RA			HMEL021178g1.t1	JC_05749-RA	XP_034833203.1	XP_039758500.1		XP_026493382.1
N1.HOG0013320	OG0010437	n0	Bany_09100-RA				JC_07712-RA	XP_034832211.1	XP_039752898.1	Vcard_DToL09277-RA	XP_026499688.1
N1.HOG0013321	OG0010438	n0	Bany_14038-RA			HMEL012321g1.t1		XP_034831192.1	XP_039755321.1	Vcard_DToL12041-RA	XP_026486903.1
N1.HOG0013322	OG0010439	n0	Bany_14039-RA		HEL_001119-RA	HMEL037695g1.t1		XP_034831177.1		Vcard_DToL12043-RA	XP_026486897.1
N1.HOG0013323	OG0010440	n0	Bany_14040-RA			HMEL037696g1.t1	JC_07097-RA	XP_034831578.1	XP_039755822.1	Vcard_DToL12044-RA	XP_026486778.1
N1.HOG0013324	OG0010441	n0	Bany_14043-RA				JC_07095-RA	XP_034831179.1	XP_039755352.1	Vcard_DToL12047-RA	XP_026486898.1
N1.HOG0013325	OG0010442	n0	Bany_09108-RA				JC_07732-RA	XP_034832215.1	XP_039753536.1	Vcard_DToL09256-RA	XP_026499817.1
N1.HOG0013326	OG0010443	n0	Bany_14051-RA		HEL_001030-RA	HMEL037634g1.t1		XP_034831083.1	XP_039755776.1		XP_026486877.1
N1.HOG0013327	OG0010444	n0	Bany_03155-RA				JC_04143-RA, JC_04144-RA	XP_034840398.1	XP_039746529.1		XP_026494809.1
N1.HOG0013328	OG0010445	n0	Bany_07037-RA			HMEL030061g1.t1	JC_15368-RA	XP_034837694.1	XP_039761746.1	Vcard_DToL17248-RA	
N1.HOG0013329	OG0010446	n0	Bany_15302-RA			HMEL036344g1.t1	JC_05774-RA	XP_034833173.1	XP_039758676.1		XP_026493333.1
N1.HOG0013330	OG0010447	n0	Bany_04846-RA		HEL_002704-RA		JC_01300-RA	XP_034837320.1	XP_039752500.1	Vcard_DToL01195-RA	XP_026487830.1
N1.HOG0013331	OG0010448	n0	Bany_07649-RA				JC_01880-RA	XP_034839709.1	XP_039763198.1	Vcard_DToL00523-RA	XP_026499945.1
N1.HOG0013332	OG0010449	n0	Bany_09116-RA		HEL_012220-RA	HMEL007385g1.t1			XP_039753423.1	Vcard_DToL09266-RA	XP_026498529.1
N1.HOG0013333	OG0010450	n0	Bany_14059-RA			HMEL006331g1.t1		XP_034831495.1	XP_039755462.1	Vcard_DToL12072-RA	XP_026486876.1
N1.HOG0013334	OG0010451	n0	Bany_00581-RA			HMEL030103g1.t1		XP_034841130.1	XP_039745455.1	Vcard_DToL17361-RA	XP_026483906.1
N1.HOG0013335	OG0010452	n0	Bany_09118-RA		HEL_012222-RA	HMEL015294g1.t1	JC_07726-RA		XP_039753336.1		XP_026499815.1
N1.HOG0013336	OG0010453	n0	Bany_09119-RA		HEL_012223-RA	HMEL031662g1.t1	JC_07725-RA	XP_034832163.1	XP_039753496.1		
N1.HOG0013337	OG0010454	n0	Bany_03169-RA			HMEL007696g1.t1	JC_04156-RA	XP_034840737.1	XP_039747225.1		XP_026494954.1
N1.HOG0013338	OG0010455	n0	Bany_09122-RA		HEL_012228-RA	HMEL031665g1.t1	JC_07730-RA			Vcard_DToL09258-RA	XP_026499822.1
N1.HOG0013339	OG0010456	n1	Bany_01531-RA		HEL_013145-RA	HMEL003156g1.t1	JC_12067-RA				
N1.HOG0013340	OG0010456	n4	Bany_01513-RA, Bany_01530-RA				JC_12063-RA				
N1.HOG0013341	OG0010457	n0	Bany_14750-RA			HMEL021528g1.t1		XP_034834648.1	XP_039756639.1	Vcard_DToL12597-RA	XP_026495496.1
N1.HOG0013342	OG0010458	n0	Bany_14067-RA			HMEL006644g1.t1		XP_034831655.1	XP_039755581.1	Vcard_DToL12175-RA	XP_026499116.1
N1.HOG0013343	OG0010459	n0	Bany_14071-RA			HMEL037591g1.t1		XP_034831605.1	XP_039755484.1	Vcard_DToL12170-RA	XP_026499219.1
N1.HOG0013344	OG0010460	n0	Bany_14079-RA			HMEL006636g1.t1		XP_034831072.1	XP_039755652.1	Vcard_DToL12162-RA	XP_026499203.1
N1.HOG0013345	OG0010461	n0	Bany_17395-RA		HEL_013451-RA		JC_13336-RA	XP_034835800.1	XP_039760111.1		XP_026483186.1
N1.HOG0013346	OG0010462	n0	Bany_15883-RA			HMEL014199g1.t1	JC_05199-RA	XP_034829247.1		Vcard_DToL03045-RA	XP_026498575.1
N1.HOG0013347	OG0010463	n0	Bany_07676-RA			HMEL035538g1.t1	JC_01858-RA	XP_034839138.1	XP_039764083.1		XP_026499255.1
N1.HOG0013348	OG0010464	n0	Bany_09810-RA			HMEL038160g1.t1		XP_034834092.1	XP_039757518.1	Vcard_DToL14364-RA	XP_026498906.1
N1.HOG0013349	OG0010465	n0	Bany_04000-RA		HEL_003073-RA	HMEL015637g1.t1	JC_08387-RA	XP_034828676.1	XP_039764932.1		
N1.HOG0013350	OG0010466	n0	Bany_15314-RA		HEL_013944-RA	HMEL037197g1.t1	JC_05788-RA	XP_034833574.1	XP_039758456.1, XP_039758597.1		
N1.HOG0013351	OG0010467	n0	Bany_16915-RA				JC_13859-RA	XP_034836295.1	XP_039747937.1	Vcard_DToL14173-RA	XP_026501253.1
N1.HOG0013352	OG0010468	n0	Bany_15319-RA		HEL_007247-RA		JC_05792-RA	XP_034833298.1	XP_039758794.1		XP_026493145.1
N1.HOG0013353	OG0010469	n0	Bany_10999-RA		HEL_012380-RA	HMEL020760g1.t1, HMEL007240g1.t1	JC_06653-RA	XP_034828861.1			
N1.HOG0013354	OG0010470	n0	Bany_16920-RA		HEL_000295-RA	HMEL032118g1.t1		XP_034836293.1	XP_039747870.1		XP_026501260.1
N1.HOG0013355	OG0010471	n0	Bany_15893-RA				JC_05192-RA	XP_034828991.1	XP_039754907.1	Vcard_DToL03052-RA	XP_026498567.1
N1.HOG0013356	OG0010472	n0	Bany_02391-RA				JC_13577-RA	XP_034825851.1	XP_039748097.1	Vcard_DToL15621-RA	XP_026497732.1
N1.HOG0013357	OG0010473	n0	Bany_14102-RA			HMEL037598g1.t1		XP_034831237.1	XP_039755501.1	Vcard_DToL12121-RA	XP_026500036.1
