HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N4.HOG0009151	OG0008184	n0						XP_034827924.1	XP_039752791.1		
N4.HOG0009152	OG0008185	n0						XP_034827921.1	XP_039752360.1		
N4.HOG0009153	OG0008186	n0						XP_034827914.1	XP_039752229.1		
N4.HOG0009154	OG0008187	n0						XP_034825890.1	XP_039757547.1		
N4.HOG0009155	OG0008188	n0						XP_034827917.1	XP_039752788.1		
N4.HOG0009156	OG0008189	n0						XP_034827927.1	XP_039751735.1		
N4.HOG0009157	OG0008190	n0						XP_034830764.1	XP_039754346.1		
N4.HOG0009158	OG0008191	n0						XP_034824795.1	XP_039764429.1		
N4.HOG0009159	OG0008192	n0						XP_034830441.1	XP_039754252.1		
N4.HOG0009160	OG0008193	n0						XP_034825784.1	XP_039764347.1		
N4.HOG0009161	OG0008194	n0						XP_034827930.1	XP_039752125.1		
N4.HOG0009162	OG0008195	n0						XP_034836916.1	XP_039756388.1		
N4.HOG0009163	OG0008196	n0						XP_034825147.1	XP_039745746.1		
N4.HOG0009164	OG0008197	n0						XP_034825140.1	XP_039745750.1		
N4.HOG0009165	OG0008198	n0						XP_034825132.1	XP_039745986.1		
N4.HOG0009166	OG0008199	n0						XP_034827908.1	XP_039751797.1		
N4.HOG0009167	OG0008200	n0						XP_034825157.1	XP_039745898.1		
N4.HOG0009168	OG0008201	n0						XP_034837093.1	XP_039756727.1		
N4.HOG0009169	OG0008202	n0						XP_034827911.1	XP_039751918.1, XP_039750716.1, XP_039764411.1		
N4.HOG0009170	OG0008203	n0						XP_034838383.1	XP_039754450.1		
N4.HOG0009171	OG0008204	n0						XP_034841182.1	XP_039745380.1		
N4.HOG0009172	OG0008205	n0						XP_034825445.1	XP_039746273.1		
N4.HOG0009173	OG0008206	n0						XP_034839307.1	XP_039763984.1		
N4.HOG0009174	OG0008208	n0						XP_034826650.1	XP_039748484.1		
N4.HOG0009175	OG0008209	n0						XP_034840813.1	XP_039746638.1		
N4.HOG0009176	OG0008210	n0						XP_034825443.1	XP_039745754.1		
N4.HOG0009177	OG0008211	n0						XP_034826675.1	XP_039745951.1		
N4.HOG0009178	OG0008212	n0						XP_034839750.1	XP_039747213.1		
N4.HOG0009179	OG0008213	n0						XP_034826632.1	XP_039762812.1		
N4.HOG0009180	OG0008214	n0						XP_034828154.1	XP_039764833.1		
N4.HOG0009181	OG0008215	n0						XP_034829751.1	XP_039764648.1		
N4.HOG0009182	OG0008216	n0						XP_034839201.1, XP_034839200.1	XP_039764153.1		
N4.HOG0009183	OG0008217	n0						XP_034840412.1	XP_039746981.1		
N4.HOG0009184	OG0008218	n0						XP_034835100.1	XP_039761380.1		
N4.HOG0009185	OG0008219	n0						XP_034840413.1	XP_039746709.1		
N4.HOG0009186	OG0008220	n0						XP_034840354.1	XP_039747320.1		
N4.HOG0009187	OG0008221	n0						XP_034825451.1	XP_039746254.1		
N4.HOG0009188	OG0008222	n0						XP_034827571.1	XP_039764997.1		
N4.HOG0009189	OG0008223	n0						XP_034835125.1	XP_039764996.1		
N4.HOG0009190	OG0008224	n0						XP_034831425.1	XP_039755966.1		
N4.HOG0009191	OG0008225	n0						XP_034824426.1	XP_039765155.1		
N4.HOG0009192	OG0008226	n0						XP_034834611.1	XP_039764783.1		
N4.HOG0009193	OG0008227	n0						XP_034834425.1	XP_039764839.1		
N4.HOG0009194	OG0008228	n0						XP_034841177.1	XP_039745416.1		
N4.HOG0009195	OG0008229	n0						XP_034840523.1	XP_039747170.1		
N4.HOG0009196	OG0008230	n0						XP_034826212.1	XP_039765853.1		
N4.HOG0009197	OG0008231	n0						XP_034826183.1			
N4.HOG0009198	OG0008232	n0						XP_034840191.1	XP_039747061.1		
N4.HOG0009199	OG0008233	n0						XP_034840304.1	XP_039747207.1		
N4.HOG0009200	OG0008234	n0						XP_034825418.1	XP_039745873.1		
N4.HOG0009201	OG0008235	n0						XP_034825981.1	XP_039749930.1		
N4.HOG0009202	OG0008236	n0						XP_034825406.1	XP_039745774.1		
N4.HOG0009203	OG0008237	n0						XP_034825982.1	XP_039749402.1		
N4.HOG0009204	OG0008238	n0						XP_034828490.1	XP_039764594.1		
N4.HOG0009205	OG0008239	n0						XP_034825096.1	XP_039746129.1		
N4.HOG0009206	OG0008240	n0						XP_034841135.1	XP_039762953.1		
N4.HOG0009207	OG0008241	n0						XP_034839231.1	XP_039763293.1		
N4.HOG0009208	OG0008242	n0						XP_034841098.1	XP_039762557.1		
N4.HOG0009209	OG0008243	n0						XP_034841020.1	XP_039765785.1		
N4.HOG0009210	OG0008244	n0						XP_034841050.1	XP_039764949.1		
N4.HOG0009211	OG0008245	n0						XP_034835833.1	XP_039760512.1		
N4.HOG0009212	OG0008246	n0						XP_034835809.1	XP_039760431.1		
N4.HOG0009213	OG0008247	n0						XP_034839230.1	XP_039764117.1		
N4.HOG0009214	OG0008248	n0						XP_034824096.1	XP_039745261.1		
N4.HOG0009215	OG0008249	n0						XP_034824095.1	XP_039745378.1		
N4.HOG0009216	OG0008250	n0						XP_034834046.1	XP_039760935.1		
N4.HOG0009217	OG0008251	n0						XP_034841023.1	XP_039745400.1		
N4.HOG0009218	OG0008252	n0						XP_034841022.1	XP_039765480.1		
N4.HOG0009219	OG0008253	n0						XP_034841024.1	XP_039765339.1		
N4.HOG0009220	OG0008254	n0						XP_034839369.1	XP_039764114.1		
N4.HOG0009221	OG0008255	n0						XP_034836651.1	XP_039757816.1		
N4.HOG0009222	OG0008256	n0						XP_034836533.1	XP_039757703.1		
N4.HOG0009223	OG0008257	n0						XP_034836661.1	XP_039760883.1		
N4.HOG0009224	OG0008258	n0						XP_034839175.1	XP_039763514.1, XP_039763515.1		
N4.HOG0009225	OG0008259	n0						XP_034836728.1	XP_039753380.1		
N4.HOG0009226	OG0008260	n0						XP_034839179.1	XP_039763666.1		
N4.HOG0009227	OG0008261	n0						XP_034836687.1	XP_039756809.1		
N4.HOG0009228	OG0008262	n0						XP_034839191.1	XP_039763843.1		
N4.HOG0009229	OG0008263	n0						XP_034836673.1	XP_039761053.1		
N4.HOG0009230	OG0008264	n0						XP_034838823.1	XP_039751948.1		
N4.HOG0009231	OG0008265	n0						XP_034830608.1	XP_039761321.1		
N4.HOG0009232	OG0008266	n0						XP_034834301.1	XP_039760182.1		
N4.HOG0009233	OG0008267	n0						XP_034832984.1	XP_039755681.1		
N4.HOG0009234	OG0008268	n0						XP_034833423.1	XP_039755661.1, XP_039755654.1		
N4.HOG0009235	OG0008269	n0						XP_034833010.1	XP_039757472.1		
N4.HOG0009236	OG0008270	n0						XP_034839562.1	XP_039764137.1		
N4.HOG0009237	OG0008271	n0						XP_034833037.1	XP_039755808.1		
N4.HOG0009238	OG0008273	n0						XP_034833558.1	XP_039758495.1		
N4.HOG0009239	OG0008274	n0						XP_034835478.1	XP_039760065.1		
N4.HOG0009240	OG0008275	n0						XP_034831656.1	XP_039755431.1		
N4.HOG0009241	OG0008276	n0						XP_034831086.1, XP_034831084.1	XP_039755531.1, XP_039755529.1		
N4.HOG0009242	OG0008277	n0						XP_034838854.1	XP_039762490.1		
N4.HOG0009243	OG0008278	n0						XP_034826369.1	XP_039747483.1		
N4.HOG0009244	OG0008279	n0						XP_034839143.1	XP_039752766.1		
N4.HOG0009245	OG0008280	n0						XP_034833776.1	XP_039757737.1		
N4.HOG0009246	OG0008281	n0						XP_034839046.1, XP_034839045.1	XP_039762615.1		
N4.HOG0009247	OG0008282	n0							XP_039757428.1		
N4.HOG0009248	OG0008283	n0						XP_034827100.1	XP_039751372.1, XP_039751380.1		
N4.HOG0009249	OG0008284	n0						XP_034837687.1	XP_039761707.1		
N4.HOG0009250	OG0008285	n0						XP_034838684.1	XP_039748052.1		
N4.HOG0009251	OG0008286	n0						XP_034827555.1	XP_039752157.1		
N4.HOG0009252	OG0008287	n0						XP_034828508.1	XP_039750963.1		
N4.HOG0009253	OG0008288	n0						XP_034841399.1	XP_039765620.1		
N4.HOG0009254	OG0008289	n0						XP_034833468.1	XP_039758644.1		
N4.HOG0009255	OG0008290	n0						XP_034830901.1	XP_039754223.1		
N4.HOG0009256	OG0008291	n0						XP_034834045.1	XP_039757659.1, XP_039757660.1		
N4.HOG0009257	OG0008292	n4							XP_039746232.1		
N4.HOG0009258	OG0008293	n0						XP_034827758.1	XP_039752037.1		
N4.HOG0009259	OG0008294	n0						XP_034838188.1	XP_039761843.1		
N4.HOG0009260	OG0008295	n0						XP_034829878.1, XP_034834321.1	XP_039757915.1		
N4.HOG0009261	OG0008296	n0						XP_034837633.1	XP_039761541.1, XP_039761539.1		
N4.HOG0009262	OG0008297	n0						XP_034828211.1	XP_039762621.1, XP_039762630.1		
N4.HOG0009263	OG0008298	n0						XP_034827453.1	XP_039752225.1		
N4.HOG0009264	OG0008299	n0						XP_034834343.1	XP_039756326.1, XP_039756327.1		
N4.HOG0009265	OG0008300	n0						XP_034835764.1	XP_039759944.1		
N4.HOG0009266	OG0008301	n0						XP_034824612.1			
N4.HOG0009267	OG0008302	n0						XP_034830947.1	XP_039754024.1		
N4.HOG0009268	OG0008303	n0						XP_034833494.1, XP_034833495.1	XP_039758891.1		
N4.HOG0009269	OG0008304	n0						XP_034826568.1	XP_039753363.1		
N4.HOG0009270	OG0008305	n0						XP_034828502.1	XP_039750373.1		
N4.HOG0009271	OG0008306	n0						XP_034829696.1	XP_039764000.1, XP_039764009.1		
N4.HOG0009272	OG0008307	n0						XP_034839214.1, XP_034832157.1	XP_039763550.1		
N4.HOG0009273	OG0008308	n0						XP_034825425.1	XP_039746113.1		
N4.HOG0009274	OG0008309	n0						XP_034826507.1	XP_039747660.1		
N4.HOG0009275	OG0008310	n0						XP_034826471.1	XP_039748261.1		
N4.HOG0009276	OG0008311	n0						XP_034833390.1, XP_034833389.1	XP_039758459.1		
N4.HOG0009277	OG0008312	n0						XP_034839333.1, XP_034839334.1	XP_039763304.1		
N4.HOG0009278	OG0008313	n0						XP_034841027.1	XP_039745161.1		
N4.HOG0009279	OG0008314	n0						XP_034830710.1	XP_039753857.1		
N4.HOG0009280	OG0008315	n0						XP_034835530.1	XP_039763482.1, XP_039757872.1		
N4.HOG0009281	OG0008316	n0						XP_034832617.1			
N4.HOG0009282	OG0008317	n0						XP_034832432.1	XP_039752834.1		
N4.HOG0009283	OG0008318	n0						XP_034824644.1	XP_039748894.1, XP_039748895.1		
N4.HOG0009284	OG0008319	n0						XP_034829171.1, XP_034835363.1, XP_034835551.1	XP_039759638.1		
N4.HOG0009285	OG0008320	n0						XP_034839469.1	XP_039763387.1		
N4.HOG0009286	OG0008321	n0						XP_034831418.1	XP_039755611.1		
N4.HOG0009287	OG0008322	n0						XP_034835458.1, XP_034835459.1	XP_039759181.1		
N4.HOG0009288	OG0008323	n0						XP_034833759.1	XP_039757957.1, XP_039757956.1		
N4.HOG0009289	OG0008324	n0						XP_034836519.1, XP_034836521.1, XP_034836522.1	XP_039748287.1		
N4.HOG0009290	OG0008325	n0						XP_034834100.1	XP_039759569.1		
N4.HOG0009291	OG0008326	n0						XP_034833922.1	XP_039758129.1		
N4.HOG0009292	OG0008327	n0						XP_034830360.1	XP_039753846.1, XP_039753848.1		
N4.HOG0009293	OG0008328	n0						XP_034833113.1, XP_034833112.1	XP_039757338.1		
N4.HOG0009294	OG0008329	n0						XP_034824510.1, XP_034824511.1	XP_039749302.1		
N4.HOG0009295	OG0008330	n0						XP_034833108.1	XP_039757165.1		
N4.HOG0009296	OG0008331	n0						XP_034827111.1	XP_039751422.1		
N4.HOG0009297	OG0008332	n0						XP_034824694.1, XP_034824695.1	XP_039749140.1		
N4.HOG0009298	OG0008333	n0						XP_034825647.1	XP_039745934.1		
N4.HOG0009299	OG0008334	n0						XP_034831014.1	XP_039753864.1		
N4.HOG0009300	OG0008335	n0						XP_034826975.1	XP_039751037.1		
N4.HOG0009301	OG0008336	n0						XP_034828989.1	XP_039754798.1		
N4.HOG0009302	OG0008337	n0						XP_034831018.1	XP_039753937.1		
N4.HOG0009303	OG0008338	n0						XP_034828641.1	XP_039750531.1, XP_039750530.1		
N4.HOG0009304	OG0008339	n0						XP_034825482.1	XP_039746176.1, XP_039746174.1		
N4.HOG0009305	OG0008340	n0						XP_034831251.1	XP_039755292.1, XP_039755290.1, XP_039755291.1		
N4.HOG0009306	OG0008341	n0						XP_034831367.1, XP_034831366.1	XP_039755548.1		
N4.HOG0009307	OG0008342	n0						XP_034824950.1, XP_034824949.1	XP_039748877.1		
N4.HOG0009308	OG0008343	n0						XP_034841415.1	XP_039764977.1		
N4.HOG0009309	OG0008344	n0						XP_034829514.1	XP_039749616.1		
N4.HOG0009310	OG0008345	n0						XP_034830810.1	XP_039761623.1		
N4.HOG0009311	OG0008346	n0						XP_034830619.1	XP_039755236.1		
N4.HOG0009312	OG0008347	n0						XP_034838040.1	XP_039760440.1		
N4.HOG0009313	OG0008348	n0						XP_034832192.1	XP_039753474.1		
N4.HOG0009314	OG0008349	n0						XP_034832352.1	XP_039753295.1		
N4.HOG0009315	OG0008350	n0						XP_034829128.1, XP_034829127.1	XP_039754918.1		
N4.HOG0009316	OG0008351	n0							XP_039761475.1		
N4.HOG0009317	OG0008353	n0						XP_034833837.1	XP_039757923.1		
N4.HOG0009318	OG0008356	n0						XP_034828491.1, XP_034827376.1, XP_034839956.1, XP_034830602.1	XP_039758142.1		
N4.HOG0009319	OG0008357	n0						XP_034832224.1, XP_034827119.1, XP_034829421.1, XP_034827090.1, XP_034824783.1, XP_034839972.1			
N4.HOG0009320	OG0008360	n1							XP_039763771.1		
N4.HOG0009321	OG0008360	n3							XP_039749929.1		
N4.HOG0009322	OG0008361	n2						XP_034828800.1, XP_034824249.1	XP_039762519.1		
N4.HOG0009323	OG0008361	n4						XP_034839911.1	XP_039758880.1, XP_039759577.1, XP_039755263.1, XP_039746128.1		
N4.HOG0009324	OG0008363	n0						XP_034838251.1, XP_034836410.1	XP_039762629.1, XP_039762628.1, XP_039762626.1, XP_039762631.1, XP_039762627.1		
N4.HOG0009325	OG0008365	n1						XP_034831158.1	XP_039763103.1		
N4.HOG0009326	OG0008365	n2						XP_034826146.1	XP_039761949.1, XP_039752792.1, XP_039754603.1, XP_039746957.1, XP_039762119.1, XP_039763429.1		
N4.HOG0009327	OG0008366	n0						XP_034834161.1, XP_034834160.1, XP_034834162.1	XP_039757745.1, XP_039757743.1, XP_039757746.1		
N4.HOG0009328	OG0008367	n0							XP_039764406.1, XP_039755798.1, XP_039750769.1, XP_039761283.1, XP_039758835.1, XP_039761875.1, XP_039760388.1, XP_039761820.1, XP_039761817.1		
N4.HOG0009329	OG0008368	n0						XP_034831791.1	XP_039753392.1		
N4.HOG0009330	OG0008370	n0						XP_034836414.1	XP_039760405.1		
N4.HOG0009331	OG0008372	n0						XP_034837355.1	XP_039760749.1		
N4.HOG0009332	OG0008373	n0						XP_034823974.1	XP_039764434.1		
N4.HOG0009333	OG0008374	n0							XP_039756414.1		
N4.HOG0009334	OG0008375	n0						XP_034828658.1	XP_039750582.1		
N4.HOG0009335	OG0008376	n0						XP_034833546.1	XP_039758511.1		
N4.HOG0009336	OG0008377	n0						XP_034829968.1	XP_039749705.1		
N4.HOG0009337	OG0008378	n0						XP_034823934.1	XP_039764435.1		
N4.HOG0009338	OG0008380	n0						XP_034838241.1	XP_039762133.1		
N4.HOG0009339	OG0008381	n0						XP_034832256.1	XP_039752921.1		
N4.HOG0009340	OG0008382	n0						XP_034836096.1	XP_039760090.1		
N4.HOG0009341	OG0008383	n0						XP_034829504.1	XP_039755195.1		
N4.HOG0009342	OG0008384	n0						XP_034836097.1	XP_039760232.1		
N4.HOG0009343	OG0008385	n0							XP_039755142.1		
N4.HOG0009344	OG0008386	n0						XP_034832257.1			
N4.HOG0009345	OG0008387	n0						XP_034824893.1	XP_039748730.1		
N4.HOG0009346	OG0008388	n0							XP_039763010.1		
N4.HOG0009347	OG0008389	n0						XP_034838239.1	XP_039762057.1		
N4.HOG0009348	OG0008391	n0						XP_034824922.1	XP_039748521.1		
N4.HOG0009349	OG0008392	n0						XP_034837578.1	XP_039761431.1		
N4.HOG0009350	OG0008393	n0						XP_034836099.1	XP_039759789.1		
N4.HOG0009351	OG0008394	n0						XP_034836004.1	XP_039760134.1		
N4.HOG0009352	OG0008395	n0						XP_034836107.1	XP_039759996.1		
N4.HOG0009353	OG0008396	n0						XP_034836792.1	XP_039761129.1		
N4.HOG0009354	OG0008397	n0						XP_034825893.1	XP_039749142.1		
N4.HOG0009355	OG0008398	n0						XP_034839666.1	XP_039764157.1		
N4.HOG0009356	OG0008399	n0						XP_034830428.1	XP_039754404.1		
N4.HOG0009357	OG0008400	n0						XP_034836070.1	XP_039759922.1		
N4.HOG0009358	OG0008401	n0						XP_034834865.1	XP_039756405.1		
N4.HOG0009359	OG0008402	n0						XP_034839339.1			
N4.HOG0009360	OG0008403	n0						XP_034830871.1	XP_039754468.1		
N4.HOG0009361	OG0008404	n0						XP_034828134.1	XP_039752601.1		
N4.HOG0009362	OG0008405	n0						XP_034828132.1, XP_034828131.1	XP_039752412.1		
N4.HOG0009363	OG0008406	n0						XP_034837815.1	XP_039762388.1		
N4.HOG0009364	OG0008407	n0						XP_034840341.1	XP_039746623.1		
N4.HOG0009365	OG0008408	n0						XP_034830849.1	XP_039754412.1		
N4.HOG0009366	OG0008409	n0						XP_034828391.1	XP_039750518.1		
N4.HOG0009367	OG0008410	n0						XP_034836719.1	XP_039761363.1		
N4.HOG0009368	OG0008412	n0						XP_034826837.1	XP_039751162.1		
N4.HOG0009369	OG0008413	n0						XP_034829038.1	XP_039755056.1		
N4.HOG0009370	OG0008414	n0						XP_034824963.1	XP_039749146.1		
N4.HOG0009371	OG0008415	n0						XP_034836785.1			
N4.HOG0009372	OG0008416	n0						XP_034832414.1	XP_039752913.1		
N4.HOG0009373	OG0008417	n0						XP_034824258.1	XP_039765068.1		
N4.HOG0009374	OG0008418	n0							XP_039759865.1		
N4.HOG0009375	OG0008419	n0						XP_034825526.1	XP_039746043.1		
N4.HOG0009376	OG0008420	n0						XP_034836218.1	XP_039760331.1		
N4.HOG0009377	OG0008421	n0							XP_039763859.1		
N4.HOG0009378	OG0008422	n0						XP_034834608.1			
N4.HOG0009379	OG0008423	n0						XP_034837716.1	XP_039761429.1		
N4.HOG0009380	OG0008424	n0						XP_034830454.1	XP_039754488.1, XP_039754487.1		
N4.HOG0009381	OG0008425	n0						XP_034837154.1	XP_039760504.1		
N4.HOG0009382	OG0008426	n0						XP_034837655.1	XP_039761759.1		
N4.HOG0009383	OG0008427	n0						XP_034830997.1	XP_039758538.1		
N4.HOG0009384	OG0008428	n0						XP_034829069.1	XP_039754996.1		
N4.HOG0009385	OG0008429	n0						XP_034835955.1	XP_039760127.1		
N4.HOG0009386	OG0008430	n0						XP_034834344.1	XP_039756714.1		
N4.HOG0009387	OG0008431	n0						XP_034839033.1	XP_039762735.1		
N4.HOG0009388	OG0008432	n0						XP_034835948.1	XP_039759909.1		
N4.HOG0009389	OG0008433	n0						XP_034834619.1, XP_034834617.1	XP_039756043.1		
N4.HOG0009390	OG0008434	n0						XP_034826466.1	XP_039746277.1		
N4.HOG0009391	OG0008435	n0						XP_034835956.1	XP_039759901.1		
N4.HOG0009392	OG0008436	n0						XP_034841243.1	XP_039765405.1		
N4.HOG0009393	OG0008437	n0						XP_034840844.1	XP_039765591.1		
N4.HOG0009394	OG0008438	n0						XP_034841256.1	XP_039765590.1		
N4.HOG0009395	OG0008439	n0						XP_034831759.1	XP_039759394.1		
N4.HOG0009396	OG0008441	n0						XP_034838196.1	XP_039762397.1		
N4.HOG0009397	OG0008442	n0						XP_034827963.1	XP_039752084.1		
N4.HOG0009398	OG0008443	n0						XP_034840199.1	XP_039746713.1		
N4.HOG0009399	OG0008444	n0						XP_034841250.1	XP_039765418.1		
N4.HOG0009400	OG0008445	n0						XP_034824726.1	XP_039749184.1		
N4.HOG0009401	OG0008446	n0						XP_034837556.1	XP_039761609.1		
N4.HOG0009402	OG0008447	n0						XP_034829820.1	XP_039749883.1		
N4.HOG0009403	OG0008448	n0						XP_034836577.1			
N4.HOG0009404	OG0008449	n0						XP_034827231.1	XP_039765072.1		
N4.HOG0009405	OG0008450	n0						XP_034829180.1	XP_039754876.1		
N4.HOG0009406	OG0008451	n0						XP_034834333.1	XP_039756198.1		
N4.HOG0009407	OG0008452	n0						XP_034839159.1	XP_039763572.1		
N4.HOG0009408	OG0008453	n0						XP_034829897.1	XP_039749882.1		
N4.HOG0009409	OG0008454	n0						XP_034837915.1	XP_039762055.1		
N4.HOG0009410	OG0008455	n0						XP_034838942.1	XP_039762789.1		
N4.HOG0009411	OG0008456	n0						XP_034826345.1	XP_039746351.1		
N4.HOG0009412	OG0008457	n0						XP_034826350.1	XP_039746363.1		
N4.HOG0009413	OG0008458	n0						XP_034833501.1	XP_039758688.1		
N4.HOG0009414	OG0008459	n0						XP_034830318.1	XP_039754158.1		
N4.HOG0009415	OG0008460	n0							XP_039761543.1		
N4.HOG0009416	OG0008461	n0						XP_034833502.1	XP_039758733.1		
N4.HOG0009417	OG0008462	n0						XP_034831552.1	XP_039760779.1		
N4.HOG0009418	OG0008463	n0						XP_034827436.1	XP_039752016.1		
N4.HOG0009419	OG0008464	n0						XP_034832592.1	XP_039757187.1		
N4.HOG0009420	OG0008465	n0						XP_034839113.1, XP_034839114.1	XP_039762795.1		
N4.HOG0009421	OG0008466	n0						XP_034829370.1	XP_039754719.1		
N4.HOG0009422	OG0008467	n0						XP_034834999.1	XP_039758076.1		
N4.HOG0009423	OG0008468	n0						XP_034826955.1	XP_039751721.1		
N4.HOG0009424	OG0008469	n0						XP_034831874.1	XP_039753406.1		
N4.HOG0009425	OG0008470	n0						XP_034830471.1	XP_039754066.1		
N4.HOG0009426	OG0008471	n0						XP_034836781.1	XP_039761183.1		
N4.HOG0009427	OG0008472	n0							XP_039757410.1		
N4.HOG0009428	OG0008473	n0						XP_034824723.1	XP_039748798.1		
N4.HOG0009429	OG0008474	n0						XP_034833022.1	XP_039757329.1		
N4.HOG0009430	OG0008476	n2						XP_034837144.1			
N4.HOG0009431	OG0008477	n0						XP_034833020.1, XP_034832565.1	XP_039756772.1		
N4.HOG0009432	OG0008478	n0						XP_034832566.1	XP_039757411.1		
N4.HOG0009433	OG0008479	n0						XP_034833255.1, XP_034837067.1, XP_034838267.1, XP_034836088.1, XP_034840039.1, XP_034825734.1			
N4.HOG0009434	OG0008480	n0						XP_034833842.1	XP_039757726.1		
N4.HOG0009435	OG0008481	n0						XP_034824004.1	XP_039765636.1		
N4.HOG0009436	OG0008482	n0						XP_034825102.1	XP_039764628.1		
N4.HOG0009437	OG0008483	n0						XP_034834070.1	XP_039757527.1		
N4.HOG0009438	OG0008484	n0						XP_034837600.1			
N4.HOG0009439	OG0008485	n0						XP_034832591.1	XP_039757418.1, XP_039757419.1		
N4.HOG0009440	OG0008486	n0						XP_034835238.1	XP_039758960.1		
N4.HOG0009441	OG0008487	n0						XP_034828350.1	XP_039750353.1		
N4.HOG0009442	OG0008488	n0						XP_034840149.1	XP_039747493.1		
N4.HOG0009443	OG0008489	n0						XP_034828351.1	XP_039750863.1		
N4.HOG0009444	OG0008490	n0							XP_039757425.1		
N4.HOG0009445	OG0008491	n0						XP_034835243.1	XP_039759642.1		
N4.HOG0009446	OG0008492	n0						XP_034823992.1	XP_039745245.1		
N4.HOG0009447	OG0008493	n0						XP_034837199.1	XP_039760509.1		
N4.HOG0009448	OG0008494	n0						XP_034836777.1	XP_039761095.1		
N4.HOG0009449	OG0008495	n0						XP_034837515.1	XP_039757364.1		
N4.HOG0009450	OG0008496	n0						XP_034832570.1	XP_039757104.1		
N4.HOG0009451	OG0008497	n0						XP_034831410.1	XP_039755571.1		
N4.HOG0009452	OG0008498	n0						XP_034834068.1	XP_039757568.1		
N4.HOG0009453	OG0008499	n0						XP_034835265.1	XP_039759178.1		
N4.HOG0009454	OG0008500	n0						XP_034837409.1	XP_039753272.1		
N4.HOG0009455	OG0008501	n0						XP_034825330.1	XP_039746021.1		
N4.HOG0009456	OG0008502	n0						XP_034835261.1	XP_039759305.1		
N4.HOG0009457	OG0008503	n0						XP_034838791.1	XP_039762508.1		
N4.HOG0009458	OG0008504	n0						XP_034828795.1	XP_039750367.1		
N4.HOG0009459	OG0008505	n0						XP_034823946.1	XP_039765870.1		
N4.HOG0009460	OG0008506	n0						XP_034835257.1	XP_039759406.1		
N4.HOG0009461	OG0008507	n0						XP_034837804.1	XP_039762337.1		
N4.HOG0009462	OG0008508	n0						XP_034838918.1	XP_039762678.1		
N4.HOG0009463	OG0008509	n0						XP_034835924.1	XP_039760094.1		
N4.HOG0009464	OG0008510	n0						XP_034835258.1	XP_039758950.1		
N4.HOG0009465	OG0008511	n0						XP_034833847.1	XP_039757889.1		
N4.HOG0009466	OG0008512	n0						XP_034832813.1	XP_039757217.1		
N4.HOG0009467	OG0008513	n0						XP_034831398.1	XP_039755613.1		
N4.HOG0009468	OG0008514	n0						XP_034827585.1	XP_039752780.1		
N4.HOG0009469	OG0008515	n0						XP_034831391.1	XP_039755948.1		
N4.HOG0009470	OG0008516	n6						XP_034832940.1	XP_039757403.1		
N4.HOG0009471	OG0008517	n0						XP_034825540.1	XP_039746030.1		
N4.HOG0009472	OG0008518	n0						XP_034823991.1	XP_039765475.1		
N4.HOG0009473	OG0008519	n0							XP_039750032.1		
N4.HOG0009474	OG0008520	n0						XP_034840395.1	XP_039765020.1		
N4.HOG0009475	OG0008521	n0						XP_034823952.1	XP_039765473.1		
N4.HOG0009476	OG0008522	n0						XP_034831394.1	XP_039755875.1		
N4.HOG0009477	OG0008523	n0						XP_034828956.1	XP_039754893.1, XP_039754892.1		
N4.HOG0009478	OG0008524	n0						XP_034824001.1	XP_039765492.1		
N4.HOG0009479	OG0008525	n0						XP_034835174.1	XP_039759689.1		
N4.HOG0009480	OG0008526	n0						XP_034838984.1	XP_039762966.1		
N4.HOG0009481	OG0008527	n0						XP_034828373.1	XP_039750911.1		
N4.HOG0009482	OG0008528	n0						XP_034827679.1	XP_039752461.1		
N4.HOG0009483	OG0008529	n0						XP_034832331.1, XP_034832343.1	XP_039756076.1, XP_039756113.1, XP_039756088.1, XP_039756100.1		
N4.HOG0009484	OG0008530	n0							XP_039762512.1		
N4.HOG0009485	OG0008531	n0						XP_034828476.1	XP_039750946.1		
N4.HOG0009486	OG0008532	n0						XP_034831717.1	XP_039753479.1		
N4.HOG0009487	OG0008533	n0						XP_034835070.1	XP_039759302.1		
N4.HOG0009488	OG0008534	n0						XP_034828475.1	XP_039750671.1		
N4.HOG0009489	OG0008535	n0						XP_034830436.1	XP_039754557.1		
N4.HOG0009490	OG0008536	n0						XP_034828979.1	XP_039754693.1		
N4.HOG0009491	OG0008537	n0						XP_034826321.1	XP_039748831.1		
N4.HOG0009492	OG0008538	n0						XP_034831857.1	XP_039759987.1		
N4.HOG0009493	OG0008539	n0						XP_034828363.1	XP_039750270.1		
N4.HOG0009494	OG0008540	n0						XP_034838368.1	XP_039748135.1		
N4.HOG0009495	OG0008541	n0						XP_034832803.1	XP_039757150.1		
N4.HOG0009496	OG0008542	n0						XP_034834940.1	XP_039756646.1		
N4.HOG0009497	OG0008543	n0						XP_034828906.1	XP_039750608.1		
N4.HOG0009498	OG0008544	n0						XP_034838592.1	XP_039748350.1		
N4.HOG0009499	OG0008545	n0						XP_034838555.1	XP_039748179.1		
N4.HOG0009500	OG0008546	n0						XP_034833054.1	XP_039757392.1		
N4.HOG0009501	OG0008547	n0						XP_034838553.1	XP_039748086.1		
