HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N2.HOG0011183	OG0009011	n0	Bany_06217-RA					XP_034826844.1	XP_039751025.1		
N2.HOG0011184	OG0009012	n0	Bany_15124-RA					XP_034833483.1	XP_039758840.1		
N2.HOG0011185	OG0009013	n0	Bany_02958-RA					XP_034840756.1	XP_039746789.1		
N2.HOG0011186	OG0009014	n0	Bany_02959-RA					XP_034840758.1	XP_039746492.1		
N2.HOG0011187	OG0009015	n0	Bany_02960-RA					XP_034840211.1	XP_039746493.1		
N2.HOG0011188	OG0009016	n0	Bany_01253-RA					XP_034827539.1			
N2.HOG0011189	OG0009017	n0	Bany_08948-RA					XP_034832458.1	XP_039753657.1		
N2.HOG0011190	OG0009018	n0	Bany_17988-RA					XP_034837175.1	XP_039760729.1		
N2.HOG0011191	OG0009019	n0	Bany_07462-RA					XP_034839629.1	XP_039763889.1		
N2.HOG0011192	OG0009020	n0	Bany_02963-RA					XP_034840505.1	XP_039746693.1		
N2.HOG0011193	OG0009021	n0	Bany_00375-RA					XP_034841363.1	XP_039745085.1		
N2.HOG0011194	OG0009022	n0	Bany_10180-RA					XP_034824486.1	XP_039749036.1		
N2.HOG0011195	OG0009023	n0	Bany_17251-RA					XP_034835987.1	XP_039760146.1		
N2.HOG0011196	OG0009024	n0	Bany_10182-RA					XP_034824442.1	XP_039748753.1		
N2.HOG0011197	OG0009025	n0	Bany_06225-RA					XP_034826776.1	XP_039751190.1		
N2.HOG0011198	OG0009026	n0	Bany_03818-RA					XP_034828890.1	XP_039765062.1		
N2.HOG0011199	OG0009027	n0	Bany_12986-RA					XP_034837986.1	XP_039761953.1		
N2.HOG0011200	OG0009028	n0	Bany_13943-RA					XP_034831063.1	XP_039755438.1		
N2.HOG0011201	OG0009029	n0	Bany_14572-RA					XP_034834976.1	XP_039756092.1		
N2.HOG0011202	OG0009030	n0	Bany_14573-RA					XP_034834785.1	XP_039756091.1		
N2.HOG0011203	OG0009031	n0	Bany_07467-RA					XP_034839504.1	XP_039763791.1		
N2.HOG0011204	OG0009032	n0	Bany_17257-RA					XP_034835971.1	XP_039760095.1		
N2.HOG0011205	OG0009033	n0	Bany_10187-RA					XP_034824791.1	XP_039749209.1		
N2.HOG0011206	OG0009034	n0	Bany_06903-RA					XP_034838430.1	XP_039747845.1		
N2.HOG0011207	OG0009035	n0	Bany_14575-RA					XP_034834783.1	XP_039756192.1		
N2.HOG0011208	OG0009036	n0	Bany_13343-RA					XP_034832560.1	XP_039756814.1		
N2.HOG0011209	OG0009037	n0	Bany_02974-RA					XP_034840509.1	XP_039746488.1		
N2.HOG0011210	OG0009038	n0	Bany_05511-RA					XP_034825486.1	XP_039746371.1		
N2.HOG0011211	OG0009039	n0	Bany_07472-RA					XP_034839379.1	XP_039763873.1		
N2.HOG0011212	OG0009040	n0	Bany_14577-RA					XP_034834350.1	XP_039756271.1		
N2.HOG0011213	OG0009041	n0	Bany_17263-RA					XP_034835957.1	XP_039760099.1		
N2.HOG0011214	OG0009042	n0	Bany_17265-RA					XP_034835952.1	XP_039760273.1		
N2.HOG0011215	OG0009043	n0	Bany_08242-RA					XP_034830864.1	XP_039754185.1		
N2.HOG0011216	OG0009044	n0	Bany_02975-RA					XP_034840484.1	XP_039747262.1		
N2.HOG0011217	OG0009045	n0	Bany_02979-RA					XP_034840473.1	XP_039746826.1		
N2.HOG0011218	OG0009046	n0	Bany_03833-RA					XP_034828929.1	XP_039764911.1		
N2.HOG0011219	OG0009047	n0	Bany_13954-RA					XP_034831426.1	XP_039755407.1		
N2.HOG0011220	OG0009048	n0	Bany_02980-RA					XP_034840482.1	XP_039746827.1		
N2.HOG0011221	OG0009049	n0	Bany_01271-RA					XP_034828210.1	XP_039752362.1		
N2.HOG0011222	OG0009050	n0	Bany_14580-RA					XP_034834759.1	XP_039756428.1		
N2.HOG0011223	OG0009051	n0	Bany_05521-RA					XP_034825768.1	XP_039746036.1		
N2.HOG0011224	OG0009052	n0	Bany_08247-RA					XP_034830327.1	XP_039753745.1		
N2.HOG0011225	OG0009053	n0	Bany_14587-RA					XP_034834563.1	XP_039756465.1		
N2.HOG0011226	OG0009054	n0	Bany_16724-RA					XP_034836434.1	XP_039747935.1		
N2.HOG0011227	OG0009055	n0	Bany_15720-RA					XP_034829117.1	XP_039754881.1		
N2.HOG0011228	OG0009056	n0	Bany_10901-RA					XP_034828824.1	XP_039750507.1		
N2.HOG0011229	OG0009057	n0	Bany_13346-RA					XP_034832790.1	XP_039757236.1		
N2.HOG0011230	OG0009058	n0	Bany_02986-RA					XP_034840463.1	XP_039746773.1		
N2.HOG0011231	OG0009059	n0	Bany_14589-RA					XP_034834564.1	XP_039756304.1		
N2.HOG0011232	OG0009060	n0	Bany_10196-RA					XP_034824457.1	XP_039748860.1		
N2.HOG0011233	OG0009061	n0	Bany_14590-RA					XP_034834593.1	XP_039756235.1		
N2.HOG0011234	OG0009062	n0	Bany_02989-RA					XP_034840476.1	XP_039747000.1		
N2.HOG0011235	OG0009063	n0	Bany_06244-RA					XP_034827280.1	XP_039751615.1		
N2.HOG0011236	OG0009064	n0	Bany_01294-RA					XP_034827955.1	XP_039752140.1		
N2.HOG0011237	OG0009065	n0	Bany_18010-RA						XP_039760389.1		
N2.HOG0011238	OG0009066	n0	Bany_02993-RA					XP_034840466.1	XP_039747497.1		
N2.HOG0011239	OG0009067	n0	Bany_00393-RA					XP_034840897.1	XP_039765748.1		
N2.HOG0011240	OG0009068	n0	Bany_10201-RA						XP_039749022.1		
N2.HOG0011241	OG0009069	n0	Bany_02994-RA					XP_034840465.1	XP_039747494.1		
N2.HOG0011242	OG0009070	n0	Bany_10203-RA					XP_034824465.1	XP_039748966.1		
N2.HOG0011243	OG0009071	n0	Bany_14597-RA					XP_034834438.1	XP_039756251.1		
N2.HOG0011244	OG0009072	n0	Bany_04688-RA					XP_034831748.1	XP_039757958.1		
N2.HOG0011245	OG0009073	n0	Bany_05529-RA					XP_034825787.1	XP_039746165.1		
N2.HOG0011246	OG0009074	n0	Bany_13015-RA					XP_034838324.1	XP_039762214.1		
N2.HOG0011247	OG0009075	n0	Bany_03003-RA					XP_034840488.1	XP_039747167.1		
N2.HOG0011248	OG0009076	n0	Bany_13357-RA					XP_034832538.1, XP_034832539.1	XP_039757175.1		
N2.HOG0011249	OG0009077	n0	Bany_06922-RA					XP_034838492.1	XP_039747842.1		
N2.HOG0011250	OG0009078	n0	Bany_14604-RA					XP_034838191.1, XP_034838190.1			
N2.HOG0011251	OG0009079	n0	Bany_14605-RA					XP_034834360.1	XP_039756069.1		
N2.HOG0011252	OG0009080	n0	Bany_02247-RA					XP_034825862.1	XP_039765414.1		
N2.HOG0011253	OG0009081	n0	Bany_04694-RA					XP_034831386.1	XP_039760656.1		
N2.HOG0011254	OG0009082	n0	Bany_00403-RA					XP_034841306.1	XP_039765704.1		
N2.HOG0011255	OG0009083	n0	Bany_06259-RA					XP_034827074.1	XP_039751111.1		
N2.HOG0011256	OG0009084	n0	Bany_09657-RA					XP_034834520.1, XP_034833927.1	XP_039757837.1		
N2.HOG0011257	OG0009085	n0	Bany_12095-RA					XP_034829636.1	XP_039749838.1		
N2.HOG0011258	OG0009086	n0	Bany_10206-RA					XP_034824483.1	XP_039749035.1		
N2.HOG0011259	OG0009087	n0	Bany_03842-RA					XP_034829569.1	XP_039762642.1		
N2.HOG0011260	OG0009088	n0	Bany_03006-RA					XP_034840226.1	XP_039746726.1		
N2.HOG0011261	OG0009089	n0	Bany_09662-RA					XP_034833875.1	XP_039757610.1		
N2.HOG0011262	OG0009090	n0	Bany_13960-RA					XP_034831305.1	XP_039755561.1		
N2.HOG0011263	OG0009091	n0	Bany_10912-RA					XP_034828584.1	XP_039750496.1		
N2.HOG0011264	OG0009092	n0	Bany_12100-RA					XP_034829540.1	XP_039749559.1		
N2.HOG0011265	OG0009093	n0	Bany_03008-RA					XP_034840231.1	XP_039746879.1		
N2.HOG0011266	OG0009094	n0	Bany_01300-RA					XP_034827760.1	XP_039752741.1		
N2.HOG0011267	OG0009095	n0	Bany_03009-RA					XP_034840232.1	XP_039746880.1		
N2.HOG0011268	OG0009096	n0	Bany_15734-RA					XP_034829365.1			
N2.HOG0011269	OG0009097	n0	Bany_03011-RA					XP_034840256.1	XP_039747299.1		
N2.HOG0011270	OG0009098	n0	Bany_11555-RA					XP_034835226.1	XP_039759249.1		
N2.HOG0011271	OG0009099	n0	Bany_07493-RA					XP_034839623.1			
N2.HOG0011272	OG0009100	n0	Bany_15151-RA					XP_034833127.1	XP_039758526.1		
N2.HOG0011273	OG0009101	n0	Bany_15737-RA					XP_034829348.1	XP_039754889.1		
N2.HOG0011274	OG0009102	n3						XP_034840263.1			
N2.HOG0011275	OG0009103	n0	Bany_07495-RA					XP_034839621.1	XP_039763997.1		
N2.HOG0011276	OG0009104	n0	Bany_08258-RA					XP_034830376.1	XP_039754566.1		
N2.HOG0011277	OG0009105	n0	Bany_06935-RA					XP_034838545.1	XP_039747841.1		
N2.HOG0011278	OG0009106	n0	Bany_08260-RA					XP_034830283.1	XP_039753882.1, XP_039753881.1		
N2.HOG0011279	OG0009107	n0	Bany_03016-RA					XP_034840234.1	XP_039747040.1		
N2.HOG0011280	OG0009108	n0	Bany_03019-RA					XP_034840235.1	XP_039747259.1		
N2.HOG0011281	OG0009109	n0	Bany_03020-RA					XP_034840257.1	XP_039746985.1		
N2.HOG0011282	OG0009110	n0	Bany_03021-RA					XP_034840241.1	XP_039746982.1		
N2.HOG0011283	OG0009111	n0	Bany_08262-RA					XP_034830286.1	XP_039754313.1		
N2.HOG0011284	OG0009112	n0	Bany_03023-RA					XP_034840229.1	XP_039747506.1		
N2.HOG0011285	OG0009113	n0	Bany_18030-RA					XP_034837290.1	XP_039760799.1		
N2.HOG0011286	OG0009114	n0	Bany_04704-RA					XP_034838021.1	XP_039756519.1		
N2.HOG0011287	OG0009115	n0	Bany_03031-RA					XP_034840216.1	XP_039746822.1		
N2.HOG0011288	OG0009116	n0	Bany_12110-RA					XP_034829804.1	XP_039749818.1		
N2.HOG0011289	OG0009117	n0	Bany_12112-RA					XP_034829794.1	XP_039749469.1		
N2.HOG0011290	OG0009118	n0	Bany_12113-RA					XP_034829802.1			
N2.HOG0011291	OG0009119	n0	Bany_18035-RA						XP_039760675.1		
N2.HOG0011292	OG0009120	n0	Bany_01314-RA								
N2.HOG0011293	OG0009121	n0	Bany_06950-RA						XP_039761699.1		
N2.HOG0011294	OG0009122	n0	Bany_06951-RA						XP_039761437.1		
N2.HOG0011295	OG0009123	n0	Bany_13971-RA					XP_034831490.1	XP_039755694.1		
N2.HOG0011296	OG0009124	n0	Bany_17289-RA					XP_034836214.1	XP_039759977.1		
N2.HOG0011297	OG0009125	n0	Bany_11569-RA								
N2.HOG0011298	OG0009126	n0	Bany_10223-RA					XP_034824287.1	XP_039749216.1		
N2.HOG0011299	OG0009127	n0	Bany_10224-RA					XP_034824275.1			
N2.HOG0011300	OG0009128	n0	Bany_03039-RA					XP_034840261.1	XP_039747173.1		
N2.HOG0011301	OG0009129	n0	Bany_10225-RA					XP_034824813.1	XP_039748773.1		
N2.HOG0011302	OG0009130	n0	Bany_03850-RA					XP_034829508.1	XP_039764551.1		
N2.HOG0011303	OG0009131	n0	Bany_04715-RA					XP_034837919.1	XP_039761103.1		
N2.HOG0011304	OG0009132	n0	Bany_08266-RA					XP_034830902.1	XP_039753981.1		
N2.HOG0011305	OG0009133	n0	Bany_03853-RA					XP_034829476.1	XP_039764550.1		
N2.HOG0011306	OG0009134	n0	Bany_03048-RA					XP_034840385.1	XP_039746687.1		
N2.HOG0011307	OG0009135	n0	Bany_08268-RA					XP_034830910.1	XP_039753982.1		
N2.HOG0011308	OG0009136	n0	Bany_00421-RA					XP_034824078.1	XP_039745413.1		
N2.HOG0011309	OG0009137	n0	Bany_13977-RA					XP_034831486.1	XP_039755987.1		
N2.HOG0011310	OG0009138	n0	Bany_03857-RA					XP_034825420.1	XP_039765164.1		
N2.HOG0011311	OG0009139	n0	Bany_01329-RA					XP_034827943.1	XP_039752361.1		
N2.HOG0011312	OG0009140	n0	Bany_04718-RA					XP_034837872.1	XP_039755576.1		
N2.HOG0011313	OG0009141	n0	Bany_07514-RA					XP_034839615.1			
N2.HOG0011314	OG0009142	n0	Bany_01336-RA					XP_034828280.1	XP_039752057.1		
N2.HOG0011315	OG0009143	n0	Bany_10233-RA					XP_034824325.1	XP_039748926.1		
N2.HOG0011316	OG0009144	n0	Bany_03053-RA					XP_034840386.1	XP_039746869.1		
N2.HOG0011317	OG0009145	n0	Bany_00429-RA					XP_034824076.1	XP_039745403.1		
N2.HOG0011318	OG0009146	n0	Bany_05559-RA					XP_034825564.1	XP_039745913.1		
N2.HOG0011319	OG0009147	n0	Bany_01338-RA					XP_034828277.1	XP_039752319.1		
N2.HOG0011320	OG0009148	n0	Bany_18051-RA					XP_034837279.1	XP_039760394.1		
N2.HOG0011321	OG0009149	n0	Bany_13980-RA					XP_034831612.1	XP_039755916.1		
N2.HOG0011322	OG0009150	n0	Bany_00435-RA					XP_034840978.1	XP_039745507.1		
N2.HOG0011323	OG0009151	n0	Bany_15755-RA					XP_034829143.1	XP_039755160.1		
N2.HOG0011324	OG0009152	n0	Bany_15756-RA					XP_034829159.1	XP_039754786.1		
N2.HOG0011325	OG0009153	n0	Bany_03058-RA					XP_034840236.1	XP_039747285.1		
N2.HOG0011326	OG0009154	n0	Bany_02270-RA					XP_034826200.1	XP_039747010.1		
N2.HOG0011327	OG0009155	n0	Bany_03059-RA					XP_034840215.1	XP_039746589.1		
N2.HOG0011328	OG0009156	n0	Bany_06968-RA					XP_034837707.1	XP_039761583.1		
N2.HOG0011329	OG0009157	n0	Bany_11586-RA					XP_034830830.1	XP_039759078.1		
N2.HOG0011330	OG0009158	n0	Bany_10926-RA					XP_034828659.1	XP_039750490.1		
N2.HOG0011331	OG0009159	n0	Bany_02273-RA					XP_034826534.1	XP_039750658.1		
N2.HOG0011332	OG0009160	n0	Bany_03060-RA					XP_034840244.1	XP_039746588.1		
N2.HOG0011333	OG0009161	n0	Bany_08283-RA					XP_034830695.1	XP_039754391.1		
N2.HOG0011334	OG0009162	n0	Bany_03061-RA					XP_034840387.1	XP_039747438.1		
N2.HOG0011335	OG0009163	n0	Bany_00438-RA					XP_034841016.1	XP_039745091.1		
N2.HOG0011336	OG0009164	n0	Bany_01347-RA					XP_034828256.1	XP_039752210.1		
N2.HOG0011337	OG0009165	n0	Bany_02274-RA					XP_034826535.1	XP_039750619.1, XP_039750627.1, XP_039750635.1		
N2.HOG0011338	OG0009166	n0	Bany_03064-RA					XP_034840228.1	XP_039747442.1		
N2.HOG0011339	OG0009167	n0	Bany_16742-RA								
N2.HOG0011340	OG0009168	n0	Bany_03065-RA					XP_034840219.1	XP_039747433.1		
N2.HOG0011341	OG0009169	n0	Bany_08985-RA					XP_034832285.1	XP_039752996.1		
N2.HOG0011342	OG0009170	n0	Bany_08289-RA					XP_034831003.1	XP_039754397.1		
N2.HOG0011343	OG0009171	n0	Bany_01351-RA					XP_034839076.1	XP_039762764.1		
N2.HOG0011344	OG0009172	n0	Bany_10253-RA					XP_034824646.1	XP_039748930.1		
N2.HOG0011345	OG0009173	n0	Bany_08987-RA					XP_034832283.1	XP_039753350.1		
N2.HOG0011346	OG0009174	n0	Bany_07530-RA					XP_034839329.1	XP_039763301.1		
N2.HOG0011347	OG0009175	n0	Bany_15767-RA						XP_039755154.1		
N2.HOG0011348	OG0009176	n0	Bany_02284-RA					XP_034826285.1	XP_039746984.1		
N2.HOG0011349	OG0009177	n0	Bany_00443-RA					XP_034823927.1	XP_039765771.1		
N2.HOG0011350	OG0009178	n0	Bany_08993-RA					XP_034832325.1	XP_039753309.1		
N2.HOG0011351	OG0009179	n0	Bany_04733-RA					XP_034833156.1	XP_039754776.1		
N2.HOG0011352	OG0009180	n0	Bany_10258-RA					XP_034824225.1			
N2.HOG0011353	OG0009181	n0	Bany_04734-RA					XP_034833147.1	XP_039754916.1		
N2.HOG0011354	OG0009182	n0	Bany_07534-RA					XP_034839797.1	XP_039763481.1		
N2.HOG0011355	OG0009183	n0	Bany_11602-RA					XP_034835616.1	XP_039759401.1		
N2.HOG0011356	OG0009184	n0	Bany_09691-RA					XP_034834059.1	XP_039757952.1		
N2.HOG0011357	OG0009185	n0	Bany_02290-RA					XP_034826540.1			
N2.HOG0011358	OG0009186	n0	Bany_03874-RA					XP_034829441.1	XP_039765217.1		
N2.HOG0011359	OG0009187	n0	Bany_12132-RA					XP_034830208.1	XP_039749855.1		
N2.HOG0011360	OG0009188	n0	Bany_10261-RA					XP_034824181.1	XP_039748525.1		
N2.HOG0011361	OG0009189	n0	Bany_10262-RA					XP_034824184.1, XP_034824185.1	XP_039748526.1		
N2.HOG0011362	OG0009190	n0	Bany_15775-RA					XP_034829300.1	XP_039754814.1, XP_039754813.1		
N2.HOG0011363	OG0009191	n0	Bany_15175-RA					XP_034833537.1	XP_039758232.1		
N2.HOG0011364	OG0009192	n0	Bany_03071-RA					XP_034840639.1	XP_039747283.1		
N2.HOG0011365	OG0009193	n0	Bany_09003-RA					XP_034831767.1	XP_039753277.1		
N2.HOG0011366	OG0009194	n0	Bany_15781-RA					XP_034829451.1	XP_039755220.1		
N2.HOG0011367	OG0009195	n0	Bany_04748-RA					XP_034836178.1			
N2.HOG0011368	OG0009196	n0	Bany_15179-RA					XP_034833540.1	XP_039758658.1		
N2.HOG0011369	OG0009197	n0	Bany_10929-RA					XP_034828411.1	XP_039750692.1		
N2.HOG0011370	OG0009198	n0	Bany_15783-RA					XP_034829392.1	XP_039754753.1		
N2.HOG0011371	OG0009199	n0	Bany_10273-RA					XP_034824964.1	XP_039749147.1		
N2.HOG0011372	OG0009200	n0	Bany_10274-RA					XP_034824801.1	XP_039748896.1		
N2.HOG0011373	OG0009201	n0	Bany_15187-RA					XP_034833125.1	XP_039758264.1		
N2.HOG0011374	OG0009202	n0	Bany_03877-RA					XP_034825668.1	XP_039762738.1		
N2.HOG0011375	OG0009203	n0	Bany_00458-RA					XP_034840989.1	XP_039745319.1		
N2.HOG0011376	OG0009204	n0	Bany_10935-RA					XP_034828580.1	XP_039750258.1		
N2.HOG0011377	OG0009205	n0	Bany_14656-RA					XP_034834978.1			
N2.HOG0011378	OG0009206	n0	Bany_03081-RA					XP_034840047.1	XP_039747081.1		
N2.HOG0011379	OG0009207	n0	Bany_06986-RA					XP_034837508.1	XP_039761742.1		
N2.HOG0011380	OG0009208	n0	Bany_04757-RA					XP_034834863.1	XP_039761767.1		
N2.HOG0011381	OG0009209	n0	Bany_17669-RA					XP_034836791.1	XP_039761175.1		
N2.HOG0011382	OG0009210	n0	Bany_03087-RA					XP_034840049.1	XP_039746689.1		
N2.HOG0011383	OG0009211	n0	Bany_01376-RA								
N2.HOG0011384	OG0009212	n6	Bany_01377-RA					XP_034827821.1			
N2.HOG0011385	OG0009213	n0	Bany_03088-RA					XP_034840066.1	XP_039747097.1		
N2.HOG0011386	OG0009214	n0	Bany_03089-RA					XP_034840068.1	XP_039747178.1		
N2.HOG0011387	OG0009215	n0	Bany_03090-RA					XP_034840071.1	XP_039747177.1		
N2.HOG0011388	OG0009216	n0	Bany_03091-RA					XP_034840050.1	XP_039746856.1		
N2.HOG0011389	OG0009217	n0	Bany_03092-RA					XP_034840065.1	XP_039746863.1		
N2.HOG0011390	OG0009218	n0	Bany_03880-RA					XP_034824025.1	XP_039762751.1		
N2.HOG0011391	OG0009219	n2	Bany_06991-RA						XP_039761407.1		
N2.HOG0011392	OG0009219	n5							XP_039761406.1		
N2.HOG0011393	OG0009220	n0	Bany_15203-RA					XP_034833176.1	XP_039758659.1		
N2.HOG0011394	OG0009221	n0	Bany_13398-RA					XP_034832745.1	XP_039756855.1		
N2.HOG0011395	OG0009222	n0	Bany_16781-RA					XP_034836652.1	XP_039748171.1		
N2.HOG0011396	OG0009223	n0	Bany_12142-RA					XP_034829886.1	XP_039749700.1		
N2.HOG0011397	OG0009224	n0	Bany_09014-RA					XP_034832306.1	XP_039752974.1		
N2.HOG0011398	OG0009225	n0	Bany_03096-RA					XP_034840042.1	XP_039747305.1		
N2.HOG0011399	OG0009226	n0	Bany_00466-RA					XP_034841144.1	XP_039745397.1		
N2.HOG0011400	OG0009227	n0	Bany_03097-RA					XP_034840064.1	XP_039747432.1		
N2.HOG0011401	OG0009228	n0	Bany_03098-RA					XP_034840052.1	XP_039746616.1		
N2.HOG0011402	OG0009229	n0	Bany_10287-RA, Bany_10288-RA					XP_034824794.1	XP_039749144.1		
N2.HOG0011403	OG0009230	n0	Bany_02317-RA, Bany_02315-RA					XP_034826243.1	XP_039750217.1		
N2.HOG0011404	OG0009231	n0	Bany_09018-RA					XP_034832030.1	XP_039753653.1		
N2.HOG0011405	OG0009232	n0	Bany_03099-RA					XP_034840070.1	XP_039746617.1		
N2.HOG0011406	OG0009233	n0	Bany_09707-RA					XP_034833760.1	XP_039757874.1		
N2.HOG0011407	OG0009234	n0	Bany_15208-RA					XP_034833631.1	XP_039758826.1		
N2.HOG0011408	OG0009235	n0	Bany_05573-RA					XP_034825039.1	XP_039745634.1		
N2.HOG0011409	OG0009236	n0	Bany_15209-RA					XP_034833157.1			
N2.HOG0011410	OG0009237	n0	Bany_03889-RA					XP_034829638.1	XP_039765157.1		
N2.HOG0011411	OG0009238	n0	Bany_13408-RA					XP_034832769.1	XP_039756758.1		
N2.HOG0011412	OG0009239	n0	Bany_00474-RA					XP_034840995.1	XP_039745097.1		
N2.HOG0011413	OG0009240	n0	Bany_16791-RA					XP_034836370.1	XP_039748401.1		
N2.HOG0011414	OG0009241	n0	Bany_03890-RA					XP_034829053.1	XP_039765235.1		
N2.HOG0011415	OG0009242	n0	Bany_15212-RA					XP_034833532.1	XP_039758247.1		
N2.HOG0011416	OG0009243	n0	Bany_01386-RA					XP_034827586.1	XP_039752367.1		
N2.HOG0011417	OG0009244	n0	Bany_13413-RA, Bany_13415-RA					XP_034832775.1	XP_039757147.1, XP_039757146.1		
N2.HOG0011418	OG0009245	n0	Bany_05574-RA					XP_034825724.1	XP_039745686.1		
N2.HOG0011419	OG0009246	n0	Bany_12146-RA					XP_034829887.1	XP_039749759.1		
N2.HOG0011420	OG0009247	n0	Bany_01390-RA					XP_034827587.1	XP_039752071.1		
N2.HOG0011421	OG0009248	n0	Bany_10294-RA					XP_034824821.1	XP_039748905.1		
N2.HOG0011422	OG0009249	n0	Bany_03101-RA					XP_034840059.1	XP_039747013.1		
N2.HOG0011423	OG0009250	n0	Bany_08325-RA					XP_034830365.1	XP_039754041.1		
N2.HOG0011424	OG0009251	n0	Bany_01394-RA					XP_034827580.1	XP_039752147.1		
N2.HOG0011425	OG0009252	n0	Bany_12149-RA					XP_034829669.1	XP_039749536.1		
N2.HOG0011426	OG0009253	n0	Bany_08327-RA					XP_034830491.1	XP_039754202.1		
N2.HOG0011427	OG0009254	n0	Bany_16799-RA					XP_034836525.1	XP_039747778.1		
N2.HOG0011428	OG0009255	n0	Bany_00482-RA					XP_034824163.1	XP_039745520.1		
N2.HOG0011429	OG0009256	n0	Bany_13418-RA						XP_039757060.1		
N2.HOG0011430	OG0009257	n0	Bany_01400-RA					XP_034827847.1	XP_039752437.1		
N2.HOG0011431	OG0009258	n0	Bany_14672-RA					XP_034834803.1	XP_039756262.1		
N2.HOG0011432	OG0009259	n0	Bany_03103-RA					XP_034840670.1	XP_039747399.1		
N2.HOG0011433	OG0009260	n0	Bany_17675-RA					XP_034836780.1	XP_039761168.1		
N2.HOG0011434	OG0009261	n0	Bany_15217-RA					XP_034833182.1	XP_039758684.1		
N2.HOG0011435	OG0009262	n0	Bany_09730-RA					XP_034833736.1	XP_039757722.1		
N2.HOG0011436	OG0009263	n0	Bany_02322-RA					XP_034825976.1	XP_039745623.1		
N2.HOG0011437	OG0009264	n0	Bany_02323-RA					XP_034825975.1	XP_039745610.1		
N2.HOG0011438	OG0009265	n0	Bany_11621-RA					XP_034835562.1	XP_039759605.1		
N2.HOG0011439	OG0009266	n0	Bany_14676-RA					XP_034834336.1	XP_039756316.1		
N2.HOG0011440	OG0009267	n0	Bany_01406-RA					XP_034827410.1	XP_039752617.1		
N2.HOG0011441	OG0009268	n0	Bany_09732-RA					XP_034833754.1	XP_039757767.1		
N2.HOG0011442	OG0009269	n0	Bany_03106-RA					XP_034840671.1	XP_039747400.1		
N2.HOG0011443	OG0009270	n0	Bany_03108-RA					XP_034840677.1	XP_039747402.1		
N2.HOG0011444	OG0009271	n0	Bany_14679-RA					XP_034834610.1	XP_039756183.1		
N2.HOG0011445	OG0009272	n0	Bany_00489-RA					XP_034841096.1	XP_039765752.1		
N2.HOG0011446	OG0009273	n0	Bany_13994-RA					XP_034831633.1	XP_039755797.1		
N2.HOG0011447	OG0009274	n0	Bany_07572-RA					XP_034839370.1	XP_039763419.1		
N2.HOG0011448	OG0009275	n0	Bany_09738-RA					XP_034833874.1	XP_039757587.1		
N2.HOG0011449	OG0009276	n0	Bany_03912-RA					XP_034841556.1	XP_039765270.1		
N2.HOG0011450	OG0009277	n0	Bany_13426-RA					XP_034832918.1	XP_039757109.1		
N2.HOG0011451	OG0009278	n0	Bany_03112-RA					XP_034840089.1	XP_039746886.1		
N2.HOG0011452	OG0009279	n0	Bany_03113-RA					XP_034840090.1	XP_039747380.1		
N2.HOG0011453	OG0009280	n0	Bany_15227-RA					XP_034833637.1	XP_039758625.1		
N2.HOG0011454	OG0009281	n0	Bany_07577-RA					XP_034839323.1	XP_039764181.1		
N2.HOG0011455	OG0009282	n0	Bany_14685-RA					XP_034834637.1	XP_039756325.1		
N2.HOG0011456	OG0009283	n0	Bany_15229-RA					XP_034833649.1	XP_039758632.1		
N2.HOG0011457	OG0009284	n0	Bany_16806-RA					XP_034836527.1	XP_039748117.1		
N2.HOG0011458	OG0009285	n0	Bany_03921-RA					XP_034827682.1	XP_039763137.1		
N2.HOG0011459	OG0009286	n0	Bany_03922-RA					XP_034827669.1	XP_039763163.1		
N2.HOG0011460	OG0009287	n0	Bany_17319-RA					XP_034835913.1	XP_039760057.1		
N2.HOG0011461	OG0009288	n0	Bany_11639-RA					XP_034835172.1	XP_039759137.1		
N2.HOG0011462	OG0009289	n0	Bany_13427-RA					XP_034832903.1	XP_039757322.1		
N2.HOG0011463	OG0009290	n0	Bany_03114-RA					XP_034840392.1	XP_039747216.1		
N2.HOG0011464	OG0009291	n0	Bany_03925-RA					XP_034824787.1	XP_039765167.1		
N2.HOG0011465	OG0009292	n0	Bany_14006-RA					XP_034831176.1	XP_039755706.1		
N2.HOG0011466	OG0009293	n0	Bany_03116-RA					XP_034840724.1	XP_039747343.1		
N2.HOG0011467	OG0009294	n0	Bany_05602-RA					XP_034825088.1	XP_039745627.1		
N2.HOG0011468	OG0009295	n0	Bany_00519-RA					XP_034841435.1	XP_039765529.1		
N2.HOG0011469	OG0009296	n0	Bany_18094-RA					XP_034837072.1	XP_039760854.1		
N2.HOG0011470	OG0009297	n0	Bany_09029-RA					XP_034832125.1	XP_039753291.1		
N2.HOG0011471	OG0009298	n0	Bany_14688-RA					XP_034834901.1	XP_039756544.1		
N2.HOG0011472	OG0009299	n0	Bany_06325-RA					XP_034827086.1	XP_039751490.1		
N2.HOG0011473	OG0009300	n0	Bany_03121-RA					XP_034840307.1	XP_039746671.1		
N2.HOG0011474	OG0009301	n0	Bany_03936-RA					XP_034836896.1	XP_039764512.1		
N2.HOG0011475	OG0009302	n0	Bany_14012-RA					XP_034831443.1	XP_039755424.1		
