Orthogroup	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
OG0021251					JC_00702-RA				
OG0021252					JC_00713-RA				
OG0021253					JC_00717-RA				
OG0021254					JC_00718-RA				
OG0021255					JC_00738-RA				
OG0021256					JC_00768-RA				
OG0021257					JC_00798-RA				
OG0021258					JC_00806-RA				
OG0021259					JC_00819-RA				
OG0021260					JC_00826-RA				
OG0021261					JC_00833-RA				
OG0021262					JC_09825-RA				
OG0021263					JC_09826-RA				
OG0021264					JC_09834-RA				
OG0021265					JC_09857-RA				
OG0021266					JC_09858-RA				
OG0021267					JC_09882-RA				
OG0021268					JC_09915-RA				
OG0021269					JC_09920-RA				
OG0021270					JC_09926-RA				
OG0021271					JC_09927-RA				
OG0021272					JC_09953-RA				
OG0021273					JC_09956-RA				
OG0021274					JC_09962-RA				
OG0021275					JC_09977-RA				
OG0021276					JC_09996-RA				
OG0021277					JC_09998-RA				
OG0021278					JC_09999-RA				
OG0021279					JC_10000-RA				
OG0021280					JC_10002-RA				
OG0021281					JC_10003-RA				
OG0021282					JC_10015-RA				
OG0021283					JC_10017-RA				
OG0021284					JC_10030-RA				
OG0021285					JC_10033-RA				
OG0021286					JC_10042-RA				
OG0021287					JC_10051-RA				
OG0021288					JC_10062-RA				
OG0021289					JC_10063-RA				
OG0021290					JC_10064-RA				
OG0021291					JC_10065-RA				
OG0021292					JC_10071-RA				
OG0021293					JC_10080-RA				
OG0021294					JC_10083-RA				
OG0021295					JC_10087-RA				
OG0021296					JC_10104-RA				
OG0021297					JC_10105-RA				
OG0021298					JC_10108-RA				
OG0021299					JC_10113-RA				
OG0021300					JC_10124-RA				
OG0021301					JC_10128-RA				
OG0021302					JC_10129-RA				
OG0021303					JC_10142-RA				
OG0021304					JC_10151-RA				
OG0021305					JC_10167-RA				
OG0021306					JC_10172-RA				
OG0021307					JC_10173-RA				
OG0021308					JC_10179-RA				
OG0021309					JC_10185-RA				
OG0021310					JC_10190-RA				
OG0021311					JC_10209-RA				
OG0021312					JC_10227-RA				
OG0021313					JC_10233-RA				
OG0021314					JC_10234-RA				
OG0021315					JC_10235-RA				
OG0021316					JC_10250-RA				
OG0021317					JC_10284-RA				
OG0021318					JC_10288-RA				
OG0021319					JC_10290-RA				
OG0021320					JC_10301-RA				
OG0021321					JC_10304-RA				
OG0021322					JC_10305-RA				
OG0021323					JC_10306-RA				
OG0021324					JC_10309-RA				
OG0021325					JC_10343-RA				
OG0021326					JC_10350-RA				
OG0021327					JC_10371-RA				
OG0021328					JC_10412-RA				
OG0021329					JC_10428-RA				
OG0021330					JC_10442-RA				
OG0021331					JC_10455-RA				
OG0021332					JC_09176-RA				
OG0021333					JC_09186-RA				
OG0021334					JC_09187-RA				
OG0021335					JC_09201-RA				
OG0021336					JC_09205-RA				
OG0021337					JC_09207-RA				
OG0021338					JC_09218-RA				
OG0021339					JC_09245-RA				
OG0021340					JC_09248-RA				
OG0021341					JC_09250-RA				
OG0021342					JC_09323-RA				
OG0021343					JC_09334-RA				
OG0021344					JC_09340-RA				
OG0021345					JC_09348-RA				
OG0021346					JC_09350-RA				
OG0021347					JC_09358-RA				
OG0021348					JC_09360-RA				
OG0021349					JC_09361-RA				
OG0021350					JC_09364-RA				
OG0021351					JC_09371-RA				
OG0021352					JC_09376-RA				
OG0021353					JC_09393-RA				
OG0021354					JC_09400-RA				
OG0021355					JC_09403-RA				
OG0021356					JC_09418-RA				
OG0021357					JC_09424-RA				
OG0021358					JC_09436-RA				
OG0021359					JC_09438-RA				
OG0021360					JC_09443-RA				
OG0021361					JC_09445-RA				
OG0021362					JC_09446-RA				
OG0021363					JC_09462-RA				
OG0021364					JC_09475-RA				
OG0021365					JC_09492-RA				
OG0021366					JC_09495-RA				
OG0021367					JC_09507-RA				
OG0021368					JC_09508-RA				
OG0021369					JC_09509-RA				
OG0021370					JC_09554-RA				
OG0021371					JC_09561-RA				
OG0021372					JC_09567-RA				
OG0021373					JC_09581-RA				
OG0021374					JC_09583-RA				
OG0021375					JC_09595-RA				
OG0021376					JC_09596-RA				
OG0021377					JC_09599-RA				
OG0021378					JC_09615-RA				
OG0021379					JC_09619-RA				
OG0021380					JC_09622-RA				
OG0021381					JC_09625-RA				
OG0021382					JC_09643-RA				
OG0021383					JC_09645-RA				
OG0021384					JC_09661-RA				
OG0021385					JC_09683-RA				
OG0021386					JC_09697-RA				
OG0021387					JC_09703-RA				
OG0021388					JC_09716-RA				
OG0021389					JC_09728-RA				
OG0021390					JC_09732-RA				
OG0021391					JC_09737-RA				
OG0021392					JC_09738-RA				
OG0021393					JC_09739-RA				
OG0021394					JC_09743-RA				
OG0021395					JC_09744-RA				
OG0021396					JC_09747-RA				
OG0021397					JC_09754-RA				
OG0021398					JC_09755-RA				
OG0021399					JC_09758-RA				
OG0021400					JC_09760-RA				
OG0021401					JC_09765-RA				
OG0021402					JC_09769-RA				
OG0021403					JC_09778-RA				
OG0021404					JC_09779-RA				
OG0021405					JC_09785-RA				
OG0021406					JC_09805-RA				
OG0021407					JC_09806-RA				
OG0021408					JC_09811-RA				
OG0021409					JC_09814-RA				
OG0021410					JC_09816-RA				
OG0021411					JC_15790-RA				
OG0021412					JC_15809-RA				
OG0021413					JC_15825-RA				
OG0021414					JC_15839-RA				
OG0021415					JC_15843-RA				
OG0021416					JC_15857-RA				
OG0021417					JC_15858-RA				
OG0021418					JC_15861-RA				
OG0021419					JC_15864-RA				
OG0021420					JC_15880-RA				
OG0021421					JC_15905-RA				
OG0021422					JC_15908-RA				
OG0021423					JC_15912-RA				
OG0021424					JC_15913-RA				
OG0021425					JC_15928-RA				
OG0021426					JC_15940-RA				
OG0021427					JC_15943-RA				
OG0021428					JC_15955-RA				
OG0021429					JC_15961-RA				
OG0021430					JC_15969-RA				
OG0021431					JC_15975-RA				
OG0021432					JC_15981-RA				
OG0021433					JC_16000-RA				
OG0021434					JC_16002-RA				
OG0021435					JC_16007-RA				
OG0021436					JC_16016-RA				
OG0021437					JC_16019-RA				
OG0021438					JC_16041-RA				
OG0021439					JC_16053-RA				
OG0021440					JC_16054-RA				
OG0021441					JC_16096-RA				
OG0021442					JC_16097-RA				
OG0021443					JC_16107-RA				
OG0021444					JC_16111-RA				
OG0021445					JC_16123-RA				
OG0021446					JC_15515-RA				
OG0021447					JC_15520-RA				
OG0021448					JC_15523-RA				
OG0021449					JC_15524-RA				
OG0021450					JC_15529-RA				
OG0021451					JC_15531-RA				
OG0021452					JC_15532-RA				
OG0021453					JC_15548-RA				
OG0021454					JC_15570-RA				
OG0021455					JC_15576-RA				
OG0021456					JC_15585-RA				
OG0021457					JC_15605-RA				
OG0021458					JC_15606-RA				
OG0021459					JC_15612-RA				
OG0021460					JC_15613-RA				
OG0021461					JC_15614-RA				
OG0021462					JC_15616-RA				
OG0021463					JC_15617-RA				
OG0021464					JC_15621-RA				
OG0021465					JC_15625-RA				
OG0021466					JC_15632-RA				
OG0021467					JC_15641-RA				
OG0021468					JC_15652-RA				
OG0021469					JC_15654-RA				
OG0021470					JC_15663-RA				
OG0021471					JC_15677-RA				
OG0021472					JC_15687-RA				
OG0021473					JC_15690-RA				
OG0021474					JC_15696-RA				
OG0021475					JC_15700-RA				
OG0021476					JC_15711-RA				
OG0021477					JC_15715-RA				
OG0021478					JC_15753-RA				
OG0021479					JC_15761-RA				
OG0021480					JC_15767-RA				
OG0021481					JC_15772-RA				
OG0021482					JC_15776-RA				
OG0021483					JC_15780-RA				
OG0021484					JC_06076-RA				
OG0021485					JC_06080-RA				
OG0021486					JC_06094-RA				
OG0021487					JC_06105-RA				
OG0021488					JC_06109-RA				
OG0021489					JC_06117-RA				
OG0021490					JC_06124-RA				
OG0021491					JC_06127-RA				
OG0021492					JC_06151-RA				
OG0021493					JC_06152-RA				
OG0021494					JC_06168-RA				
OG0021495					JC_06195-RA				
OG0021496					JC_06217-RA				
OG0021497					JC_06245-RA				
OG0021498					JC_06258-RA				
OG0021499					JC_06265-RA				
OG0021500					JC_06274-RA				
OG0021501					JC_06278-RA				
OG0021502					JC_06280-RA				
OG0021503					JC_06282-RA				
OG0021504					JC_06302-RA				
OG0021505					JC_06308-RA				
OG0021506					JC_06310-RA				
OG0021507					JC_06313-RA				
OG0021508					JC_06322-RA				
OG0021509					JC_06341-RA				
OG0021510					JC_06343-RA				
OG0021511					JC_06357-RA				
OG0021512					JC_06360-RA				
OG0021513					JC_06361-RA				
OG0021514					JC_06388-RA				
OG0021515					JC_06394-RA				
OG0021516					JC_06395-RA				
OG0021517					JC_06397-RA				
OG0021518					JC_06403-RA				
OG0021519					JC_06405-RA				
OG0021520					JC_06409-RA				
OG0021521					JC_06412-RA				
OG0021522					JC_06413-RA				
OG0021523					JC_06433-RA				
OG0021524					JC_06448-RA				
OG0021525					JC_06451-RA				
OG0021526					JC_06455-RA				
OG0021527					JC_06469-RA				
OG0021528					JC_06485-RA				
OG0021529					JC_06502-RA				
OG0021530					JC_06508-RA				
OG0021531					JC_06525-RA				
OG0021532					JC_06532-RA				
OG0021533					JC_06535-RA				
OG0021534					JC_06540-RA				
OG0021535					JC_06545-RA				
OG0021536					JC_06554-RA				
OG0021537					JC_06558-RA				
OG0021538					JC_06563-RA				
OG0021539					JC_06570-RA				
OG0021540					JC_06580-RA				
OG0021541					JC_06591-RA				
OG0021542					JC_06603-RA				
OG0021543					JC_06611-RA				
OG0021544					JC_06633-RA				
OG0021545					JC_06634-RA				
OG0021546					JC_06647-RA				
OG0021547					JC_06651-RA				
OG0021548					JC_05615-RA				
OG0021549					JC_05624-RA				
OG0021550					JC_05625-RA				
OG0021551					JC_05641-RA				
OG0021552					JC_05662-RA				
OG0021553					JC_05677-RA				
OG0021554					JC_05691-RA				
OG0021555					JC_05693-RA				
OG0021556					JC_05695-RA				
OG0021557					JC_05701-RA				
OG0021558					JC_05708-RA				
OG0021559					JC_05718-RA				
OG0021560					JC_05745-RA				
OG0021561					JC_05747-RA				
OG0021562					JC_05771-RA				
OG0021563					JC_05799-RA				
OG0021564					JC_05809-RA				
OG0021565					JC_05813-RA				
OG0021566					JC_05830-RA				
OG0021567					JC_05833-RA				
OG0021568					JC_05844-RA				
OG0021569					JC_05867-RA				
OG0021570					JC_05875-RA				
OG0021571					JC_05881-RA				
OG0021572					JC_05883-RA				
OG0021573					JC_05884-RA				
OG0021574					JC_05887-RA				
OG0021575					JC_05889-RA				
OG0021576					JC_05917-RA				
OG0021577					JC_05926-RA				
OG0021578					JC_05927-RA				
OG0021579					JC_05931-RA				
OG0021580					JC_05942-RA				
OG0021581					JC_05968-RA				
OG0021582					JC_05971-RA				
OG0021583					JC_05981-RA				
OG0021584					JC_05983-RA				
OG0021585					JC_05998-RA				
OG0021586					JC_06012-RA				
OG0021587					JC_06024-RA				
OG0021588					JC_06050-RA				
OG0021589					JC_06056-RA				
OG0021590					JC_06062-RA				
OG0021591					JC_06073-RA				
OG0021592					JC_05099-RA				
OG0021593					JC_05100-RA				
OG0021594					JC_05113-RA				
OG0021595					JC_05125-RA				
OG0021596					JC_05126-RA				
OG0021597					JC_05130-RA				
OG0021598					JC_05132-RA				
OG0021599					JC_05137-RA				
OG0021600					JC_05177-RA				
OG0021601					JC_05190-RA				
OG0021602					JC_05210-RA				
OG0021603					JC_05211-RA				
OG0021604					JC_05212-RA				
OG0021605					JC_05229-RA				
OG0021606					JC_05242-RA				
OG0021607					JC_05248-RA				
OG0021608					JC_05249-RA				
OG0021609					JC_05250-RA				
OG0021610					JC_05256-RA				
OG0021611					JC_05270-RA				
OG0021612					JC_05271-RA				
OG0021613					JC_05274-RA				
OG0021614					JC_05307-RA				
OG0021615					JC_05340-RA				
OG0021616					JC_05344-RA				
OG0021617					JC_05360-RA				
OG0021618					JC_05369-RA				
OG0021619					JC_05370-RA				
OG0021620					JC_05380-RA				
OG0021621					JC_05381-RA				
OG0021622					JC_05382-RA				
OG0021623					JC_05383-RA				
OG0021624					JC_05386-RA				
OG0021625					JC_05406-RA				
OG0021626					JC_05419-RA				
OG0021627					JC_05424-RA				
OG0021628					JC_05436-RA				
OG0021629					JC_05466-RA				
OG0021630					JC_05467-RA				
OG0021631					JC_05476-RA				
OG0021632					JC_05477-RA				
OG0021633					JC_05483-RA				
OG0021634					JC_05490-RA				
OG0021635					JC_05492-RA				
OG0021636					JC_05517-RA				
OG0021637					JC_05525-RA				
OG0021638					JC_05539-RA				
OG0021639					JC_05540-RA				
OG0021640					JC_05573-RA				
OG0021641					JC_05596-RA				
OG0021642					JC_05608-RA				
OG0021643					JC_02980-RA				
OG0021644					JC_02998-RA				
OG0021645					JC_03056-RA				
OG0021646					JC_03061-RA				
OG0021647					JC_03080-RA				
OG0021648					JC_03084-RA				
OG0021649					JC_03092-RA				
OG0021650					JC_03107-RA				
OG0021651					JC_03109-RA				
OG0021652					JC_03111-RA				
OG0021653					JC_03127-RA				
OG0021654					JC_03130-RA				
OG0021655					JC_03135-RA				
OG0021656					JC_03138-RA				
OG0021657					JC_03151-RA				
OG0021658					JC_03158-RA				
OG0021659					JC_03160-RA				
OG0021660					JC_03161-RA				
OG0021661					JC_03162-RA				
OG0021662					JC_03164-RA				
OG0021663					JC_03165-RA				
OG0021664					JC_03166-RA				
OG0021665					JC_03167-RA				
OG0021666					JC_03187-RA				
OG0021667					JC_03201-RA				
OG0021668					JC_03205-RA				
OG0021669					JC_03212-RA				
OG0021670					JC_03217-RA				
OG0021671					JC_03235-RA				
OG0021672					JC_03251-RA				
OG0021673					JC_03283-RA				
OG0021674					JC_03292-RA				
OG0021675					JC_03295-RA				
OG0021676					JC_03296-RA				
OG0021677					JC_03298-RA				
OG0021678					JC_03344-RA				
OG0021679					JC_03380-RA				
OG0021680					JC_03405-RA				
OG0021681					JC_03408-RA				
OG0021682					JC_03412-RA				
OG0021683					JC_03420-RA				
OG0021684					JC_03429-RA				
OG0021685					JC_03455-RA				
OG0021686					JC_03457-RA				
OG0021687					JC_03459-RA				
OG0021688					JC_03472-RA				
OG0021689					JC_03480-RA				
OG0021690					JC_03496-RA				
OG0021691					JC_03500-RA				
OG0021692					JC_03516-RA				
OG0021693					JC_03521-RA				
OG0021694					JC_03522-RA				
OG0021695					JC_03539-RA				
OG0021696					JC_03556-RA				
OG0021697					JC_03562-RA				
OG0021698					JC_03569-RA				
OG0021699					JC_03585-RA				
OG0021700					JC_03589-RA				
OG0021701					JC_03591-RA				
OG0021702					JC_03601-RA				
OG0021703					JC_03603-RA				
OG0021704					JC_03604-RA				
OG0021705					JC_03614-RA				
OG0021706					JC_03635-RA				
OG0021707					JC_11557-RA				
OG0021708					JC_11563-RA				
OG0021709					JC_11574-RA				
OG0021710					JC_11580-RA				
OG0021711					JC_11582-RA				
OG0021712					JC_11583-RA				
OG0021713					JC_11588-RA				
OG0021714					JC_11611-RA				
OG0021715					JC_11615-RA				
OG0021716					JC_11626-RA				
OG0021717					JC_11636-RA				
OG0021718					JC_11646-RA				
OG0021719					JC_11655-RA				
OG0021720					JC_11658-RA				
OG0021721					JC_11677-RA				
OG0021722					JC_11680-RA				
OG0021723					JC_11691-RA				
OG0021724					JC_11706-RA				
OG0021725					JC_11714-RA				
OG0021726					JC_11722-RA				
OG0021727					JC_11749-RA				
OG0021728					JC_11764-RA				
OG0021729					JC_11765-RA				
OG0021730					JC_11793-RA				
OG0021731					JC_11799-RA				
OG0021732					JC_11800-RA				
OG0021733					JC_11813-RA				
OG0021734					JC_11818-RA				
OG0021735					JC_11827-RA				
OG0021736					JC_11830-RA				
OG0021737					JC_11873-RA				
OG0021738					JC_11878-RA				
OG0021739					JC_11881-RA				
OG0021740					JC_11882-RA				
OG0021741					JC_11885-RA				
OG0021742					JC_11895-RA				
OG0021743					JC_11904-RA				
OG0021744					JC_11913-RA				
OG0021745					JC_11919-RA				
OG0021746					JC_11926-RA				
OG0021747					JC_11929-RA				
OG0021748					JC_11991-RA				
OG0021749					JC_12000-RA				
OG0021750					JC_12017-RA				
OG0021751					JC_12082-RA				
OG0021752					JC_12087-RA				
OG0021753					JC_12088-RA				
OG0021754					JC_12093-RA				
OG0021755					JC_12094-RA				
OG0021756					JC_12109-RA				
OG0021757					JC_12115-RA				
OG0021758					JC_12122-RA				
OG0021759					JC_12126-RA				
OG0021760					JC_12128-RA				
OG0021761					JC_12149-RA				
OG0021762					JC_12162-RA				
OG0021763					JC_12163-RA				
OG0021764					JC_12170-RA				
OG0021765					JC_12172-RA				
OG0021766					JC_12175-RA				
OG0021767					JC_12184-RA				
OG0021768					JC_12192-RA				
OG0021769					JC_12208-RA				
OG0021770					JC_12214-RA				
OG0021771					JC_12215-RA				
OG0021772					JC_12222-RA				
OG0021773					JC_15067-RA				
OG0021774					JC_15107-RA				
OG0021775					JC_04390-RA				
OG0021776					JC_04393-RA				
OG0021777					JC_04398-RA				
OG0021778					JC_04408-RA				
OG0021779					JC_04429-RA				
OG0021780					JC_04430-RA				
OG0021781					JC_04432-RA				
OG0021782					JC_04434-RA				
OG0021783					JC_04435-RA				
OG0021784					JC_04436-RA				
OG0021785					JC_04444-RA				
OG0021786					JC_04446-RA				
OG0021787					JC_04468-RA				
OG0021788					JC_04476-RA				
OG0021789					JC_04481-RA				
OG0021790					JC_04482-RA				
OG0021791					JC_04483-RA				
OG0021792					JC_04484-RA				
OG0021793					JC_04486-RA				
OG0021794					JC_04490-RA				
OG0021795					JC_04493-RA				
OG0021796					JC_04498-RA				
OG0021797					JC_04540-RA				
OG0021798					JC_04555-RA				
OG0021799					JC_04631-RA				
OG0021800					JC_04643-RA				
OG0021801					JC_04655-RA				
OG0021802					JC_04656-RA				
OG0021803					JC_04681-RA				
OG0021804					JC_04682-RA				
OG0021805					JC_04683-RA				
OG0021806					JC_04719-RA				
OG0021807					JC_04725-RA				
OG0021808					JC_04727-RA				
OG0021809					JC_04728-RA				
OG0021810					JC_04729-RA				
OG0021811					JC_04731-RA				
OG0021812					JC_04739-RA				
OG0021813					JC_04747-RA				
OG0021814					JC_04766-RA				
OG0021815					JC_04784-RA				
OG0021816					JC_04802-RA				
OG0021817					JC_04804-RA				
OG0021818					JC_04838-RA				
OG0021819					JC_04848-RA				
OG0021820					JC_04857-RA				
OG0021821					JC_04859-RA				
OG0021822					JC_04877-RA				
OG0021823					JC_04878-RA				
OG0021824					JC_04892-RA				
OG0021825					JC_04897-RA				
OG0021826					JC_04907-RA				
OG0021827					JC_04913-RA				
OG0021828					JC_04918-RA				
OG0021829					JC_04936-RA				
OG0021830					JC_04938-RA				
OG0021831					JC_04984-RA				
OG0021832					JC_05001-RA				
OG0021833					JC_05004-RA				
OG0021834					JC_05005-RA				
OG0021835					JC_05034-RA				
OG0021836					JC_05055-RA				
OG0021837					JC_05065-RA				
OG0021838					JC_05080-RA				
OG0021839					JC_12836-RA				
OG0021840					JC_12840-RA				
OG0021841					JC_12843-RA				
OG0021842					JC_12844-RA				
OG0021843					JC_12854-RA				
OG0021844					JC_12875-RA				
OG0021845					JC_12884-RA				
OG0021846					JC_12891-RA				
OG0021847					JC_12893-RA				
OG0021848					JC_12905-RA				
OG0021849					JC_12907-RA				
OG0021850					JC_12908-RA				
OG0021851					JC_12923-RA				
OG0021852					JC_12929-RA				
OG0021853					JC_12937-RA				
OG0021854					JC_12991-RA				
OG0021855					JC_12992-RA				
OG0021856					JC_13006-RA				
OG0021857					JC_13011-RA				
OG0021858					JC_13014-RA				
OG0021859					JC_13024-RA				
OG0021860					JC_13029-RA				
OG0021861					JC_13040-RA				
OG0021862					JC_13041-RA				
OG0021863					JC_13049-RA				
OG0021864					JC_13060-RA				
OG0021865					JC_13065-RA				
OG0021866					JC_13102-RA				
OG0021867					JC_13117-RA				
OG0021868					JC_13157-RA				
OG0021869					JC_13172-RA				
OG0021870					JC_13186-RA				
OG0021871					JC_13189-RA				
OG0021872					JC_13198-RA				
OG0021873					JC_13211-RA				
OG0021874					JC_13216-RA				
OG0021875					JC_13218-RA				
OG0021876					JC_13223-RA				
OG0021877					JC_13226-RA				
OG0021878					JC_13228-RA				
OG0021879					JC_13257-RA				
OG0021880					JC_13274-RA				
OG0021881					JC_13279-RA				
OG0021882					JC_13280-RA				
OG0021883					JC_13281-RA				
OG0021884					JC_13298-RA				
OG0021885					JC_13326-RA				
OG0021886					JC_11077-RA				
OG0021887					JC_11097-RA				
OG0021888					JC_11110-RA				
OG0021889					JC_11115-RA				
OG0021890					JC_11125-RA				
OG0021891					JC_11150-RA				
OG0021892					JC_11151-RA				
OG0021893					JC_11163-RA				
OG0021894					JC_11173-RA				
OG0021895					JC_11178-RA				
OG0021896					JC_11184-RA				
OG0021897					JC_11187-RA				
OG0021898					JC_11210-RA				
OG0021899					JC_11228-RA				
OG0021900					JC_11236-RA				
OG0021901					JC_11240-RA				
OG0021902					JC_11245-RA				
OG0021903					JC_11253-RA				
OG0021904					JC_11270-RA				
OG0021905					JC_11287-RA				
OG0021906					JC_11303-RA				
OG0021907					JC_11304-RA				
OG0021908					JC_11308-RA				
OG0021909					JC_11349-RA				
OG0021910					JC_11354-RA				
OG0021911					JC_11366-RA				
OG0021912					JC_11372-RA				
OG0021913					JC_11380-RA				
OG0021914					JC_11392-RA				
OG0021915					JC_11402-RA				
OG0021916					JC_11405-RA				
OG0021917					JC_11406-RA				
OG0021918					JC_11409-RA				
OG0021919					JC_11431-RA				
OG0021920					JC_11448-RA				
OG0021921					JC_11473-RA				
OG0021922					JC_11474-RA				
OG0021923					JC_11513-RA				
OG0021924					JC_11520-RA				
OG0021925					JC_00864-RA				
OG0021926					JC_00873-RA				
OG0021927					JC_00885-RA				
OG0021928					JC_00892-RA				
OG0021929					JC_00915-RA				
OG0021930					JC_00919-RA				
OG0021931					JC_00929-RA				
OG0021932					JC_00934-RA				
OG0021933					JC_00946-RA				
OG0021934					JC_00947-RA				
OG0021935					JC_00948-RA				
OG0021936					JC_00956-RA				
OG0021937					JC_00980-RA				
OG0021938					JC_01003-RA				
OG0021939					JC_01009-RA				
OG0021940					JC_01020-RA				
OG0021941					JC_01022-RA				
OG0021942					JC_01035-RA				
OG0021943					JC_01038-RA				
OG0021944					JC_01041-RA				
OG0021945					JC_01052-RA				
OG0021946					JC_01055-RA				
OG0021947					JC_01060-RA				
OG0021948					JC_01062-RA				
OG0021949					JC_01072-RA				
OG0021950					JC_01082-RA				
OG0021951					JC_01091-RA				
OG0021952					JC_01107-RA				
OG0021953					JC_01108-RA				
OG0021954					JC_01130-RA				
OG0021955					JC_01157-RA				
OG0021956					JC_01160-RA				
OG0021957					JC_01165-RA				
OG0021958					JC_01180-RA				
OG0021959					JC_01198-RA				
OG0021960					JC_01200-RA				
OG0021961					JC_01205-RA				
OG0021962					JC_01220-RA				
OG0021963					JC_01222-RA				
OG0021964					JC_01223-RA				
OG0021965					JC_01236-RA				
OG0021966					JC_01253-RA				
OG0021967					JC_01281-RA				
OG0021968					JC_01290-RA				
OG0021969					JC_01296-RA				
OG0021970					JC_01301-RA				
OG0021971					JC_01306-RA				
OG0021972					JC_01317-RA				
OG0021973					JC_01324-RA				
OG0021974					JC_01336-RA				
OG0021975					JC_01340-RA				
OG0021976					JC_01345-RA				
OG0021977					JC_01361-RA				
OG0021978					JC_01367-RA				
OG0021979					JC_01377-RA				
OG0021980					JC_01378-RA				
OG0021981					JC_01379-RA				
OG0021982					JC_01380-RA				
OG0021983					JC_01381-RA				
OG0021984					JC_01382-RA				
OG0021985					JC_01383-RA				
OG0021986					JC_01384-RA				
OG0021987					JC_01385-RA				
OG0021988					JC_01399-RA				
OG0021989					JC_01412-RA				
OG0021990					JC_01413-RA				
OG0021991					JC_01417-RA				
OG0021992					JC_01419-RA				
OG0021993					JC_01424-RA				
OG0021994					JC_01431-RA				
OG0021995					JC_01435-RA				
OG0021996					JC_01438-RA				
OG0021997					JC_01442-RA				
OG0021998					JC_01450-RA				
OG0021999					JC_01455-RA				
OG0022000					JC_01458-RA				
OG0022001					JC_01464-RA				
OG0022002					JC_01466-RA				
OG0022003					JC_01470-RA				
OG0022004					JC_01474-RA				
OG0022005					JC_01482-RA				
OG0022006					JC_01486-RA				
OG0022007					JC_01494-RA				
OG0022008					JC_01507-RA				
OG0022009					JC_01509-RA				
OG0022010					JC_01521-RA				
OG0022011					JC_01524-RA				
OG0022012					JC_01538-RA				
OG0022013					JC_01565-RA				
OG0022014					JC_01569-RA				
OG0022015					JC_01573-RA				
OG0022016					JC_01576-RA				
OG0022017					JC_01579-RA				
OG0022018					JC_01580-RA				
OG0022019					JC_01587-RA				
OG0022020					JC_01601-RA				
OG0022021					JC_01609-RA				
OG0022022					JC_01614-RA				
OG0022023					JC_01617-RA				
OG0022024					JC_01626-RA				
OG0022025					JC_01628-RA				
OG0022026					JC_01641-RA				
OG0022027					JC_01642-RA				
OG0022028					JC_01643-RA				
OG0022029					JC_01645-RA				
OG0022030					JC_01647-RA				
OG0022031					JC_01658-RA				
OG0022032					JC_01659-RA				
OG0022033					JC_01668-RA				
OG0022034					JC_01669-RA				
OG0022035					JC_01671-RA				
OG0022036					JC_01674-RA				
OG0022037					JC_01675-RA				
OG0022038					JC_01677-RA				
OG0022039					JC_01679-RA				
OG0022040					JC_01687-RA				
OG0022041					JC_01688-RA				
OG0022042					JC_01698-RA				
OG0022043					JC_01703-RA				
OG0022044					JC_01711-RA				
OG0022045					JC_01715-RA				
OG0022046					JC_01716-RA				
OG0022047					JC_01733-RA				
OG0022048					JC_01738-RA				
OG0022049					JC_01743-RA				
OG0022050					JC_01744-RA				
OG0022051					JC_01746-RA				
OG0022052					JC_01770-RA				
OG0022053					JC_01776-RA				
OG0022054					JC_01778-RA				
OG0022055					JC_01801-RA				
OG0022056					JC_01808-RA				
OG0022057					JC_01816-RA				
OG0022058					JC_01821-RA				
OG0022059					JC_01825-RA				
OG0022060					JC_01840-RA				
OG0022061					JC_01849-RA				
OG0022062					JC_01859-RA				
OG0022063					JC_01875-RA				
OG0022064					JC_01877-RA				
OG0022065					JC_01883-RA				
OG0022066					JC_01886-RA				
OG0022067					JC_01893-RA				
OG0022068					JC_01895-RA				
OG0022069					JC_01897-RA				
OG0022070					JC_01898-RA				
OG0022071					JC_01903-RA				
OG0022072					JC_01909-RA				
OG0022073					JC_01934-RA				
OG0022074					JC_01936-RA				
OG0022075					JC_01942-RA				
OG0022076					JC_01950-RA				
OG0022077					JC_01951-RA				
OG0022078					JC_01958-RA				
OG0022079					JC_01970-RA				
OG0022080					JC_01983-RA				
OG0022081					JC_01987-RA				
OG0022082					JC_01988-RA				
OG0022083					JC_02005-RA				
OG0022084					JC_02025-RA				
OG0022085					JC_02048-RA				
OG0022086					JC_02057-RA				
OG0022087					JC_02065-RA				
OG0022088					JC_02066-RA				
OG0022089					JC_02081-RA				
OG0022090					JC_02085-RA				
OG0022091					JC_02096-RA				
OG0022092					JC_02098-RA				
OG0022093					JC_02099-RA				
OG0022094					JC_02102-RA				
OG0022095					JC_02103-RA				
OG0022096					JC_02106-RA				
OG0022097					JC_02108-RA				
OG0022098					JC_02110-RA				
OG0022099					JC_02111-RA				
OG0022100					JC_02114-RA				
OG0022101					JC_02116-RA				
OG0022102					JC_02119-RA				
OG0022103					JC_02120-RA				
OG0022104					JC_02123-RA				
OG0022105					JC_02144-RA				
OG0022106					JC_02161-RA				
OG0022107					JC_02169-RA				
OG0022108					JC_02178-RA				
OG0022109					JC_02179-RA				
OG0022110					JC_02181-RA				
OG0022111					JC_02183-RA				
OG0022112					JC_02185-RA				
OG0022113					JC_02186-RA				
OG0022114					JC_02189-RA				
OG0022115					JC_02201-RA				
OG0022116					JC_02203-RA				
OG0022117					JC_02207-RA				
OG0022118					JC_02210-RA				
